"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
188171,"Species","Country","BO",2224
188172,"Species","Country","EC",2224
188173,"Species","Country","CO",2224
188174,"Species","Country","CO",2224
188174,"Species","Country","VE",2224
188177,"Species","Country","CO",2224
188178,"Species","Country","VE",2224
188179,"Species","Country","PA",2224
188180,"Species","Country","EC",2224
188181,"Species","Country","EC",2224
188182,"Species","Country","EC",2224
188183,"Species","Country","CO",2224
188183,"Species","Country","EC",2224
188184,"Species","Country","PE",2224
188185,"Species","Country","EC",2224
188187,"Species","Country","PE",2224
188188,"Species","Country","CO",2224
188188,"Species","Country","CR",2224
188188,"Species","Country","PA",2224
188191,"Species","Country","BO",2224
188192,"Species","Country","EC",2224
188193,"Species","Country","BO",2224
188194,"Species","Country","CO",2224
188195,"Species","Country","EC",2224
188196,"Species","Country","EC",2224
188197,"Species","Country","EC",2224
188198,"Species","Country","EC",2224
188199,"Species","Country","CO",2224
188200,"Species","Country","CO",2224
188201,"Species","Country","EC",2224
188202,"Subspecies","Country","PE",2224
188203,"Species","Country","CO",2224
188203,"Species","Country","VE",2224
188204,"Species","Country","CO",2224
188205,"Species","Country","EC",2224
188206,"Species","Country","EC",2224
188207,"Subspecies","Country","PE",2224
188208,"Species","Country","PE",2224
188209,"Species","Country","EC",2224
188210,"Species","Country","EC",2224
188211,"Species","Country","CO",2224
188212,"Species","Country","CO",2224
188213,"Species","Country","EC",2224
188214,"Species","Country","PE",2224
188215,"Species","Country","CO",2224
188216,"Species","Country","EC",2224
188217,"Species","Country","EC",2224
188218,"Species","Country","CO",2224
188219,"Species","Country","CO",2224
188220,"Species","Country","EC",2224
188221,"Species","Country","VE",2224
188222,"Species","Country","BO",2224
188223,"Species","Country","EC",2224
188224,"Species","Country","CO",2224
188225,"Species","Country","EC",2224
188226,"Species","Country","EC",2224
188226,"Species","Country","PE",2224
188227,"Species","Country","BO",2224
188228,"Species","Country","CO",2224
188229,"Species","Country","BR",2224
188229,"Species","Country","CO",2224
188229,"Species","Country","VE",2224
188230,"Species","Country","BO",2224
188231,"Species","Country","BR",2224
188232,"Species","Country","CO",2224
188233,"Species","Country","EC",2224
188234,"Species","Country","BO",2224
188235,"Species","Country","EC",2224
188236,"Species","Country","BO",2224
188237,"Species","Country","PE",2224
188238,"Species","Country","CO",2224
188239,"Species","Country","EC",2224
188239,"Species","Country","PE",2224
188240,"Species","Country","CO",2224
188241,"Species","Country","BR",2224
188242,"Species","Country","PA",2224
188243,"Species","Country","PE",2224
188244,"Species","Country","CO",2224
188245,"Species","Country","CO",2224
188246,"Species","Country","CO",2224
188246,"Species","Country","VE",2224
188247,"Species","Country","BO",2224
188248,"Species","Country","PE",2224
188249,"Species","Country","EC",2224
188250,"Species","Country","EC",2224
188251,"Species","Country","EC",2224
188251,"Species","Country","PE",2224
188252,"Species","Country","CO",2224
188253,"Species","Country","EC",2224
188254,"Species","Country","EC",2224
188255,"Species","Country","EC",2224
188256,"Species","Country","CO",2224
188257,"Species","Country","BO",2224
188258,"Species","Country","PE",2224
188259,"Species","Country","PE",2224
188260,"Species","Country","PE",2224
188261,"Species","Country","PE",2224
188262,"Species","Country","EC",2224
188262,"Species","Country","PE",2224
188263,"Species","Country","CO",2224
188264,"Species","Country","EC",2224
188264,"Species","Country","PE",2224
188265,"Species","Country","CO",2224
188265,"Species","Country","EC",2224
188266,"Species","Country","PE",2224
188268,"Species","Country","EC",2224
188268,"Species","Country","PE",2224
188269,"Species","Country","EC",2224
188270,"Species","Country","PE",2224
188271,"Species","Country","CO",2224
188271,"Species","Country","PE",2224
188272,"Species","Country","EC",2224
188272,"Species","Country","PE",2224
188273,"Species","Country","PE",2224
188274,"Species","Country","EC",2224
188275,"Species","Country","PE",2224
188276,"Species","Country","PE",2224
188277,"Species","Country","CO",2224
188278,"Species","Country","EC",2224
188279,"Species","Country","PE",2224
188280,"Species","Country","PE",2224
188281,"Species","Country","BO",2224
188282,"Species","Country","CO",2224
188283,"Species","Country","BO",2224
188284,"Species","Country","VE",2224
188285,"Species","Country","PE",2224
188286,"Species","Country","PE",2224
188287,"Species","Country","CO",2224
188288,"Species","Country","EC",2224
188289,"Species","Country","PE",2224
188290,"Species","Country","EC",2224
188291,"Species","Country","EC",2224
188292,"Species","Country","CO",2224
188293,"Species","Country","PE",2224
188294,"Species","Country","PE",2224
188295,"Species","Country","BO",2224
188296,"Species","Country","PE",2224
188297,"Species","Country","PE",2224
188298,"Species","Country","EC",2224
188299,"Species","Country","PE",2224
188300,"Species","Country","PE",2224
188301,"Species","Country","EC",2224
188302,"Species","Country","BO",2224
188302,"Species","Country","PE",2224
188303,"Species","Country","EC",2224
188303,"Species","Country","PE",2224
188304,"Species","Country","PE",2224
188305,"Species","Country","CO",2224
188306,"Species","Country","CO",2224
188306,"Species","Country","VE",2224
188307,"Species","Country","CO",2224
188308,"Species","Country","EC",2224
188309,"Species","Country","CR",2224
188309,"Species","Country","PA",2224
188310,"Species","Country","EC",2224
188311,"Species","Country","BO",2224
188312,"Species","Country","CO",2224
188312,"Subspecies","Country","VE",2224
188313,"Species","Country","CO",2224
188314,"Species","Country","BO",2224
188314,"Species","Country","CO",2224
188314,"Species","Country","CR",2224
188314,"Species","Country","PA",2224
188315,"Species","Country","PE",2224
188316,"Species","Country","CO",2224
188316,"Subspecies","Country","VE",2224
188317,"Species","Country","CO",2224
188318,"Species","Country","PE",2224
188319,"Species","Country","CR",2224
188319,"Species","Country","PE",2224
188320,"Species","Country","EC",2224
188321,"Species","Country","PE",2224
188322,"Species","Country","BO",2224
188323,"Species","Country","EC",2224
188324,"Species","Country","PE",2224
188325,"Species","Country","PE",2224
188326,"Species","Country","CO",2224
188327,"Species","Country","BO",2224
188328,"Species","Country","EC",2224
188328,"Species","Country","PE",2224
188329,"Species","Country","BO",2224
188330,"Species","Country","CO",2224
188331,"Species","Country","EC",2224
188332,"Species","Country","BO",2224
188333,"Species","Country","BO",2224
188334,"Species","Country","PE",2224
188335,"Species","Country","PE",2224
188336,"Species","Country","BR",2224
188336,"Species","Country","VE",2224
188337,"Species","Country","EC",2224
188338,"Species","Country","EC",2224
188339,"Subspecies","Country","VE",2224
188340,"Species","Country","EC",2224
188341,"Species","Country","EC",2224
188342,"Species","Country","CO",2224
188343,"Species","Country","CO",2224
188344,"Species","Country","PE",2224
188345,"Species","Country","EC",2224
188346,"Species","Country","PE",2224
188347,"Species","Country","CO",2224
188348,"Subspecies","Country","VE",2224
188349,"Species","Country","PE",2224
188350,"Species","Country","EC",2224
188351,"Species","Country","CO",2224
188351,"Species","Country","CR",2224
188351,"Species","Country","EC",2224
188351,"Species","Country","PA",2224
188352,"Species","Country","BO",2224
188353,"Species","Country","PE",2224
188354,"Species","Country","PA",2224
188355,"Species","Country","CO",2224
188356,"Species","Country","EC",2224
188357,"Species","Country","CO",2224
188357,"Species","Country","EC",2224
188357,"Subspecies","Country","VE",2224
188358,"Species","Country","PE",2224
188359,"Species","Country","EC",2224
188360,"Species","Country","EC",2224
188361,"Species","Country","CO",2224
188361,"Species","Country","EC",2224
188362,"Species","Country","EC",2224
188363,"Species","Country","CO",2224
188364,"Species","Country","BO",2224
188365,"Species","Country","BZ",2224
188365,"Species","Country","CR",2224
188365,"Species","Country","GT",2224
188365,"Species","Country","NI",2224
188366,"Species","Country","CO",2224
188366,"Species","Country","EC",2224
188366,"Species","Country","PE",2224
188366,"Subspecies","Country","VE",2224
188367,"Species","Country","PE",2224
188368,"Species","Country","CO",2224
188369,"Species","Country","PA",2224
188370,"Species","Country","CO",2224
188371,"Species","Country","BO",2224
188372,"Species","Country","CO",2224
188373,"Species","Country","CO",2224
188374,"Species","Country","EC",2224
188375,"Subspecies","Country","VE",2224
188376,"Species","Country","EC",2224
188377,"Species","Country","EC",2224
188378,"Species","Country","PE",2224
188379,"Species","Country","VE",2224
188380,"Species","Country","PE",2224
188381,"Species","Country","EC",2224
188382,"Species","Country","CO",2224
188383,"Species","Country","CO",2224
188384,"Species","Country","EC",2224
188385,"Species","Country","CO",2224
188385,"Species","Country","EC",2224
188386,"Species","Country","PE",2224
188387,"Species","Country","VE",2224
188388,"Species","Country","PE",2224
188389,"Species","Country","VE",2224
188390,"Species","Country","EC",2224
188391,"Species","Country","CO",2224
188392,"Species","Country","PE",2224
188393,"Species","Country","EC",2224
188393,"Species","Country","PE",2224
188394,"Species","Country","CO",2224
188395,"Species","Country","BO",2224
188396,"Species","Country","EC",2224
188397,"Species","Country","CO",2224
188398,"Species","Country","PE",2224
188399,"Species","Country","BO",2224
188400,"Species","Country","EC",2224
188401,"Species","Country","EC",2224
87316,"Species","Country","VE",2228
188921,"Species","Country","CI",2228
189109,"Species","Country","CM",2228
189110,"Species","Country","PG",2228
189111,"Species","Country","PG",2228
189112,"Species","Country","MU",2228
189113,"Species","Country","MY",2228
189114,"Species","Country","PG",2228
189115,"Species","Country","CN",2228
189116,"Species","Country","PW",2228
189117,"Species","Country","ID",2228
189118,"Species","Country","ID",2228
189119,"Species","Country","ID",2228
189120,"Species","Country","ID",2228
189121,"Species","Country","MY",2228
189122,"Species","Country","PG",2228
189123,"Species","Country","PG",2228
189124,"Species","Country","MM",2228
189125,"Species","Country","PG",2228
189126,"Species","Country","ID",2228
189127,"Species","Country","ID",2228
189128,"Species","Country","ID",2228
189129,"Species","Country","PG",2228
189232,"Species","Country","LK",2228
189339,"Species","Country","SB",2228
189445,"Species","Country","SR",2228
189455,"Species","Country","MM",2228
189455,"Species","Country","MY",2228
189491,"Species","Country","PG",2228
189586,"Species","Country","NG",2228
189681,"Species","Country","VU",2228
189750,"Species","Country","LR",2228
189905,"Species","Country","PG",2228
190172,"Species","Country","PA",2228
190204,"Species","Country","TH",2228
190367,"Species","Country","BI",2228
192211,"Species","Country","PH",2228
52130,"Species","Country","IN",2268
54148,"Species","Country","GT",2790
54148,"Species","Country","HN",2790
62100,"Species","Country","CO",2790
62100,"Species","Country","VE",2790
43570,"Species","Country","BS",3119
75811,"Species","Country","US",4115
76724,"Species","Country","BG",4204
11808,"Species","Country","IN",4300
11822,"Species","Country","IN",4300
11825,"Species","Country","IN",4300
11826,"Species","Country","BD",4300
11826,"Species","Country","IN",4300
11863,"Species","Country","IN",4300
11891,"Species","Country","IN",4300
11953,"Species","Country","IN",4300
11954,"Species","Country","IN",4300
11995,"Species","Country","MM",4300
11999,"Species","Country","BT",4300
11999,"Species","Country","IN",4300
11999,"Species","Country","NP",4300
12012,"Species","Country","IN",4300
12012,"Species","Country","MM",4300
12015,"Species","Country","IN",4300
12015,"Subspecies","Country","NP",4300
12016,"Species","Country","IN",4300
12295,"Species","Country","IN",4300
12295,"Species","Country","MM",4300
12296,"Species","Country","IN",4300
12298,"Species","Country","IN",4300
12301,"Species","Country","IN",4300
12366,"Species","Country","IN",4300
12472,"Species","Country","IN",4300
12482,"Species","Country","IN",4300
12483,"Species","Country","BT",4300
12483,"Species","Country","IN",4300
12483,"Species","Country","NP",4300
12485,"Species","Country","IN",4300
12491,"Species","Country","BT",4300
12491,"Species","Country","IN",4300
12491,"Species","Country","NP",4300
12492,"Species","Country","IN",4300
12492,"Species","Country","NP",4300
12493,"Species","Country","IN",4300
12499,"Species","Country","IN",4300
12501,"Species","Country","IN",4300
12505,"Species","Country","BT",4300
12507,"Species","Country","IN",4300
12510,"Species","Country","IN",4300
12519,"Species","Country","IN",4300
12521,"Species","Country","BT",4300
12521,"Species","Country","IN",4300
12521,"Species","Country","NP",4300
12524,"Species","Country","IN",4300
