Species RecID,Rank,GEO_entity,ISO Code 2,Reference IDs,Designation
183145,Species,Country,MZ,2192,CITES_EU
183145,Species,Country,RW,21492,CITES_EU
183145,Species,Country,SZ,21492,CITES_EU
183145,Species,Country,TZ,21492,CITES_EU
183145,Species,Country,UG,21492,CITES_EU
183145,Species,Country,ZA,21492,CITES_EU
183145,Species,Country,ZM,21492,CITES_EU
183145,Species,Country,ZW,21492,CITES_EU
183146,Species,Country,MG,21492,CITES_EU
183147,Species,Territory,RE,21492,CITES_EU
183148,Species,Country,MG,21492,CITES_EU
183149,Species,Country,CM,21492,CITES_EU
183150,Species,Country,MG,21492,CITES_EU
183151,Species,Country,KM,21492,CITES_EU
183152,Species,Country,MG,21492,CITES_EU
183153,Species,Country,MG,21492,CITES_EU
183154,Species,Country,MG,21492,CITES_EU
183156,Species,Country,MG,21492,CITES_EU
183157,Species,Country,MG,21492,CITES_EU
183158,Species,Country,MG,21492,CITES_EU
183159,Species,Country,MG,21492,CITES_EU
183160,Species,Country,TZ,21492,CITES_EU
183161,Species,Territory,RE,21492,CITES_EU
183162,Species,Country,MW,21492,CITES_EU
183162,Species,Country,ZA,21492,CITES_EU
183162,Species,Country,ZW,21492,CITES_EU
183163,Species,Country,MG,21492,CITES_EU
183164,Species,Country,CD,21492,CITES_EU
183164,Species,Country,MW,21492,CITES_EU
183164,Species,Country,MZ,21492,CITES_EU
183164,Species,Country,TZ,21492,CITES_EU
183164,Species,Country,ZM,21492,CITES_EU
183165,Species,Territory,RE,21492,CITES_EU
183166,Species,Country,CD,21492,CITES_EU
183166,Species,Country,CI,21492,CITES_EU
183166,Species,Country,CM,21492,CITES_EU
183166,Species,Country,GH,21492,CITES_EU
183166,Species,Country,GQ,21492,CITES_EU
183166,Species,Country,NG,21492,CITES_EU
183166,Species,Country,SL,21492,CITES_EU
183167,Species,Country,MG,21492,CITES_EU
183168,Species,Country,MG,21492,CITES_EU
183168,Species,Territory,RE,21492,CITES_EU
183169,Species,Territory,RE,21492,CITES_EU
183170,Species,Country,MG,21492,CITES_EU
183171,Species,Country,MG,21492,CITES_EU
183172,Species,Country,KE,21492,CITES_EU
183172,Species,Country,TZ,21492,CITES_EU
183173,Species,Country,MG,21492,CITES_EU
183174,Species,Country,MG,21492,CITES_EU
183175,Species,Country,MG,21492,CITES_EU
183176,Species,Country,MU,21492,CITES_EU
183176,Species,Territory,RE,21492,CITES_EU
183177,Species,Country,MW,21492,CITES_EU
183178,Species,Country,MU,21492,CITES_EU
183178,Species,Territory,RE,21492,CITES_EU
183179,Species,Country,MG,21492,CITES_EU
183180,Species,Country,MG,21492,CITES_EU
183181,Species,Country,KM,21492,CITES_EU
183181,Species,Country,MG,21492,CITES_EU
183182,Species,Country,KM,21492,CITES_EU
183182,Species,Country,MG,21492,CITES_EU
183183,Species,Country,MG,21492,CITES_EU
183184,Species,Country,KE,21492,CITES_EU
183184,Species,Country,TZ,21492,CITES_EU
183185,Species,Territory,RE,,CITES_EU
183186,Species,Country,KM,21492,CITES_EU
183187,Species,Country,MU,21492,CITES_EU
183188,Species,Country,MG,21492,CITES_EU
183400,Species,Country,ZW,21492,CITES_EU
183404,Species,Country,PG,21492,CITES_EU
183405,Species,Country,CN,21492,CITES_EU
183406,Species,Country,ID,21492,CITES_EU
183407,Species,Country,CN,21492,CITES_EU
183408,Species,Country,VN,21492,CITES_EU
183409,Species,Country,FJ,21492,CITES_EU
183409,Species,Country,WS,21492,CITES_EU
183410,Species,Country,CN,21492,CITES_EU
183410,Species,Country,IN,21492,CITES_EU
183410,Species,Country,KH,21492,CITES_EU
183410,Species,Country,LA,21492,CITES_EU
183410,Species,Country,VN,21492,CITES_EU
183411,Species,Country,IN,21492,CITES_EU
183412,Species,Country,CN,21492,CITES_EU
183414,Species,Country,ID,21492,CITES_EU
183415,Species,Country,CN,21492,CITES_EU
183415,Species,Country,VN,21492,CITES_EU
183416,Species,Country,CN,21492,CITES_EU
183417,Species,Country,PG,21492,CITES_EU
183418,Species,Country,ID,21492,CITES_EU
183419,Species,Country,ID,21492,CITES_EU
183419,Species,Country,PG,21492,CITES_EU
183420,Species,Country,ID,21492,CITES_EU
183420,Species,Country,MY,21492,CITES_EU
183421,Species,Country,ID,21492,CITES_EU
183422,Species,Country,ID,21492,CITES_EU
183423,Species,Country,CN,21492,CITES_EU
183423,Species,Country,IN,21492,CITES_EU
183423,Species,Country,MM,21492,CITES_EU
183423,Species,Country,NP,21492,CITES_EU
183423,Species,Country,TH,21492,CITES_EU
183424,Species,Country,VN,21492,CITES_EU
183426,Species,Country,CN,21492,CITES_EU
183427,Species,Country,CO,21492,CITES_EU
183427,Species,Country,CR,21492,CITES_EU
183427,Species,Country,CU,21492,CITES_EU
183427,Species,Country,DO,21492,CITES_EU
183427,Species,Country,GT,21492,CITES_EU
183427,Species,Country,HN,21492,CITES_EU
183427,Species,Country,HT,21492,CITES_EU
183427,Species,Country,JM,21492,CITES_EU
183427,Species,Country,MX,21492,CITES_EU
183427,Species,Country,PA,21492,CITES_EU
183428,Species,Country,PG,21492,CITES_EU
183429,Species,Country,LA,21492,CITES_EU
183429,Species,Country,TH,21492,CITES_EU
183429,Species,Country,VN,21492,CITES_EU
183430,Species,Country,MY,21492,CITES_EU
183431,Species,Country,CN,21492,CITES_EU
183432,Species,Country,ID,21492,CITES_EU
183432,Species,Country,PG,21492,CITES_EU
183433,Species,Country,ID,21492,CITES_EU
183434,Species,Country,VN,21492,CITES_EU
183435,Species,Country,BT,21492,CITES_EU
183435,Species,Country,NP,21492,CITES_EU
183436,Species,Country,PG,21492,CITES_EU
183437,Species,Country,CN,21492,CITES_EU
183437,Species,Country,IN,21492,CITES_EU
183437,Species,Country,MM,21492,CITES_EU
183437,Species,Country,MY,21492,CITES_EU
183437,Species,Country,TH,21492,CITES_EU
183437,Species,Country,VN,21492,CITES_EU
183438,Species,Country,ID,21492,CITES_EU
183439,Species,Country,PG,21492,CITES_EU
183440,Species,Country,MY,21492,CITES_EU
183440,Species,Country,PH,21492,CITES_EU
183441,Species,Country,PG,21492,CITES_EU
183442,Species,Country,PG,21492,CITES_EU
183443,Species,Country,ID,21492,CITES_EU
183444,Species,Country,PG,21492,CITES_EU
183445,Species,Country,PH,21492,CITES_EU
183446,Species,Country,CN,21492,CITES_EU
183446,Species,Country,JP,21492,CITES_EU
183447,Species,Country,CN,21492,CITES_EU
183447,Species,Country,CN,22207,CITES_EU
183448,Species,Country,CN,21492,CITES_EU
183448,Species,Country,JP,21492,CITES_EU
183448,Species,Country,MM,21492,CITES_EU
183448,Species,Country,NP,21492,CITES_EU
183448,Species,Country,TH,21492,CITES_EU
183448,Species,Country,VN,21492,CITES_EU
183449,Species,Country,ID,21492,CITES_EU
183455,Species,Country,CN,21492,CITES_EU
183455,Species,Country,VN,21492,CITES_EU
183456,Species,Country,VN,21492,CITES_EU
183457,Species,Country,CN,21492,CITES_EU
183458,Species,Country,CN,21492,CITES_EU
183459,Species,Country,ID,21492,CITES_EU
183459,Species,Country,PG,21492,CITES_EU
183460,Species,Country,ID,21492,CITES_EU
183461,Species,Country,CN,21492,CITES_EU
183461,Species,Country,CN,22207,CITES_EU
183462,Species,Country,PG,21492,CITES_EU
183463,Species,Country,PG,21492,CITES_EU
183464,Species,Country,ID,21492,CITES_EU
183465,Species,Country,CN,21492,CITES_EU
183465,Species,Country,JP,21492,CITES_EU
183465,Species,Country,VN,21492,CITES_EU
183466,Species,Country,IN,21492,CITES_EU
183467,Species,Country,ID,21492,CITES_EU
183468,Species,Country,ID,21492,CITES_EU
183468,Species,Country,MY,21492,CITES_EU
183469,Species,Country,CN,21492,CITES_EU
183470,Species,Country,ID,21492,CITES_EU
183471,Species,Country,BT,21492,CITES_EU
183471,Species,Country,CN,21492,CITES_EU
183471,Species,Country,IN,21492,CITES_EU
183471,Species,Country,MM,21492,CITES_EU
183472,Species,Country,PH,21492,CITES_EU
183473,Species,Country,CN,21492,CITES_EU
183474,Species,Country,PH,21492,CITES_EU
183475,Species,Country,CN,21492,CITES_EU
183475,Species,Country,CN,22207,CITES_EU
183476,Species,Country,JP,21492,CITES_EU
183477,Species,Country,MG,21492,CITES_EU
183478,Species,Country,ID,21492,CITES_EU
183479,Species,Country,FJ,21492,CITES_EU
183480,Species,Country,PG,21492,CITES_EU
183481,Species,Country,PH,21492,CITES_EU
183482,Species,Country,PG,21492,CITES_EU
183483,Species,Country,ID,21492,CITES_EU
183484,Species,Country,MY,21492,CITES_EU
183485,Species,Country,PG,21492,CITES_EU
183486,Species,Country,CN,21492,CITES_EU
183486,Species,Country,MM,21492,CITES_EU
183486,Species,Country,TH,21492,CITES_EU
183487,Species,Country,PH,21492,CITES_EU
183488,Species,Country,JP,21492,CITES_EU
183489,Species,Country,CN,21492,CITES_EU
183490,Species,Country,ID,21492,CITES_EU
183490,Species,Country,PG,21492,CITES_EU
183491,Species,Country,CN,21492,CITES_EU
183492,Species,Country,ID,21492,CITES_EU
183493,Species,Country,PG,21492,CITES_EU
183493,Species,Country,SB,21492,CITES_EU
183494,Species,Country,PG,21492,CITES_EU
183495,Species,Country,MG,21492,CITES_EU
183496,Species,Country,PH,21492,CITES_EU
183497,Species,Country,PH,21492,CITES_EU
183498,Species,Country,ID,21492,CITES_EU
183499,Species,Country,CN,21492,CITES_EU
183500,Species,Country,PG,21492,CITES_EU
183501,Species,Country,ID,21492,CITES_EU
183502,Species,Country,MG,21492,CITES_EU
183503,Species,Country,PH,21492,CITES_EU
183504,Species,Country,ID,21492,CITES_EU
183505,Species,Country,CN,21492,CITES_EU
183506,Species,Country,WS,21492,CITES_EU
183507,Species,Country,ID,21492,CITES_EU
183508,Species,Country,PH,21492,CITES_EU
183509,Species,Country,ID,21492,CITES_EU
183510,Species,Country,BT,21492,CITES_EU
183510,Species,Country,CN,21492,CITES_EU
183510,Species,Country,KH,21492,CITES_EU
183510,Species,Country,NP,21492,CITES_EU
183510,Species,Country,TH,21492,CITES_EU
183510,Species,Country,VN,21492,CITES_EU
183511,Species,Country,JP,21492,CITES_EU
183512,Species,Country,MY,21492,CITES_EU
183513,Species,Country,MY,21492,CITES_EU
183514,Species,Country,PG,21492,CITES_EU
183515,Species,Country,ID,21492,CITES_EU
183516,Species,Country,ID,21492,CITES_EU
183516,Species,Country,PG,21492,CITES_EU
183516,Species,Country,SB,21492,CITES_EU
183517,Species,Country,KH,21492,CITES_EU
183517,Species,Country,LA,21492,CITES_EU
183517,Species,Country,VN,21492,CITES_EU
183518,Species,Country,PG,21492,CITES_EU
183519,Species,Country,ID,21492,CITES_EU
183520,Species,Country,CN,21492,CITES_EU
183521,Species,Country,ID,21492,CITES_EU
183522,Species,Country,ID,21492,CITES_EU
183523,Species,Country,MG,21492,CITES_EU
183524,Species,Country,ID,21492,CITES_EU
183524,Species,Country,PG,21492,CITES_EU
183524,Species,Country,SB,21492,CITES_EU
183526,Species,Country,MM,21492,CITES_EU
183526,Species,Country,TH,21492,CITES_EU
183527,Species,Country,ID,21492,CITES_EU
183528,Species,Country,ID,21492,CITES_EU
183529,Species,Country,CN,21492,CITES_EU
183530,Species,Country,ID,21492,CITES_EU
183531,Species,Country,CN,21492,CITES_EU
183531,Species,Country,TH,21492,CITES_EU
183532,Species,Country,CN,21492,CITES_EU
183533,Species,Country,PG,21492,CITES_EU
183534,Species,Country,ID,21492,CITES_EU
183535,Species,Country,KH,21492,CITES_EU
183535,Species,Country,LA,21492,CITES_EU
183535,Species,Country,TH,21492,CITES_EU
183535,Species,Country,VN,21492,CITES_EU
183536,Species,Territory,PF,21492,CITES_EU
183537,Species,Country,CN,21492,CITES_EU
183538,Species,Country,MY,21492,CITES_EU
183539,Species,Country,PG,21492,CITES_EU
183540,Species,Country,ID,21492,CITES_EU
183540,Species,Country,MY,21492,CITES_EU
183541,Species,Territory,PF,21492,CITES_EU
183542,Species,Country,CN,21492,CITES_EU
183543,Species,Country,ID,21492,CITES_EU
183544,Species,Country,ID,21492,CITES_EU
183544,Species,Country,MY,21492,CITES_EU
183545,Species,Country,CN,21492,CITES_EU
183546,Species,Country,JP,21492,CITES_EU
183547,Species,Country,IN,21492,CITES_EU
183548,Species,Country,ID,21492,CITES_EU
183549,Species,Country,ID,21492,CITES_EU
183550,Species,Country,VN,21492,CITES_EU
183551,Species,Country,ID,21492,CITES_EU
183552,Species,Country,ID,21492,CITES_EU
183552,Species,Country,MM,21492,CITES_EU
183552,Species,Country,MY,21492,CITES_EU
183552,Species,Country,PG,21492,CITES_EU
183552,Species,Country,PH,21492,CITES_EU
183552,Species,Country,TH,21492,CITES_EU
183552,Species,Country,VN,21492,CITES_EU
183553,Species,Country,ID,21492,CITES_EU
183554,Species,Country,IN,21492,CITES_EU
183555,Species,Country,CN,21492,CITES_EU
183555,Species,Country,CN,22207,CITES_EU
183783,Species,Country,BR,21492,CITES_EU
183830,Species,Country,ID,21492,CITES_EU
183832,Species,Country,PE,21492,CITES_EU
183833,Species,Country,BR,21492,CITES_EU
183834,Species,Country,BR,21492,CITES_EU
183835,Species,Country,BR,21492,CITES_EU
183836,Species,Country,BR,21492,CITES_EU
183836,Species,Country,CO,21492,CITES_EU
183836,Species,Country,EC,21492,CITES_EU
183836,Species,Country,GY,21492,CITES_EU
183836,Species,Country,PE,21492,CITES_EU
183836,Species,Country,VE,21492,CITES_EU
183837,Species,Country,BR,21492,CITES_EU
183837,Species,Country,CO,21492,CITES_EU
183837,Species,Country,VE,21492,CITES_EU
183838,Species,Country,CO,21492,CITES_EU
183838,Species,Country,VE,21492,CITES_EU
183839,Species,Country,CO,21492,CITES_EU
183839,Species,Country,PA,21492,CITES_EU
183839,Species,Country,VE,21492,CITES_EU
183840,Species,Country,BR,21492,CITES_EU
183841,Species,Country,BR,21492,CITES_EU
183842,Species,Country,BR,21492,CITES_EU
183843,Species,Country,BO,21492,CITES_EU
183844,Species,Country,BR,21492,CITES_EU
183844,Species,Country,CO,21492,CITES_EU
183844,Species,Country,PE,21492,CITES_EU
183844,Species,Country,VE,21492,CITES_EU
183845,Species,Country,BR,21492,CITES_EU
183846,Species,Country,BR,21492,CITES_EU
183847,Species,Country,BR,21492,CITES_EU
183847,Species,Country,TT,21492,CITES_EU
183848,Species,Country,CO,21492,CITES_EU
183849,Species,Country,BO,21492,CITES_EU
183850,Species,Country,BR,21492,CITES_EU
183850,Species,Country,CO,21492,CITES_EU
183850,Species,Country,VE,21492,CITES_EU
183851,Species,Country,BR,21492,CITES_EU
183852,Species,Country,BR,21492,CITES_EU
183853,Species,Country,PE,21492,CITES_EU
183854,Species,Country,GY,21492,CITES_EU
183855,Species,Country,BR,21492,CITES_EU
183855,Species,Country,VE,21492,CITES_EU
183856,Species,Country,PE,21492,CITES_EU
183857,Species,Country,BR,21492,CITES_EU
183858,Species,Country,BR,21492,CITES_EU
183859,Species,Country,VE,21492,CITES_EU
183860,Species,Country,BR,21492,CITES_EU
183861,Species,Country,BR,21492,CITES_EU
183862,Species,Country,BR,21492,CITES_EU
183862,Species,Country,CO,21492,CITES_EU
183862,Species,Country,VE,21492,CITES_EU
183863,Species,Country,BR,21492,CITES_EU
183863,Species,Country,VE,21492,CITES_EU
183864,Species,Country,BO,21492,CITES_EU
183865,Species,Country,EC,21492,CITES_EU
183866,Species,Country,BR,21492,CITES_EU
183867,Species,Country,PE,21492,CITES_EU
183868,Species,Country,BR,21492,CITES_EU
183869,Species,Country,BO,21492,CITES_EU
183869,Species,Country,BR,21492,CITES_EU
183869,Species,Country,CO,21492,CITES_EU
183869,Species,Country,EC,21492,CITES_EU
183869,Species,Country,VE,21492,CITES_EU
183870,Species,Country,BR,21492,CITES_EU
183871,Species,Country,BO,21492,CITES_EU
183872,Species,Country,BR,21492,CITES_EU
183873,Species,Country,BR,21492,CITES_EU
183874,Species,Country,BR,,CITES_EU
183875,Species,Country,BR,21492,CITES_EU
183876,Species,Country,BR,21492,CITES_EU
183877,Species,Country,BR,21492,CITES_EU
183878,Species,Country,BR,21492,CITES_EU
183879,Species,Country,VE,21492,CITES_EU
183880,Species,Country,GY,21491,CITES_EU
183880,Species,Country,SR,21492,CITES_EU
183881,Species,Country,PE,21492,CITES_EU
183882,Species,Country,BR,21492,CITES_EU
183883,Species,Country,BR,21492,CITES_EU
183883,Species,Country,VE,21492,CITES_EU
183884,Species,Country,BR,21492,CITES_EU
183885,Species,Country,PE,21492,CITES_EU
183886,Species,Country,BZ,21492,CITES_EU
183886,Species,Country,CR,21492,CITES_EU
183886,Species,Country,GT,21492,CITES_EU
183886,Species,Country,HN,21492,CITES_EU
183886,Species,Country,MX,21492,CITES_EU
183886,Species,Country,NI,21492,CITES_EU
183886,Species,Country,SV,21492,CITES_EU
183887,Species,Country,BR,21492,CITES_EU
183888,Species,Country,BR,21492,CITES_EU
183889,Species,Country,BR,21492,CITES_EU
183890,Species,Country,BO,21492,CITES_EU
183891,Species,Country,BO,21492,CITES_EU
183892,Species,Country,BR,21492,CITES_EU
183893,Species,Country,BR,21492,CITES_EU
183894,Species,Country,BR,21492,CITES_EU
183895,Species,Country,PE,21492,CITES_EU
183896,Species,Country,BR,21492,CITES_EU
183897,Species,Country,CO,21492,CITES_EU
183897,Species,Country,EC,21492,CITES_EU
183898,Species,Country,BR,21492,CITES_EU
183899,Species,Country,BR,21492,CITES_EU
183899,Species,Country,CO,21492,CITES_EU
183899,Species,Territory,GF,21492,CITES_EU
183899,Species,Country,GY,21492,CITES_EU
183899,Species,Country,SR,21492,CITES_EU
183899,Species,Country,VE,21492,CITES_EU
183900,Species,Country,BR,21492,CITES_EU
183901,Species,Country,CO,21492,CITES_EU
183902,Species,Country,BR,21492,CITES_EU
183902,Species,Country,CO,21492,CITES_EU
183902,Species,Territory,GF,21492,CITES_EU
183902,Species,Country,GY,21492,CITES_EU
183902,Species,Country,SR,21492,CITES_EU
183902,Species,Country,VE,21492,CITES_EU
183903,Species,Country,CR,21492,CITES_EU
183903,Species,Country,NI,21492,CITES_EU
183903,Species,Country,PA,21492,CITES_EU
183903,Species,Country,VE,21492,CITES_EU
183904,Species,Country,BR,21492,CITES_EU
183905,Species,Country,VE,21492,CITES_EU
183906,Species,Country,BR,21492,CITES_EU
183907,Species,Country,BR,21492,CITES_EU
183908,Species,Country,BR,21492,CITES_EU
183909,Species,Country,VE,21492,CITES_EU
183910,Species,Country,BR,21492,CITES_EU
183911,Species,Country,BR,21492,CITES_EU
183912,Species,Country,BR,21492,CITES_EU
183913,Species,Country,PE,21492,CITES_EU
183914,Species,Country,PE,21492,CITES_EU
183915,Species,Country,BR,21492,CITES_EU
183916,Species,Country,PE,21492,CITES_EU
183917,Species,Country,PE,21492,CITES_EU
183918,Species,Country,CO,21492,CITES_EU
183918,Species,Country,VE,21492,CITES_EU
183919,Species,Country,CO,21492,CITES_EU
183920,Species,Country,BR,21492,CITES_EU
183921,Species,Country,BR,21492,CITES_EU
183922,Species,Country,BR,21492,CITES_EU
183923,Species,Country,BR,21492,CITES_EU
183923,Species,Country,VE,21492,CITES_EU
183924,Species,Country,PE,21492,CITES_EU
183925,Species,Country,BR,21492,CITES_EU
183925,Species,Country,CO,21492,CITES_EU
183925,Species,Country,VE,21492,CITES_EU
183926,Species,Country,BR,21492,CITES_EU
183926,Species,Country,CO,21492,CITES_EU
183926,Species,Country,GY,21492,CITES_EU
183926,Species,Country,PA,21492,CITES_EU
183926,Species,Country,VE,21492,CITES_EU
183927,Species,Country,PE,,CITES_EU
183928,Species,Country,BR,21492,CITES_EU
183929,Species,Country,BR,21492,CITES_EU
183930,Species,Country,GY,21492,CITES_EU
183930,Species,Country,VE,21492,CITES_EU
183931,Species,Country,BR,21492,CITES_EU
183931,Species,Country,PE,21492,CITES_EU
183932,Species,Country,BR,21492,CITES_EU
183933,Species,Country,BR,21492,CITES_EU
183934,Species,Country,PE,21492,CITES_EU
183935,Species,Country,PE,21492,CITES_EU
183936,Species,Country,BR,21492,CITES_EU
183937,Species,Country,BR,,CITES_EU
183938,Species,Country,BR,21492,CITES_EU
183939,Species,Country,BR,21492,CITES_EU
183940,Species,Country,BR,21492,CITES_EU
183941,Species,Country,BO,21492,CITES_EU
183942,Species,Country,BR,21492,CITES_EU
183942,Species,Country,VE,21492,CITES_EU
183943,Species,Country,BR,21492,CITES_EU
183944,Species,Country,BR,21492,CITES_EU
183945,Species,Country,BO,21492,CITES_EU
183945,Species,Country,BR,21492,CITES_EU
183946,Species,Country,BR,21492,CITES_EU
183946,Species,Country,CO,21492,CITES_EU
183946,Species,Country,VE,21492,CITES_EU
183947,Species,Country,BO,21492,CITES_EU
183947,Species,Country,BR,21492,CITES_EU
183947,Species,Country,CO,21492,CITES_EU
183947,Species,Country,EC,21492,CITES_EU
183947,Species,Country,GY,21492,CITES_EU
183947,Species,Country,PE,21492,CITES_EU
183948,Species,Country,EC,21492,CITES_EU
183949,Species,Country,CO,21492,CITES_EU
183949,Species,Country,CR,21492,CITES_EU
183949,Species,Country,PA,21492,CITES_EU
183949,Species,Country,VE,21492,CITES_EU
183950,Species,Country,BR,21492,CITES_EU
183951,Species,Country,PE,21492,CITES_EU
183952,Species,Country,PE,21492,CITES_EU
183953,Species,Country,BR,21492,CITES_EU
183954,Species,Country,EC,21492,CITES_EU
183954,Species,Country,PE,21492,CITES_EU
183955,Species,Country,BR,21492,CITES_EU
183955,Species,Country,CO,21492,CITES_EU
183955,Species,Country,GY,21492,CITES_EU
183955,Species,Country,VE,21492,CITES_EU
183956,Species,Country,BO,21492,CITES_EU
183956,Species,Country,BR,21492,CITES_EU
183957,Species,Country,EC,21492,CITES_EU
183958,Species,Country,CO,21492,CITES_EU
183959,Species,Country,BR,21492,CITES_EU
183960,Species,Country,BR,21492,CITES_EU
183960,Species,Country,CO,21492,CITES_EU
183960,Species,Country,VE,21492,CITES_EU
183961,Species,Country,BR,21492,CITES_EU
183962,Species,Country,PE,21492,CITES_EU
183963,Species,Country,PE,21492,CITES_EU
183964,Species,Country,GY,21492,CITES_EU
183965,Species,Country,BR,21492,CITES_EU
183966,Species,Country,PE,21492,CITES_EU
183967,Species,Country,CO,21492,CITES_EU
183968,Species,Country,BR,21492,CITES_EU
183969,Species,Country,BR,21492,CITES_EU
183970,Species,Country,CO,21492,CITES_EU
183970,Species,Country,EC,21492,CITES_EU
183970,Species,Country,PE,21492,CITES_EU
183971,Species,Country,BR,21492,CITES_EU
183972,Species,Country,BR,21492,CITES_EU
183973,Species,Country,BR,21492,CITES_EU
183974,Species,Country,BR,21492,CITES_EU
183975,Species,Country,BR,21492,CITES_EU
183976,Species,Country,PE,21492,CITES_EU
183977,Species,Country,VE,21492,CITES_EU
183978,Species,Country,VE,21492,CITES_EU
184299,Species,Country,BR,21492,CITES_EU
184302,Species,Country,BR,21492,CITES_EU
184303,Species,Country,BR,21492,CITES_EU
184304,Species,Country,BR,21492,CITES_EU
184305,Species,Country,CR,21492,CITES_EU
184305,Species,Country,PA,21492,CITES_EU
184306,Species,Country,MX,21492,CITES_EU
184307,Species,Country,GT,21492,CITES_EU
184307,Species,Country,MX,21492,CITES_EU
184308,Species,Country,CR,21492,CITES_EU
184308,Species,Country,GT,21492,CITES_EU
184308,Species,Country,HN,21492,CITES_EU
184308,Species,Country,MX,21492,CITES_EU
184308,Species,Country,NI,21492,CITES_EU
184308,Species,Country,SV,21492,CITES_EU
184309,Species,Country,MX,21492,CITES_EU
184310,Species,Country,MX,21492,CITES_EU
184311,Species,Country,CR,21492,CITES_EU
184311,Species,Country,PA,21492,CITES_EU
184312,Species,Country,PE,21492,CITES_EU
184313,Species,Country,CO,21492,CITES_EU
184313,Species,Country,PE,21492,CITES_EU
184373,Species,Country,ZW,22181,CITES_EU
184407,Species,Country,CN,21492,CITES_EU
184407,Species,Country,LA,21492,CITES_EU
184407,Species,Country,MM,21492,CITES_EU
184407,Species,Country,TH,21492,CITES_EU
184407,Species,Country,VN,21492,CITES_EU
184408,Species,Country,PH,21492,CITES_EU
184409,Species,Country,ID,21492,CITES_EU
184409,Species,Country,PG,2192,CITES_EU
184409,Species,Country,SB,21492,CITES_EU
184410,Species,Country,ID,21492,CITES_EU
184410,Species,Country,PG,21492,CITES_EU
184411,Species,Country,PH,21492,CITES_EU
184413,Species,Country,PG,21492,CITES_EU
184413,Species,Country,PH,21492,CITES_EU
184414,Species,Country,PH,21492,CITES_EU
184415,Species,Country,CO,21492,CITES_EU
184415,Species,Country,EC,21492,CITES_EU
184415,Species,Country,PA,21492,CITES_EU
184415,Species,Country,VE,21492,CITES_EU
184416,Species,Country,ID,21492,CITES_EU
184440,Species,Country,MY,21492,CITES_EU
184440,Species,Country,TH,21492,CITES_EU
184501,Species,Country,CR,21492,CITES_EU
184501,Species,Country,PA,21492,CITES_EU
184539,Species,Country,IN,21492,CITES_EU
184540,Species,Country,VN,21492,CITES_EU
184541,Species,Country,ID,21492,CITES_EU
184542,Species,Country,MM,21492,CITES_EU
184543,Species,Country,BT,21492,CITES_EU
184545,Species,Country,ID,21492,CITES_EU
184546,Species,Country,IN,21492,CITES_EU
184547,Species,Country,PH,21492,CITES_EU
184548,Species,Country,ID,21492,CITES_EU
184548,Species,Country,MM,21492,CITES_EU
184548,Species,Country,MY,21492,CITES_EU
184549,Species,Country,ID,21492,CITES_EU
184550,Species,Country,CN,21492,CITES_EU
184551,Species,Country,IN,21492,CITES_EU
184551,Species,Country,LK,21492,CITES_EU
184551,Species,Country,MM,21492,CITES_EU
184551,Species,Country,NP,21492,CITES_EU
184575,Species,Country,MY,21492,CITES_EU
184576,Species,Country,BT,21492,CITES_EU
184603,Species,Country,ID,21492,CITES_EU
184603,Species,Country,PH,21492,CITES_EU
184603,Species,Country,VN,21492,CITES_EU
184661,Species,Country,PG,21492,CITES_EU
184665,Species,Country,MM,21492,CITES_EU
184781,Species,Country,DJ,22181,CITES_EU
184782,Species,Country,MG,22181,CITES_EU
184783,Species,Country,MG,22181,CITES_EU
184787,Species,Country,YE,22181,CITES_EU
184790,Species,Country,TZ,22181,CITES_EU
184797,Species,Country,ID,22228,CITES_EU
184797,Species,Country,IN,22228,CITES_EU
184797,Species,Country,LA,22228,CITES_EU
184797,Species,Country,MY,22228,CITES_EU
184797,Species,Country,PH,22228,CITES_EU
184797,Species,Country,TH,22228,CITES_EU
184797,Species,Country,VN,22228,CITES_EU
184798,Species,Country,BT,22228,CITES_EU
184801,Species,Country,IN,,CITES_EU
184801,Species,Country,MM,,CITES_EU
184801,Species,Country,TH,,CITES_EU
184807,Species,Country,MY,,CITES_EU
184807,Species,Country,TH,,CITES_EU
184813,Species,Country,MG,22181,CITES_EU
184815,Species,Country,ZM,22181,CITES_EU
184819,Species,Country,MX,22181,CITES_EU
184820,Species,Country,MX,22181,CITES_EU
184821,Species,Country,MX,22181,CITES_EU
184822,Species,Country,MG,22181,CITES_EU
184823,Species,Country,MM,22181,CITES_EU
184823,Species,Country,TH,22181,CITES_EU
184824,Species,Country,MG,22181,CITES_EU
184825,Species,Country,NA,22181,CITES_EU
184826,Species,Country,TZ,22181,CITES_EU
184829,Species,Country,BW,22181,CITES_EU
184829,Species,Country,ZA,22181,CITES_EU
184829,Species,Country,ZW,22181,CITES_EU
184830,Species,Country,TZ,22181,CITES_EU
184831,Species,Country,MG,22181,CITES_EU
184832,Species,Country,TZ,22181,CITES_EU
184837,Species,Country,ZA,22181,CITES_EU
184839,Species,Country,PT,22181,CITES_EU
184842,Species,Country,KE,22181,CITES_EU
184843,Species,Country,SO,,CITES_EU
184848,Species,Country,MG,22181,CITES_EU
184851,Species,Country,MG,22181,CITES_EU
184853,Species,Country,IN,22228,CITES_EU
184853,Species,Country,KH,22228,CITES_EU
184853,Species,Country,LA,22228,CITES_EU
184853,Species,Country,MM,22228,CITES_EU
