SpcRecID,FamName,GenName,SpcName,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,
170754,AMARYLLIDACEAE,Sternbergia,pulchella,II,2007-09-13 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
170754,AMARYLLIDACEAE,Sternbergia,pulchella,II,1997-09-18 00:00:00,NULL,_Sternbergia_ spp. Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and ûc) cut flowers of artificially propagated plants.û,,,,,
170754,AMARYLLIDACEAE,Sternbergia,pulchella,II,1990-01-18 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives, except: ûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
170754,AMARYLLIDACEAE,Sternbergia,pulchella,II,1995-02-16 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
62327,AMARYLLIDACEAE,Sternbergia,schubertii,II,2010-06-23 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
62327,AMARYLLIDACEAE,Sternbergia,schubertii,II,2007-09-13 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
62327,AMARYLLIDACEAE,Sternbergia,schubertii,II,1997-09-18 00:00:00,NULL,_Sternbergia_ spp. Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and ûc) cut flowers of artificially propagated plants.û,,,,,
62327,AMARYLLIDACEAE,Sternbergia,schubertii,II,1990-01-18 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives, except: ûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
62327,AMARYLLIDACEAE,Sternbergia,schubertii,II,1995-02-16 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
106035,AMARYLLIDACEAE,Sternbergia,sicula,II,2010-06-23 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
106035,AMARYLLIDACEAE,Sternbergia,sicula,II,2007-09-13 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
106035,AMARYLLIDACEAE,Sternbergia,sicula,II,1997-09-18 00:00:00,NULL,_Sternbergia_ spp. Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and ûc) cut flowers of artificially propagated plants.û,,,,,
106035,AMARYLLIDACEAE,Sternbergia,sicula,II,1990-01-18 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives, except: ûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
106035,AMARYLLIDACEAE,Sternbergia,sicula,II,1995-02-16 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
8916,AMARYLLIDACEAE,Sternbergia,spp.,II,2010-06-23 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
8916,AMARYLLIDACEAE,Sternbergia,spp.,II,2007-09-13 00:00:00,NULL,_Sternbergia_ spp.: All parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
8916,AMARYLLIDACEAE,Sternbergia,spp.,II,1997-09-18 00:00:00,NULL,_Sternbergia_ spp. Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and ûc) cut flowers of artificially propagated plants.û,,,,,
8916,AMARYLLIDACEAE,Sternbergia,spp.,II,1990-01-18 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives, except: ûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,
8916,AMARYLLIDACEAE,Sternbergia,spp.,II,1995-02-16 00:00:00,NULL,_Sternbergia_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
192415,ANACARDIACEAE,Operculicarya,hyphaenoides,II/r,2010-06-23 00:00:00,38,NULL,,,,,,,,
192415,ANACARDIACEAE,Operculicarya,hyphaenoides,II,2010-06-23 00:00:00,NULL,NULL,,,,,,,,
192416,ANACARDIACEAE,Operculicarya,pachypus,II/r,2010-06-23 00:00:00,38,NULL,,,,,,,,
192416,ANACARDIACEAE,Operculicarya,pachypus,II,2010-06-23 00:00:00,NULL,NULL,,,,,,,,
161467,APOCYNACEAE,Hoodia,alstonii,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
161467,APOCYNACEAE,Hoodia,alstonii,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
192460,APOCYNACEAE,Hoodia,currorii,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
192460,APOCYNACEAE,Hoodia,currorii,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
7428,APOCYNACEAE,Hoodia,currorii,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
7428,APOCYNACEAE,Hoodia,currorii,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
5610,APOCYNACEAE,Hoodia,dregei,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
5610,APOCYNACEAE,Hoodia,dregei,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
185009,APOCYNACEAE,Hoodia,flava,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
185009,APOCYNACEAE,Hoodia,flava,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
185010,APOCYNACEAE,Hoodia,foetida,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
185010,APOCYNACEAE,Hoodia,foetida,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
161447,APOCYNACEAE,Hoodia,gordonii,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
161447,APOCYNACEAE,Hoodia,gordonii,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
158619,APOCYNACEAE,Hoodia,juttae,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
158619,APOCYNACEAE,Hoodia,juttae,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
192461,APOCYNACEAE,Hoodia,officinalis,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
192461,APOCYNACEAE,Hoodia,officinalis,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
185011,APOCYNACEAE,Hoodia,officinalis,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
185011,APOCYNACEAE,Hoodia,officinalis,II/r,2005-01-12 00:00:00,203,_Hoodia_ spp.,,,,,,,,
160439,APOCYNACEAE,Hoodia,officinalis,II,2005-01-12 00:00:00,NULL,"_Hoodia_ spp.: Designates all parts and derivatives except those bearing a label ""Produced from _Hoodia_ spp. material obtained through controlled harvesting and production in collaboration with the CITES Management Authorities of Botswana/Namibia/South Africa under agreement no. BW/NA/ZA xxxxxxx"".",,,,,,,,
