Date,Manual ID,Title,Lang,Master Document ID,Volume,Type,General/ Part,PDF Filename trimmed
1985,A-930.030.031.014,CITES ID Manual - Ornithoptera priamus - urvillianus,EN,,3,CITES ID Manual,General,A-930.030.031.014 Ornithoptera urvilliana_EN.pdf
1985,A-930.030.031.014,Manual de identificación de la CITES - Ornithoptera priamus - urvillianus,ES,A-930.030.031.014,3,CITES ID Manual,General,A-930.030.031.014 Ornithoptera urvilliana_S.pdf
1985,A-930.030.031.015,CITES ID Manual - Ornithoptera victoriae,EN,,3,CITES ID Manual,General,A-930.030.031.015 Ornithoptera victoriae_EN.pdf
1985,A-930.030.031.015,Manual de identificación de la CITES - Ornithoptera victoriae,ES,A-930.030.031.015,3,CITES ID Manual,General,A-930.030.031.015 Ornithoptera victoriae_S.pdf
1985,A-930.030.032.001,CITES ID Manual - Trogonoptera brookiana,EN,,3,CITES ID Manual,General,A-930.030.032.001 Trogonoptera brookiana_EN.pdf
1985,A-930.030.032.001,Manual de identificación de la CITES - Trogonoptera brookiana,ES,A-930.030.032.001,3,CITES ID Manual,General,A-930.030.032.001 Trogonoptera brookiana_S.pdf
1985,A-930.030.032.002,CITES ID Manual - Trogonoptera trojana,EN,,3,CITES ID Manual,General,A-930.030.032.002 Trogonoptera trojana_EN.pdf
1985,A-930.030.032.002,Manual de identificación de la CITES - Trogonoptera trojana,ES,A-930.030.032.002,3,CITES ID Manual,General,A-930.030.032.002 Trogonoptera trojana_S.pdf
1985,A-930.030.033.001,CITES ID Manual - Troides aeacus,EN,,3,CITES ID Manual,General,A-930.030.033.001 Troides aeacus_EN.pdf
1985,A-930.030.033.001,Manual de identificación de la CITES - Troides aeacus,ES,A-930.030.033.001,3,CITES ID Manual,General,A-930.030.033.001 Troides aeacus_S.pdf
1985,A-930.030.033.002,CITES ID Manual - Troides amphrysus,EN,,3,CITES ID Manual,General,A-930.030.033.002 Troides amphrysus_EN.pdf
1985,A-930.030.033.002,Manual de identificación de la CITES - Troides amphrysus,ES,A-930.030.033.002,3,CITES ID Manual,General,A-930.030.033.002 Troides amphrysus_S.pdf
1985,A-930.030.033.003,CITES ID Manual - Troides andromache,EN,,3,CITES ID Manual,General,A-930.030.033.003 Troides andromache_EN.pdf
1985,A-930.030.033.003,Manual de identificación de la CITES - Troides andromache,ES,A-930.030.033.003,3,CITES ID Manual,General,A-930.030.033.003 Troides andromache_S.pdf
1985,A-930.030.033.004,CITES ID Manual - Troides criton,EN,,3,CITES ID Manual,General,A-930.030.033.004 Troides criton_EN.pdf
1985,A-930.030.033.004,Manual de identificación de la CITES - Troides criton,ES,A-930.030.033.004,3,CITES ID Manual,General,A-930.030.033.004 Troides criton_S.pdf
1985,A-930.030.033.005,CITES ID Manual - Troides cuneifera,EN,,3,CITES ID Manual,General,A-930.030.033.005 Troides cuneifera_EN.pdf
1985,A-930.030.033.005,Manual de identificación de la CITES - Troides cuneifera,ES,A-930.030.033.005,3,CITES ID Manual,General,A-930.030.033.005 Troides cuneifera_S.pdf
1985,A-930.030.033.006,CITES ID Manual - Troides darsius,EN,,3,CITES ID Manual,General,A-930.030.033.006 Troides darsius_EN.pdf
1985,A-930.030.033.006,Manual de identificación de la CITES - Troides darsius,ES,A-930.030.033.006,3,CITES ID Manual,General,A-930.030.033.006 Troides darsius_S.pdf
1985,A-930.030.033.007,CITES ID Manual - Troides dohertyi,EN,,3,CITES ID Manual,General,A-930.030.033.007 Troides dohertyi_EN.pdf
1985,A-930.030.033.007,Manual de identificación de la CITES - Troides dohertyi,ES,A-930.030.033.007,3,CITES ID Manual,General,A-930.030.033.007 Troides dohertyi_S.pdf
1985,A-930.030.033.008,CITES ID Manual - Troides haliphron,EN,,3,CITES ID Manual,General,A-930.030.033.008 Troides haliphron_EN.pdf
1985,A-930.030.033.008,Manual de identificación de la CITES - Troides haliphron,ES,A-930.030.033.008,3,CITES ID Manual,General,A-930.030.033.008 Troides haliphron_S.pdf
1985,A-930.030.033.009,CITES ID Manual - Troides helena,EN,,3,CITES ID Manual,General,A-930.030.033.009 Troides helena_EN.pdf
1985,A-930.030.033.009,Manual de identificación de la CITES - Troides helena,ES,A-930.030.033.009,3,CITES ID Manual,General,A-930.030.033.009 Troides helena_S.pdf
1985,A-930.030.033.010,CITES ID Manual - Troides hypolitus,EN,,3,CITES ID Manual,General,A-930.030.033.010 Troides hypolitus_EN.pdf
1985,A-930.030.033.010,Manual de identificación de la CITES - Troides hypolitus,ES,A-930.030.033.010,3,CITES ID Manual,General,A-930.030.033.010 Troides hypolitus_S.pdf
1985,A-930.030.033.011,CITES ID Manual - Troides magellanus,EN,,3,CITES ID Manual,General,A-930.030.033.011 Troides magellanus_EN.pdf
1985,A-930.030.033.011,Manual de identificación de la CITES - Troides magellanus,ES,A-930.030.033.011,3,CITES ID Manual,General,A-930.030.033.011 Troides magellanus_S.pdf
1985,A-930.030.033.012,CITES ID Manual - Troides minos,EN,,3,CITES ID Manual,General,A-930.030.033.012 Troides minos_EN.pdf
1985,A-930.030.033.012,Manual de identificación de la CITES - Troides minos,ES,A-930.030.033.012,3,CITES ID Manual,General,A-930.030.033.012 Troides minos_S.pdf
1985,A-930.030.033.013,CITES ID Manual - Troides miranda,EN,,3,CITES ID Manual,General,A-930.030.033.013 Troides miranda_EN.pdf
1985,A-930.030.033.013,Manual de identificación de la CITES - Troides miranda,ES,A-930.030.033.013,3,CITES ID Manual,General,A-930.030.033.013 Troides miranda_S.pdf
1985,A-930.030.033.014,CITES ID Manual - Troides oblongomaculatus,EN,,3,CITES ID Manual,General,A-930.030.033.014 Troides oblongomaculatus_EN.pdf
1985,A-930.030.033.014,Manual de identificación de la CITES - Troides oblongomaculatus,ES,A-930.030.033.014,3,CITES ID Manual,General,A-930.030.033.014 Troides oblongomaculatus_S.pdf
1985,A-930.030.033.015,CITES ID Manual - Troides rhadamantus - plateni,EN,,3,CITES ID Manual,General,A-930.030.033.015 Troides plateni_EN.pdf
1985,A-930.030.033.015,Manual de identificación de la CITES - Troides rhadamantus - plateni,ES,A-930.030.033.015,3,CITES ID Manual,General,A-930.030.033.015 Troides plateni_S.pdf
1985,A-930.030.033.016,CITES ID Manual - Troides plato,EN,,3,CITES ID Manual,General,A-930.030.033.016 Troides plato_EN.pdf
1985,A-930.030.033.016,Manual de identificación de la CITES - Troides plato,ES,A-930.030.033.016,3,CITES ID Manual,General,A-930.030.033.016 Troides plato_S.pdf
1985,A-930.030.033.017,CITES ID Manual - Troides prattorum,EN,,3,CITES ID Manual,General,A-930.030.033.017 Troides prattorum_EN.pdf
1985,A-930.030.033.017,Manual de identificación de la CITES - Troides prattorum,ES,A-930.030.033.017,3,CITES ID Manual,General,A-930.030.033.017 Troides prattorum_S.pdf
1985,A-930.030.033.018,CITES ID Manual - Troides rhadamantus,EN,,3,CITES ID Manual,General,A-930.030.033.018 Troides rhadamantus_EN.pdf
1985,A-930.030.033.018,Manual de identificación de la CITES - Troides rhadamantus,ES,A-930.030.033.018,3,CITES ID Manual,General,A-930.030.033.018 Troides rhadamantus_S.pdf
1985,A-930.030.033.019,CITES ID Manual - Troides riedeli,EN,,3,CITES ID Manual,General,A-930.030.033.019 Troides riedeli_EN.pdf
1985,A-930.030.033.019,Manual de identificación de la CITES - Troides riedeli,ES,A-930.030.033.019,3,CITES ID Manual,General,A-930.030.033.019 Troides riedeli_S.pdf
1985,A-930.030.033.020,CITES ID Manual - Troides vandepolli,EN,,3,CITES ID Manual,General,A-930.030.033.020 Troides vandepolli_EN.pdf
1985,A-930.030.033.020,Manual de identificación de la CITES - Troides vandepolli,ES,A-930.030.033.020,3,CITES ID Manual,General,A-930.030.033.020 Troides vandepolli_S.pdf
1985,A-930.030.034.001,CITES ID Manual - Achillides chikae chikae,EN,,3,CITES ID Manual,General,A-930.030.034.001 Papilio chikae_EN.pdf
1985,A-930.030.034.001,Manuel d'identification de la CITES - Achillides chikae chikae,FR,A-930.030.034.001,3,CITES ID Manual,General,A-930.030.034.001 Papilio chikae_F.pdf
1985,A-930.030.034.002,CITES ID Manual - Papilio homerus,EN,,3,CITES ID Manual,General,A-930.030.034.002 Papilio homerus_EN.pdf
1985,A-930.030.034.002,Manuel d'identification de la CITES - Papilio homerus,FR,A-930.030.034.002,3,CITES ID Manual,General,A-930.030.034.002 Papilio homerus_F.pdf
1985,A-930.030.034.003,CITES ID Manual - Papilio hospiton,EN,,3,CITES ID Manual,General,A-930.030.034.003 Papilio hospiton_EN.pdf
1985,A-930.030.034.003,Manuel d'identification de la CITES - Papilio hospiton,FR,A-930.030.034.003,3,CITES ID Manual,General,A-930.030.034.003 Papilio hospiton_F.pdf
1985,A-930.030.035.001,CITES ID Manual - Teinopalpus aureus,EN,,3,CITES ID Manual,General,A-930.030.035.001 Teinopalpus aureus_EN.pdf
1985,A-930.030.035.001,Manuel d'identification de la CITES - Teinopalpus aureus,FR,A-930.030.035.001,3,CITES ID Manual,General,A-930.030.035.001 Teinopalpus aureus_F.pdf
1985,A-930.030.035.002,CITES ID Manual - Teinopalpus imperialis,EN,,3,CITES ID Manual,General,A-930.030.035.002 Teinopalpus imperialis_EN.pdf
1985,A-930.030.035.002,Manuel d'identification de la CITES - Teinopalpus imperialis,FR,A-930.030.035.002,3,CITES ID Manual,General,A-930.030.035.002 Teinopalpus imperialis_F.pdf
2004,A-930.030.037.000,CITES ID Manual - Pachliopta,EN,,3,CITES ID Manual,General,A-930.030.037.000 Identification key of the genus Pachliopta_E.pdf
2004,A-930.030.037.000,Manual de identificación de la CITES - Papilionidae - Pachliopta,ES,A-930.030.037.000,3,CITES ID Manual,General,A-930.030.037.000 Identification key of the genus Pachliopta_S.pdf
2004,A-930.030.038.001,CITES ID Manual - Atrophaneura jophon,EN,,3,CITES ID Manual,General,A-930.030.038.001 Atrophaneura jophon_E.pdf
2004,A-930.030.038.001,Manual de identificación de la CITES - Atrophaneura jophon,ES,A-930.030.038.001,3,CITES ID Manual,General,A-930.030.038.001 Atrophaneura jophon_S.pdf
2004,A-930.030.038.002,CITES ID Manual - Atrophaneura pandiyana,EN,,3,CITES ID Manual,General,A-930.030.038.002 Atrophaneura pandiyana_E.pdf
2004,A-930.030.038.002,Manual de identificación de la CITES - Atrophaneura pandiyana,ES,A-930.030.038.002,3,CITES ID Manual,General,A-930.030.038.002 Atrophaneura pandiyana_S.pdf
1995,A-977.005.000.001,CITES ID Manual - Theraphosidae,EN,,3,CITES ID Manual,General,A-977.005.000.001 Theraphosidae general notes_EN.pdf
1995,A-977.005.000.001,Manual de identificación de la CITES - Theraphosidae,ES,A-977.005.000.001,3,CITES ID Manual,General,A-977.005.000.001 Theraphosidae general notes_S.pdf
1995,A-977.005.001.001,CITES ID Manual - Brachypelma smithi,EN,,3,CITES ID Manual,General,A-977.005.001.001 Brachypelma smithi_EN.pdf
1995,A-977.005.001.001,Manual de identificación de la CITES - Brachypelma smithi,ES,A-977.005.001.001,3,CITES ID Manual,General,A-977.005.001.001 Brachypelma smithi_S.pdf
1995,A-977.005.001.002,CITES ID Manual - Brachypelma albopilosum,EN,,3,CITES ID Manual,General,A-977.005.001.002 Brachypelma albopilosum_EN.pdf
1995,A-977.005.001.002,Manual de identificación de la CITES - Brachypelma albopilosum,ES,A-977.005.001.002,3,CITES ID Manual,General,A-977.005.001.002 Brachypelma albopilosum_S.pdf
1995,A-977.005.001.003,CITES ID Manual - Brachypelma angustum,EN,,3,CITES ID Manual,General,A-977.005.001.003 Brachypelma angustum_EN.pdf
1995,A-977.005.001.003,Manual de identificación de la CITES - Brachypelma angustum,ES,A-977.005.001.003,3,CITES ID Manual,General,A-977.005.001.003 Brachypelma angustum_S.pdf
1995,A-977.005.001.004,CITES ID Manual - Brachypelma auratum,EN,,3,CITES ID Manual,General,A-977.005.001.004 Brachypelma auratum_EN.pdf
1995,A-977.005.001.004,Manual de identificación de la CITES - Brachypelma auratum,ES,A-977.005.001.004,3,CITES ID Manual,General,A-977.005.001.004 Brachypelma auratum_S.pdf
1995,A-977.005.001.005,CITES ID Manual - Brachypelma boehmei,EN,,3,CITES ID Manual,General,A-977.005.001.005 Brachypelma boehmei_EN.pdf
1995,A-977.005.001.005,Manual de identificación de la CITES - Brachypelma boehmei,ES,A-977.005.001.005,3,CITES ID Manual,General,A-977.005.001.005 Brachypelma boehmei_S.pdf
1995,A-977.005.001.006,CITES ID Manual - Brachypelma emilia,EN,,3,CITES ID Manual,General,A-977.005.001.006 Brachypelma emilia_EN.pdf
1995,A-977.005.001.006,Manual de identificación de la CITES - Brachypelma emilia,ES,A-977.005.001.006,3,CITES ID Manual,General,A-977.005.001.006 Brachypelma emilia_S.pdf
1995,A-977.005.001.007,CITES ID Manual - Aphonopelma pallidum,EN,,3,CITES ID Manual,General,A-977.005.001.007 Brachypelma pallidum_EN.pdf
1995,A-977.005.001.007,Manual de identificación de la CITES - Aphonopelma pallidum,ES,A-977.005.001.007,3,CITES ID Manual,General,A-977.005.001.007 Brachypelma pallidum_S.pdf
1995,A-977.005.001.008,CITES ID Manual - Brachypelma vagans,EN,,3,CITES ID Manual,General,A-977.005.001.008 Brachypelma vagans_EN.pdf
1995,A-977.005.001.008,Manual de identificación de la CITES - Brachypelma vagans,ES,A-977.005.001.008,3,CITES ID Manual,General,A-977.005.001.008 Brachypelma vagans_S.pdf
1995,A-977.005.001.009,CITES ID Manual - Brachypelma baumgarteni,EN,,3,CITES ID Manual,General,A-977.005.001.009 Brachypelma baumgarteni_EN.pdf
1995,A-977.005.001.009,Manual de identificación de la CITES - Brachypelma baumgarteni,ES,A-977.005.001.009,3,CITES ID Manual,General,A-977.005.001.009 Brachypelma baumgarteni_S.pdf
1986,C-996.000.000.001,"CITES ID Manual - Hydrozoa, Anthozoa",EN,,3,CITES ID Manual,General,C-996.000.000.001 Stony corals general notes_E.pdf
1986,C-996.000.000.001,"Manual de identificación de la CITES - Hydrozoa, Anthozoa",ES,C-996.000.000.001,3,CITES ID Manual,General,C-996.000.000.001 Corales pétreos notas generales_S.pdf
1986,C-996.000.000.001,"Manuel d'identification de la CITES - Hydrozoa, Anthozoa",FR,C-996.000.000.001,3,CITES ID Manual,General,C-996.000.000.001 Coraux calcaires notes générales_F.pdf
1986,C-996.000.000.002,"CITES ID Manual - Hydrozoa, Anthozoa - Glossary",EN,,3,CITES ID Manual,General,C-996.000.000.002 Stony corals glossary_E.pdf
1986,C-996.000.000.002,"Manual de identificación de la CITES - Hydrozoa, Anthozoa - Glosario",ES,C-996.000.000.002,3,CITES ID Manual,General,C-996.000.000.002 Corales pétreos glosario_S.pdf
1986,C-996.004.001.001,CITES ID Manual - Millepora,EN,,3,CITES ID Manual,General,C-996.004.001.001 Millepora_E.pdf
1986,C-996.004.001.001,Manual de identificación de la CITES - Millepora,ES,C-996.004.001.001,3,CITES ID Manual,General,C-996.004.001.001 Millepora_S.pdf
1986,C-996.004.001.001,Manuel d'identification de la CITES - Millepora,FR,C-996.004.001.001,3,CITES ID Manual,General,C-996.004.001.001 Millepora_F.pdf
1985,C-997.003.000.000,CITES ID Manual - Antipatharia,EN,,3,CITES ID Manual,General,C-997.003.000.000 Antipatharia_E.pdf
1985,C-997.003.000.000,Manual de identificación de la CITES - Antipatharia,ES,C-997.003.000.000,3,CITES ID Manual,General,C-997.003.000.000 Antipatharia_S.pdf
1985,C-997.003.000.000,Manuel d'identification de la CITES - Antipatharia,FR,C-997.003.000.000,3,CITES ID Manual,General,C-997.003.000.000 Antipatharia_F.pdf
1986,C-997.007.001.001,CITES ID Manual - Heliopora coerulea,EN,,3,CITES ID Manual,General,C-997.007.001.001 Heliopora coerulea_E.pdf
1986,C-997.007.001.001,Manual de identificación de la CITES - Heliopora coerulea,ES,C-997.007.001.001,3,CITES ID Manual,General,C-997.007.001.001 Heliopora coerulea_S.pdf
1986,C-997.007.001.001,Manuel d'identification de la CITES - Heliopora coerulea,FR,C-997.007.001.001,3,CITES ID Manual,General,C-997.007.001.001 Heliopora coerulea_F.pdf
1986,C-997.011.001.001,CITES ID Manual - Acropora,EN,,3,CITES ID Manual,General,C-997.011.001.001 Acropora_E.pdf
1986,C-997.011.001.001,Manual de identificación de la CITES - Acropora,ES,C-997.011.001.001,3,CITES ID Manual,General,C-997.011.001.001 Acropora_S.pdf
1986,C-997.011.001.001,Manuel d'identification de la CITES - Acropora,FR,C-997.011.001.001,3,CITES ID Manual,General,C-997.011.001.001 Acropora_F.pdf
1986,C-997.011.002.006,CITES ID Manual - Pavona,EN,,3,CITES ID Manual,General,C-997.011.002.006 Pavona_E.pdf
1986,C-997.011.002.006,Manual de identificación de la CITES - Pavona,ES,C-997.011.002.006,3,CITES ID Manual,General,C-997.011.002.006 Pavona_S.pdf
1986,C-997.011.002.006,Manuel d'identification de la CITES - Pavona,FR,C-997.011.002.006,3,CITES ID Manual,General,C-997.011.002.006 Pavona_F.pdf
1986,C-997.011.005.002,CITES ID Manual - Euphyllia,EN,,3,CITES ID Manual,General,C-997.011.005.002 Euphyllia_E.pdf
1986,C-997.011.005.002,Manual de identificación de la CITES - Euphyllia,ES,C-997.011.005.002,3,CITES ID Manual,General,C-997.011.005.002 Euphyllia_S.pdf
1986,C-997.011.005.002,Manuel d'identification de la CITES - Euphyllia,FR,C-997.011.005.002,3,CITES ID Manual,General,C-997.011.005.002 Euphyllia_F.pdf
1986,C-997.011.007.009,CITES ID Manual - Favia,EN,,3,CITES ID Manual,General,C-997.011.007.009 Favia_E.pdf
1986,C-997.011.007.009,Manual de identificación de la CITES - Favia,ES,C-997.011.007.009,3,CITES ID Manual,General,C-997.011.007.009 Favia_S.pdf
1986,C-997.011.007.009,Manuel d'identification de la CITES - Favia,FR,C-997.011.007.009,3,CITES ID Manual,General,C-997.011.007.009 Favia_F.pdf
1986,C-997.011.007.021,CITES ID Manual - Platygyra,EN,,3,CITES ID Manual,General,C-997.011.007.021 Platygyra_E.pdf
1986,C-997.011.007.021,Manual de identificación de la CITES - Platygyra,ES,C-997.011.007.021,3,CITES ID Manual,General,C-997.011.007.021 Platygyra_S.pdf
1986,C-997.011.007.021,Manuel d'identification de la CITES - Platygyra,FR,C-997.011.007.021,3,CITES ID Manual,General,C-997.011.007.021 Platygyra_F.pdf
1986,C-997.011.009.003,CITES ID Manual - Fungia,EN,,3,CITES ID Manual,General,C-997.011.009.003 Fungia_E.pdf
1986,C-997.011.009.003,Manual de identificación de la CITES - Fungia,ES,C-997.011.009.003,3,CITES ID Manual,General,C-997.011.009.003 Fungia_S.pdf
1986,C-997.011.009.003,Manuel d'identification de la CITES - Fungia,FR,C-997.011.009.003,3,CITES ID Manual,General,C-997.011.009.003 Fungia_F.pdf
1986,C-997.011.009.004,CITES ID Manual - Halomitra pileus,EN,,3,CITES ID Manual,General,C-997.011.009.004 Halomitra pileus_E.pdf
1986,C-997.011.009.004,Manual de identificación de la CITES - Halomitra pileus,ES,C-997.011.009.004,3,CITES ID Manual,General,C-997.011.009.004 Halomitra pileus_S.pdf
1986,C-997.011.009.004,Manuel d'identification de la CITES - Halomitra pileus,FR,C-997.011.009.004,3,CITES ID Manual,General,C-997.011.009.004 Halomitra pileus_F.pdf
1986,C-997.011.009.010,CITES ID Manual - Polyphyllia talpina,EN,,3,CITES ID Manual,General,C-997.011.009.010 Polyphyllia talpina_E.pdf
1986,C-997.011.009.010,Manual de identificación de la CITES - Polyphyllia talpina,ES,C-997.011.009.010,3,CITES ID Manual,General,C-997.011.009.010 Polyphyllia talpina_S.pdf
1986,C-997.011.009.010,Manuel d'identification de la CITES - Polyphyllia talpina,FR,C-997.011.009.010,3,CITES ID Manual,General,C-997.011.009.010 Polyphyllia talpina_F.pdf
1986,C-997.011.012.002,CITES ID Manual - Merulina ampliata,EN,,3,CITES ID Manual,General,C-997.011.012.002 Merulina ampliata_E.pdf
1986,C-997.011.012.002,Manual de identificación de la CITES - Merulina ampliata,ES,C-997.011.012.002,3,CITES ID Manual,General,C-997.011.012.002 Merulina ampliata_S.pdf
1986,C-997.011.012.002,Manuel d'identification de la CITES - Merulina ampliata,FR,C-997.011.012.002,3,CITES ID Manual,General,C-997.011.012.002 Merulina ampliata_F.pdf
1986,C-997.011.014.006,CITES ID Manual - Lobophyllia,EN,,3,CITES ID Manual,General,C-997.011.014.006 Lobophyllia_E.pdf
