rank_name,rec_id,listing,effective_from,party_iso2,is_current,hash_note,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en
SPECIES,16526,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,16526,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,3631,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
GENUS,3631,III/w,01/01/1984,DK,0,,,,0,,,,,,,
GENUS,3631,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,3631,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,17585,II,13/02/2003,,1,,,,0,,,,,,,
SPECIES,8070,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,8070,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,8070,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,16511,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,16511,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,16511,II,01/07/1975,,1,,,,0,,,,,,,
GENUS,3899,I/w,07/03/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,3899,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,3899,II,01/07/1975,,1,,,,0,,,,,,,
GENUS,6315,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,6315,II/r,31/01/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,6315,II,01/07/1975,,0,,,,0,,,,Formerly included in Geochelone spp.,Abteriormente incluida en Geochelone spp.,Précédemment inscrit sous Geochelone spp.,
SPECIES,9014,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9014,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9014,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,9016,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9016,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9016,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,9006,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9006,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9007,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9007,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9008,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9008,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9011,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9011,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,9011,I,01/07/1975,,1,,,,0,,,,,,,
GENUS,6337,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,6337,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,6337,II,01/07/1975,,0,,,,0,,,,Formerly included in Geochelone spp.,Abteriormente incluida en Geochelone spp.,Précédemment inscrit sous Geochelone spp.,
GENUS,932,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,932,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,932,II,01/07/1975,,0,,,,0,,,,,,,
GENUS,1841,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,1841,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,1841,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,9402,I,28/06/1979,,1,,,,0,,,,,,,
GENUS,1920,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,1920,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,1920,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,10237,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,10239,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,10240,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,10241,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,104625,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,10824,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,10825,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,41893,II,01/07/1975,,1,,,,0,,,,,,,
GENUS,2351,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,2351,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,2351,II,01/07/1975,,0,,,,0,,,,,,,
GENUS,2720,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,2720,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,2720,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,12774,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,12775,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18398,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18399,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18400,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,19035,I,12/01/2005,,1,,,,0,,,,,,,
SPECIES,19036,I,13/02/2003,,1,,,,0,,,,,,,
GENUS,4174,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,4174,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,4174,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,9012,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,21652,I,16/02/1995,,1,,,,0,,,,,,,
GENUS,4767,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,4767,II/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
GENUS,4767,II,01/07/1975,,0,,,,0,,,,,,,
FAMILY,801,II,19/07/2000,,1,,,,0,,,,Except the species included in Appendix I. A zero annual export quota has been established for Geochelone sulcata for specimens removed from the wild and traded for primarily commercial purposes.,Excepto las especies incluidas en el Apéndice I. Se ha establecido un cupo anual de exportación nulo para los especímenes de Geochelone sulcata recolectados en el medio silvestre y comercializados con fines primordialmente comerciales.,Sauf les espèces inscrites à l'Annexe I. Un quota d'exportation annuel zéro a été établi pour les spécimens prélevés dans la nature de Geochelone sulcata pour des transactions principalement commerciales.,
FAMILY,801,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,1181,II,12/01/2005,,1,,,,0,,,,,,,
SUBSPECIES,1820,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,1820,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,1820,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,27923,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,27923,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,27923,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,29035,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,29035,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,29035,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,2173,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,2173,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,2173,I,01/07/1975,,1,,,,0,,,,,,,
GENUS,960,II,13/02/2003,,1,,,,0,,,,,,,
SUBSPECIES,12123,DELI,16/02/1995,,0,,,,0,,,,,,,
SUBSPECIES,12123,I/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,12123,I/r,31/10/1976,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SUBSPECIES,12123,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,12122,II,16/02/1995,,1,,,,0,,,,,,,
SPECIES,12124,II,16/02/1995,,1,,,,0,,,,Formerly included in Lissemys punctata.,Anteriormente incluida en Lissemys punctata.,Précédemment inscrit sous Lissemys punctata.,
SPECIES,15918,III,17/02/2005,CN,1,,,,0,,,,,,,
GENUS,3624,II,13/02/2003,,1,,,,0,,,,,,,
SPECIES,77880,III,17/02/2005,CN,1,,,,0,,,,,,,
SPECIES,77881,III,17/02/2005,CN,1,,,,0,,,,,,,
SPECIES,41956,III,17/02/2005,CN,1,,,,0,,,,,,,
SPECIES,41894,DELIII,23/06/2005,CN,1,,,,0,,,,,,,
SPECIES,41894,III,17/02/2005,CN,0,,,,0,,,,,,,
SPECIES,19071,III,17/02/2005,CN,1,,,,0,,,,,,,
SPECIES,22199,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,22199,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,22199,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,22199,III,26/02/1976,GH,0,,,,0,,,,,,,
GENUS,5196,I,01/07/1975,,1,,,,0,,,,Formerly included in Nectophrynoides spp.,Anteriormente incluida en Nectophrynoides spp.,Précédemment inscrit sous Nectophrynoides spp.,
SPECIES,2302,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,3171,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
SPECIES,3171,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,3172,I,16/02/1995,,1,,,,0,,,,,,,
SPECIES,3172,DELI,01/08/1985,,0,,,,0,,,,,,,
SPECIES,3172,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3173,DELII,19/07/2000,,1,,,,0,,,,,,,
SPECIES,3173,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3174,I,01/07/1975,,1,,,,0,,,,,,,
GENUS,3106,I,01/07/1975,,1,,,,0,,,,,,,
GENUS,5197,I,01/07/1975,,1,,,,0,,,,Formerly included in Nectophrynoides spp.,Anteriormente incluida en Nectophrynoides spp.,Précédemment inscrit sous Nectophrynoides spp.,
GENUS,5198,I,01/07/1975,,1,,,,0,,,,Formerly included in Nectophrynoides spp.,Anteriormente incluida en Nectophrynoides spp.,Précédemment inscrit sous Nectophrynoides spp.,
SPECIES,105301,III,27/04/2011,CL,1,,,,0,,,,,,,
SPECIES,23430,II,22/10/1987,,1,,,,0,,,,,,,
SPECIES,23447,II,22/10/1987,,1,,,,0,,,,,,,
SPECIES,23433,II,22/10/1987,,1,,,,0,,,,,,,
SPECIES,23452,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23452,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23453,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23453,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,94593,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,94593,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6358,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6358,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6359,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6359,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6360,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6360,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6361,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6361,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23454,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23454,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6362,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6362,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6363,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6363,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,74187,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,74187,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,103619,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,103619,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,103621,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,103621,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,94601,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,94601,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6364,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6364,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,94602,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,94602,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23455,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23455,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6365,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6365,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6366,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6366,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6367,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6367,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6368,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6368,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6370,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6370,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6371,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6371,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6372,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6372,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23456,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23456,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6373,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6373,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,99197,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,99197,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6374,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6374,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23457,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23457,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6375,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6375,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6376,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6376,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6377,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6377,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,94616,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,94616,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6379,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6379,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6380,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6380,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23458,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23458,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6381,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6381,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6382,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6382,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,103617,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,103617,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6383,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6383,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6384,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6384,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6385,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6385,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,40768,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,40768,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23459,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23459,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23461,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23461,II/r,22/10/1987,LI,0,,,,0,,,,,,,
GENUS,1358,II,22/10/1987,,1,,,,0,,,,,,,
GENUS,1358,II/r,22/10/1987,CH,0,,,,0,,,,,,,
GENUS,1358,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23432,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23432,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,38875,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,38875,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23462,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23462,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23449,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23449,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23434,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23434,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23435,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23435,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,40801,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,40801,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23450,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23450,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23436,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23436,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23437,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23437,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,40802,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,40802,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,40803,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,40803,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23438,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23438,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6369,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6369,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23451,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23451,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23439,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23439,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23440,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23440,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,105239,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,105239,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23441,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23441,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23442,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23442,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23443,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23443,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,29432,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,29432,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,94654,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,94654,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23444,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23444,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,40769,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,40769,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,6378,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6378,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23463,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23463,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,30621,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,30621,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23445,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23445,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23446,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23446,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23464,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,23464,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,103623,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,103623,II/r,22/10/1987,LI,0,,,,0,,,,,,,
GENUS,5200,II,22/10/1987,,1,,,,0,,,,Formerly included in Dendrobates spp.,Anteriormente incluida en Dendrobates spp.,Précédemment inscrit sous Dendrobates spp.,
GENUS,5200,II/r,22/10/1987,CH,0,,,,0,,,,,,,
GENUS,5200,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,17114,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,17114,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,17115,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,17115,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,17116,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,17116,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,17117,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,17117,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,17118,II/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,17118,II/r,22/10/1987,LI,0,,,,0,,,,,,,
GENUS,3766,II,22/10/1987,,1,,,,0,,,,,,,
GENUS,3766,II/r,22/10/1987,CH,0,,,,0,,,,,,,
GENUS,3766,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,23518,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,39620,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,39623,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,39624,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,39625,II/r,23/06/2010,CA,0,,,,0,,,,,,,
GENUS,5232,II,23/06/2010,,1,,,,0,,,,,,,
GENUS,5232,II/r,23/06/2010,CA,0,,,,0,,,,,,,
SPECIES,10351,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
SPECIES,10351,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,12776,II,16/02/1995,,0,,,,0,,,,,,,
GENUS,2742,II,19/07/2000,,1,,,,0,,,,,,,
SPECIES,6937,I,22/10/1987,,1,,,,0,,,,,,,
SPECIES,6937,I/r,22/10/1987,CH,0,,,,0,,,,,,,
SPECIES,6937,I/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,27138,II,13/02/2003,,1,,,,0,,,,,,,
SPECIES,23466,II/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,23466,II/w,01/06/1988,CH,0,,,,0,,,,,,,
SPECIES,23466,II/w,01/06/1988,LI,0,,,,0,,,,,,,
SPECIES,23466,II,01/08/1985,,1,,,,0,,,,,,,
SPECIES,23466,II/r,01/08/1985,AT,0,,,,0,,,,,,,
SPECIES,23466,II/r,01/08/1985,CH,0,,,,0,,,,,,,
SPECIES,23466,II/r,01/08/1985,LI,0,,,,0,,,,,,,
SPECIES,23468,II/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,23468,II/w,01/06/1988,CH,0,,,,0,,,,,,,
SPECIES,23468,II/w,01/06/1988,LI,0,,,,0,,,,,,,
SPECIES,23468,II,01/08/1985,,1,,,,0,,,,,,,
SPECIES,23468,II/r,01/08/1985,AT,0,,,,0,,,,,,,
SPECIES,23468,II/r,01/08/1985,CH,0,,,,0,,,,,,,
SPECIES,23468,II/r,01/08/1985,LI,0,,,,0,,,,,,,
GENUS,4232,II/w,06/01/1989,AT,0,,,,0,,,,,,,
GENUS,4232,II,01/08/1985,,1,,,,0,,,,,,,
GENUS,4232,II/r,01/08/1985,AT,0,,,,0,,,,,,,
SPECIES,1092,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,1093,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,1093,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,1095,II,01/07/1975,,1,,,,0,,,,,,,
GENUS,251,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,24569,III,03/04/2012,US,1,,,,0,,,,,,,
