Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,ReferenceIDs,Designation,AcceptedRank,AcceptedRecID
chamses,Species,94385,Genus,30208,S,"Bory, 1824",,,"CITES,EU",Species,5664
multiscutatus,Species,94386,Genus,30208,S,"Rüppell, 1826",,,"CITES,EU",Species,5664
marginatus,Species,94387,Genus,30208,S,"Geoffroy, 1827",,,"CITES,EU",Species,5664
lacunosus,Species,94388,Genus,30208,S,"Geoffroy, 1827",,,"CITES,EU",Species,5664
complanatus,Species,94389,Genus,30208,S,"Geoffroy, 1827",,,"CITES,EU",Species,5664
octophractus,Species,94390,Genus,30208,S,"Rüppell, 1831",,,"CITES,EU",Species,5664
binuensis,Species,94391,Genus,30208,S,"Baikie, 1857",,,"CITES,EU",Species,5664
madagascariensis,Species,94392,Genus,30208,S,"Grandidier, 1872",,,"CITES,EU",Species,5664
robustus,Species,94393,Genus,30208,S,"Vaillant & Grandidier, 1872",,,"CITES,EU",Species,5664
bombifrons,Species,94396,Genus,30208,S,"Gray, 1844",,,"CITES,EU",Species,5667
oopholis,Species,94398,Genus,30208,S,"Schneider, 1801",,,"CITES,EU",Species,5668
biporcatus,Species,94399,Genus,30208,S,"Cuvier, 1807",,,"CITES,EU",Species,5668
pondicherianus,Species,94401,Genus,30208,S,"Gray, 1862",,,"CITES,EU",Species,5668
galeatus,Species,94402,Genus,30208,S,"Cuvier, 1807",,,"CITES,EU",Species,5671
crossoptilon,Species,95622,Genus,30612,S,"Hodgson, 1838",,,"CITES,EU",Species,5680
terrifica,Species,93888,Genus,30134,S,"Laurenti, 1768",,,"CITES,EU",Species,5684
orientalis,Species,93889,Genus,30134,S,"Laurenti, 1768",,,"CITES,EU",Species,5684
gronovii,Species,93890,Genus,30134,S,"Laurenti, 1768",,,"CITES,EU",Species,5684
durissus,Species,93899,Genus,30134,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,5684
durissus,Species,93900,Genus,30134,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,5684
durissa,Species,93901,Genus,30134,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,5684
terrificus,Species,93904,Genus,30134,S,"(Laurenti, 1768)",,,"CITES,EU",Species,5684
moseleyi,Species,89659,Genus,30212,S,"Hickson & England, 1905",,,"CITES,EU",Species,5715
gigantea,Species,90961,Genus,30212,S,"Fisher, 1938",,,"CITES,EU",Species,5726
japonica,Species,89383,Genus,30270,S,"Milne Edwards & Haime, 1849",,,"CITES,EU",Species,5730
pudica,Species,90962,Genus,30212,S,"(Milne Edwards & Haime, 1849)",,,"CITES,EU",Species,5738
trophostega,Species,90960,Genus,30212,S,"Fisher, 1938",,,"CITES,EU",Species,5744
poecilorrhoa,Species,96331,Genus,30131,S,"Brüggemann, 1876",,,"CITES,EU",Species,5758
secunda,Species,90270,Genus,30358,S,"Nemenzo, 1988",,,"CITES,EU",Species,5788
simplex,Species,90305,Genus,30358,S,"(Gardiner, 1905)",,,"CITES,EU",Species,5788
ehrenbergii,Species,88933,Genus,30337,S,"Leuckart, 1841",,,"CITES,EU",Species,5789
rueppellii,Species,90226,Genus,30337,S,"Leuckart, 1841",,,"CITES,EU",Species,5789
echinata,Species,90941,Genus,30337,S,"(Pallas, 1766)",,,"CITES,EU",Species,5789
excavata,Species,88982,Genus,30041,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,5942
rubeola,Species,90212,Genus,30041,S,"(Quoy & Gaimard, 1833)",,,"CITES,EU",Species,5945
smithii,Species,90325,Genus,30041,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,5946
verreauxii,Species,90716,Genus,30041,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,5950
galbinifrons,Species,28040,Genus,30173,S,"(Bourret, 1939)",,,"CITES,EU",Species,5955
hainanensis,Species,93979,Genus,30173,S,"Li, 1958",,,"CITES,EU",Species,5955
hainanensis,Species,93980,Genus,30173,S,"(Li, 1958)",,,"CITES,EU",Species,5955
serrata,Species,103875,Genus,30173,S,"(Iverson & McCord, 1992)",,,"CITES,EU",Species,5955
yunnanensis,Species,28085,Genus,30226,S,"Boulenger, 1906",,,"CITES,EU",Species,5957
flavomarginata,Species,93977,Genus,30173,S,"Gray, 1863",,,"CITES,EU",Species,5960
flavomarginata,Species,94018,Genus,30173,S,"(Gray, 1863)",,,"CITES,EU",Species,5960
trifasciatus,Species,94019,Genus,30226,S,"Bell, 1825",,,"CITES,EU",Species,5962
trifasciata,Species,94020,Genus,30226,S,"(Bell, 1825)",,,"CITES,EU",Species,5962
spixii,Species,96599,Genus,30741,S,"Wagler, 1832",,,"CITES,EU",Species,5992
gigas,Species,36574,Genus,30381,S,"(Duméril, Bibron & Duméril, 1854)",,,"CITES,EU",Species,6003
diophthalma,Species,28430,Genus,30552,S,"(Hombron & Jacquinot, 1841)",,,"CITES,EU",Species,6021
gulielmitertii,Species,28910,Genus,30511,S,"(Schlegel, 1866)",,,"CITES,EU",Species,6023
gulielmitertii,Species,89529,Genus,30511,S,"(Schlegel, 1866)",,,"CITES,EU",Species,6023
sordida,Species,97652,Genus,30222,S,"Gould, 1859",,,"CITES,EU",Species,6078
grandiflora,Species,89178,Genus,30050,S,"Gerth, 1921",,,"CITES,EU",Species,6079
japonica,Species,89381,Genus,30050,S,"Yabe & Sugiyama, 1931",,,"CITES,EU",Species,6079
japonica,Species,89384,Genus,30050,S,"(Yabe & Sugiyama, 1931)",,,"CITES,EU",Species,6079
nomaensis,Species,89761,Genus,30050,S,"Yabe & Sugiyama, 1931",,,"CITES,EU",Species,6079
constanciae,Species,62353,Genus,30233,S,"Myers, 1942",,,"CITES,EU",Species,6084
marmoratus,Species,41370,Genus,30233,S,"(Ladiges, 1934)",,,"CITES,EU",Species,6085
minimus,Species,41371,Genus,30233,S,"Myers, 1942",,,"CITES,EU",Species,6086
opalescens,Species,41372,Genus,30233,S,"Myers, 1942",,,CITES,Species,6087
splendens,Species,52209,Genus,30233,S,"Myers, 1942",,,"CITES,EU",Species,6088
macdonaldi,Species,22003,Genus,30234,S,"Gilbert, 1890",,,"CITES,EU",Species,6110
microphthalma,Species,89623,Genus,30074,S,"Lamarck, 1816",,,"CITES,EU",Species,6126
ocellina,Species,89792,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,6128
serpensinsula,Species,28397,Genus,30510,S,"(Loveridge, 1951)",,,"CITES,EU",Species,6190
cervicornis,Species,88583,Genus,30818,S,"Moseley, 1881",,,"CITES,EU",Species,6227
primordialis,Species,90000,Genus,30818,S,"Gardiner, 1899",,,"CITES,EU",Species,6227
julie,Species,97664,Genus,30558,S,"Bourcier, 1842",,,"CITES,EU",Species,6246
lymani,Species,89553,Genus,30325,S,"Pourtalès, 1871",,,"CITES,EU",Species,6261
pacificus,Species,89830,Genus,30325,S,"Yabe & Eguchi, 1932",,,"CITES,EU",Species,6261
variegata,Species,90697,Genus,30588,S,"Pourtalès, 1871",,,"CITES,EU",Species,6264
orientalis,Species,89809,Genus,30432,S,"Vaughan, 1900",,,"CITES,EU",Species,6354
arborea,Species,103398,Genus,30549,S,"(Myers, Daly & Martínez, 1984)",,,"CITES,EU",Species,6358
aurata,Species,94596,Genus,30385,S,"(Girard, 1855)",,,"CITES,EU",Species,6359
captivus,Species,103394,Genus,30013,S,"(Myers, 1982)",,,"CITES,EU",Species,6362
captivus,Species,105359,Genus,30013,S,"(Myers, 1982)",,,"CITES,EU",Species,6362
castaneoticus,Species,103395,Genus,30013,S,"(Caldwell & Myers, 1990)",,,"CITES,EU",Species,6363
galactonotus,Species,103396,Genus,30013,S,"(Steindachner, 1864)",,,"CITES,EU",Species,6365
granulifera,Species,103399,Genus,30549,S,"(Taylor, 1958)",,,"CITES,EU",Species,6366
histrionica,Species,103400,Genus,30549,S,"(Berthold, 1845)",,,"CITES,EU",Species,6367
sylvatica,Species,103405,Genus,30549,S,"(Funkhouser, 1956)",,,"CITES,EU",Species,6367
labialis,Species,94645,Genus,30385,S,"(Cope, 1874)",,,"CITES,EU",Species,6369
lehmanni,Species,103401,Genus,30549,S,"(Myers & Daly, 1976)",,,"CITES,EU",Species,6371
mysteriosus,Species,105360,Genus,30299,S,"(Myers, 1982)",,,"CITES,EU",Species,6373
occultator,Species,103402,Genus,30549,S,"(Myers & Daly, 1976)",,,"CITES,EU",Species,6374
pumilio,Species,94608,Genus,30385,S,"(Schmidt, 1857)",,,"CITES,EU",Species,6375
typographa,Species,94611,Genus,30385,S,"(Keferstein, 1867)",,,"CITES,EU",Species,6375
ignita,Species,94612,Genus,30385,S,"(Cope, 1874)",,,"CITES,EU",Species,6375
pumilio,Species,103403,Genus,30385,S,"(Schmidt, 1857)",,,"CITES,EU",Species,6375
quinquevittatus,Species,103397,Genus,30013,S,"(Steindachner, 1864)",,,"CITES,EU",Species,6376
speciosa,Species,94617,Genus,30385,S,"(Schmidt, 1857)",,,"CITES,EU",Species,6380
speciosa,Species,103404,Genus,30385,S,"(Schmidt, 1857)",,,"CITES,EU",Species,6380
tinctorius,Species,94618,Genus,30118,S,"Schneider, 1799",,,"CITES,EU",Species,6381
tinctoria,Species,94621,Genus,30118,S,"(Schneider, 1799)",,,"CITES,EU",Species,6381
truncata,Species,94624,Genus,30385,S,"(Cope, 1861)",,,"CITES,EU",Species,6382
eytoni,Species,95328,Genus,30427,S,"Eyton, 1838",,,"CITES,EU",Species,6404
caudex,Species,88559,Genus,30469,S,"Ehrenberg, 1834 ",,,"CITES,EU",Species,6407
cylindrus,Species,88779,Genus,30469,S,"Ehrenberg, 1834",,,"CITES,EU",Species,6407
spatiosa,Species,90432,Genus,30469,S,"Ehrenberg, 1834",,,"CITES,EU",Species,6407
robusta,Species,90179,Genus,30450,S,"Bourne, 1905",,,"CITES,EU",Species,6478
micrura,Species,93989,Genus,30437,S,"Werner, 1901",,,"CITES,EU",Species,6493
lutaria,Species,94268,Genus,30151,S,"Rafinesque, 1814",,,"CITES,EU",Species,6494
mercurialis,Species,94269,Genus,30151,S,"Merrem, 1820",,,"CITES,EU",Species,6494
coriacea,Species,94270,Genus,30151,S,"(Linnaeus, 1766)",,,"CITES,EU",Species,6494
angusta,Species,94271,Genus,30151,S,"Philippi, 1899",,,"CITES,EU",Species,6494
porcata,Species,94272,Genus,30151,S,"Wagler, 1830",,,"CITES,EU",Species,6494
sumatrensis,Species,28113,Genus,30247,S,"(G. Fischer, 1814)",,,"CITES,EU",Species,6553
songae,Species,90430,Genus,30725,S,"Cairns, 1994",,,"CITES,EU",Species,6560
strigirostris,Species,96494,Genus,30322,S,"Jardine, 1845",,,EU,Species,6588
impavida,Species,41559,Genus,30796,S,"Mathews, 1912",,,CMS,Species,6613
melanophrys,Species,41560,Genus,30796,S,"(Temminck, 1828)",,,CMS,Species,6613
melanophris,Species,103173,Genus,30796,S,"(Temminck, 1828)",,,CMS,Species,6613
bulleri,Species,41553,Genus,30796,S,"(Rothschild, 1893)",,,CMS,Species,6616
platei,Species,79181,Genus,30796,S,"(Reichenow, 1898)",,,CMS,Species,6616
chrysostoma,Species,41557,Genus,30796,S,"(J. R. Forster, 1785)",,,CMS,Species,6617
cauta,Species,41555,Genus,30796,S,"(Gould, 1841)",,,CMS,Species,6620
eremita,Species,41558,Genus,30796,S,"Murphy, 1930",,,CMS,Species,6620
salvini,Species,41561,Genus,30796,S,"(Rothschild, 1893)",,,CMS,Species,6620
steadi,Species,79182,Genus,30796,S,"Falla, 1933",,,CMS,Species,6620
carteri,Species,41554,Genus,30796,S,"(Rothschild, 1903)",,,CMS,Species,6621
chlororhynchos,Species,41556,Genus,30796,S,"(J. F. Gmelin, 1789)",,,CMS,Species,6621
glaucopsis,Species,89154,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,6629
heliopora,Species,89232,Genus,30074,S,"Lamarck, 1816",,,"CITES,EU",Species,6629
minikoiensis,Species,89631,Genus,30074,S,"Gardiner, 1904",,,"CITES,EU",Species,6629
patula,Species,89888,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,6629
heliopora,Species,90981,Genus,30074,S,"(Lamarck, 1816)",,,"CITES,EU",Species,6629
heliopora,Species,90982,Genus,30074,S,"(Lamarck, 1816)",,,"CITES,EU",Species,6629
saccharatum,Species,90241,Genus,30442,S,"von Martens, 1902 ",,,"CITES,EU",Species,6745
dactyliophorus,Species,28136,Genus,30261,S,"(Bleeker, 1853)",,,EU,Species,6814
dromas,Species,28054,Genus,30193,S,"(I. Lea, 1834)",,,"CITES,EU",Species,6843
spectabilis,Species,95185,Genus,30078,S,"Schlegel, 1863",,,"CITES,EU",Species,6864
oenothorax,Species,96301,Genus,30131,S,"Salvadori, 1892",,,"CITES,EU",Species,6870
aurorae,Species,96294,Genus,30131,S,"Peale, 1848",,,EU,Species,6871
bakeri,Species,96308,Genus,30504,S,"Kinnear, 1928",,,"CITES,EU",Species,6873
melanura,Species,96313,Genus,30131,S,"G. R. Gray, 1860",,,"CITES,EU",Species,6875
brenchleyi,Species,96309,Genus,30131,S,"G. R. Gray, 1870",,,"CITES,EU",Species,6876
carola,Species,96330,Genus,30686,S,"Bonaparte, 1854",,,"CITES,EU",Species,6877
chalconota,Species,96328,Genus,30131,S,"Salvadori, 1874",,,"CITES,EU",Species,6878
concinna,Species,96299,Genus,30131,S,"Wallace, 1865",,,"CITES,EU",Species,6880
finschii,Species,96327,Genus,30131,S,"Ramsay, 1882",,,"CITES,EU",Species,6881
galeatus,Species,96293,Genus,30731,S,"Bonaparte, 1855",,,"CITES,EU",Species,6883
goliath,Species,96310,Genus,30131,S,"G. R. Gray, 1859",,,EU,Species,6884
latrans,Species,96307,Genus,30131,S,"Peale, 1848",,,"CITES,EU",Species,6886
melanochroa,Species,96321,Genus,30131,S,"Sclater, 1878",,,"CITES,EU",Species,6888
mindorensis,Species,96324,Genus,30131,S,"Whitehead, 1896",,,"CITES,EU",Species,6889
pickeringii,Species,96306,Genus,30131,S,"Cassin, 1854",,,EU,Species,6895
poliocephala,Species,96322,Genus,30131,S,"G. R. Gray, 1844",,,"CITES,EU",Species,6898
rubricera,Species,96297,Genus,30321,S,"Bonaparte, 1854",,,"CITES,EU",Species,6901
spilorrhoa,Species,96315,Genus,30131,S,"G. R. Gray, 1858",,,"CITES,EU",Species,6903
whartoni,Species,96303,Genus,30131,S,"Sharpe, 1887",,,EU,Species,6904
antongilii,Species,28120,Genus,30252,S,"(Grandidier, 1877)",,,"CITES,EU",Species,6937
aspera,Species,88391,Genus,30569,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,6993
echinata,Species,88913,Genus,30818,S,"Kent, 1871",,,"CITES,EU",Species,6994
nishihirai,Species,42310,Genus,30265,S,"(Veron, 1990)",,,"CITES,EU",Species,6998
forskaliana,Species,89073,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,7003
forskaelana,Species,89070,Genus,30300,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,7004
gemmacea,Species,89127,Genus,30300,S,"Lamarck, 1816",,,"CITES,EU",Species,7004
hemprichii,Species,89243,Genus,30300,S,"Ehrenberg, 1834",,,"CITES,EU",Species,7004
mammillosa,Species,89580,Genus,30300,S,"Klunzinger, 1879",,,"CITES,EU",Species,7004
horrida,Species,89270,Genus,30003,S,"(Dana, 1846)",,,"CITES,EU",Species,7006
caerulea,Species,28243,Genus,30304,S,"(Linnaeus, 1758)",,,EU,Species,7071
caerulea,Species,45700,Genus,30304,S,"(Linnaeus, 1758)",,,EU,Species,7071
eulophotes,Species,95022,Genus,30356,S,"Swinhoe, 1860",,,CMS,Species,7072
tricolor,Species,27960,Genus,30380,S,"(P. L. S. Müller, 1776)",,,EU,Species,7076
vinaceigula,Species,27962,Genus,30380,S,"(Sharpe, 1895)",,,"EU,CMS",Species,7077
vinaceigula,Species,95015,Genus,30380,S,"Sharpe, 1895",,,"EU,CMS",Species,7077
radiatus,Species,93206,Genus,30182,S,"(Schlegel, 1837)",,,EU,Species,7102
oculata,Species,71852,Genus,30267,S,"(Quoy & Gaimard, 1830)",,,CITES,Species,7700
profunda,Species,90010,Genus,30249,S,"Pourtalès, 1867",,,"CITES,EU",Species,7722
profunda,Species,90837,Genus,30249,S,"(Pourtalès, 1867)",,,"CITES,EU",Species,7722
adminicularis,Species,88261,Genus,30038,S,"Rehberg, 1892",,,"CITES,EU",Species,7724
amphelioides,Species,88304,Genus,30038,S,"(Alcock, 1902)",,,"CITES,EU",Species,7724
rostrata,Species,90192,Genus,30038,S,"Pourtalès, 1878",,,"CITES,EU",Species,7724
rostrata,Species,90193,Genus,30038,S,"(Pourtalès, 1878)",,,"CITES,EU",Species,7724
rostrata,Species,90838,Genus,30038,S,"(Pourtalès, 1878)",,,"CITES,EU",Species,7724
albomaculata,Species,25363,Genus,30392,S,"(Duméril & Bibron, 1854)",,,EU,Species,7752
matannensis,Species,25364,Genus,30392,S,"Boulenger, 1897",,,EU,Species,7765
ferruginea,Species,96647,Genus,30493,S,"(P. L. S. Müller, 1776)",,,"CITES,EU",Species,7774
leptorhyncha,Species,96649,Genus,30684,S,"King, 1830",,,"CITES,EU",Species,7775
ensifera,Species,97787,Genus,30558,S,"Boissonneau, 1839",,,"CITES,EU",Species,7776
roseicapilla,Species,96579,Genus,30410,S,"(Vieillot, 1817)",,,"CITES,EU",Species,7785
asiaticus,Species,79167,Genus,30848,S,"(Latham, 1790)",,,EU,Species,7813
fusca,Species,93736,Genus,30179,S,"Gray, 1849",,,"CITES,EU",Species,7816
cupreus,Species,93737,Genus,30179,S,"Fischer, 1856",,,"CITES,EU",Species,7816
chrysogaster,Species,93747,Genus,30370,S,"Cope, 1871",,,"CITES,EU",Species,7817
fordii,Species,93750,Genus,30159,S,"Günther, 1861",,,"CITES,EU",Species,7819
maculatus,Species,93751,Genus,30159,S,"Fischer, 1888",,,"CITES,EU",Species,7819
gracilis,Species,93752,Genus,30159,S,"Fischer, 1888",,,"CITES,EU",Species,7820
tenella,Species,2844,Genus,30107,S,"Smith & Chiszar, 1992",,,"CITES,EU",Species,7821
boettgeri,Species,93754,Genus,30107,S,"Seoane, 1881",,,"CITES,EU",Species,7821
inornatus,Species,93755,Genus,30107,S,"(Reinhardt, 1843)",,,"CITES,EU",Species,7821
striatus,Species,93757,Genus,30370,S,"Fischer, 1856",,,"CITES,EU",Species,7824
multisectus,Species,93758,Genus,30370,S,"Cope, 1862",,,"CITES,EU",Species,7824
strigilatus,Species,93759,Genus,30370,S,"Cope, 1862",,,"CITES,EU",Species,7824
sampsonii,Species,6967,Genus,30262,S,"(I. Lea, 1861)",,,"CITES,EU",Species,7881
torulosa,Species,29184,Genus,30632,S,"(Rafinesque, 1820)",,,"CITES,EU",Subspecies,7888
turgidula,Species,6949,Genus,30262,S,"(I. Lea, 1858)",,,"CITES,EU",Species,7890
lefevrei,Species,6962,Genus,30262,S,"(Utterback, 1915)",,,"CITES,EU",Species,7890
imbricata,Species,94250,Genus,30150,S,"(Linnaeus, 1766)",,,"CITES,EU",Species,8005
kraussi,Species,94253,Genus,30150,S,"Gray, 1873",,,"CITES,EU",Species,8005
alinae,Species,97811,Genus,30558,S,"Bourcier, 1842",,,"CITES,EU",Species,8019
glaucopoides,Species,97810,Genus,30558,S,"d'Orbigny & Lafresnaye, 1838",,,"CITES,EU",Species,8022
vestita,Species,97804,Genus,30558,S,"Lesson, 1838",,,"CITES,EU",Species,8028
antarctica,Species,88331,Genus,30413,S,"(Gray, 1872)",,,"CITES,EU",Species,8037
antarctica,Species,88332,Genus,30413,S,"Gray, 1872",,,"CITES,EU",Species,8037
verrucosa,Species,90722,Genus,30374,S,"Calvet, 1903",,,"CITES,EU",Species,8047
stylifera,Species,90511,Genus,30667,S,"Broch, 1955",,,"CITES,EU",Species,8066
madagascariensis,Species,28134,Genus,30259,S,"Grandidier, 1867",,,"CITES,EU",Species,8070
buergersi,Species,95229,Genus,30078,S,"Reichenow, 1914",,,"CITES,EU",Species,8075
colubrina,Species,93805,Genus,30042,S,"Linnaeus, 1758",,,"CITES,EU",Species,8086
elegans,Species,93780,Genus,30218,S,"Gray, 1849",,,"CITES,EU",Species,8088
jaculus,Species,93782,Genus,30042,S,"Linnaeus, 1758",,,"CITES,EU",Species,8089
cerastes,Species,93783,Genus,30042,S,"Linnaeus, 1758",,,"CITES,EU",Species,8089
eryx,Species,93788,Genus,30042,S,"Schlegel, 1837",,,"CITES,EU",Species,8089
anguiformis,Species,93794,Genus,30180,S,"(Schneider, 1801)",,,"CITES,EU",Species,8091
johnii,Species,93795,Genus,30180,S,"(Russell, 1801)",,,"CITES,EU",Species,8091
miliaris,Species,93797,Genus,30042,S,"Pallas, 1773",,,"CITES,EU",Species,8092
helluo,Species,93798,Genus,30042,S,"Pallas, 1814",,,"CITES,EU",Species,8092
holosericeus,Species,28644,Genus,30730,S,"(Linnaeus, 1758)",,,"CITES,EU",Species,8185
coronatus,Species,28477,Genus,30607,S,"(Gray, 1842)",,,"CITES,EU",Species,8199
eximia,Species,97733,Genus,30558,S,"DeLattre, 1843",,,"CITES,EU",Species,8272
costulata,Species,88724,Genus,30426,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,8313
gaimardi,Species,89113,Genus,30426,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,8313
glabrescens,Species,89149,Genus,30426,S,"(Chamisso & Eysenhardt, 1821)",,,"CITES,EU",Species,8313
ramosa,Species,90131,Genus,30426,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,8313
rugosa,Species,90232,Genus,30426,S,"(Dana, 1846)",,,"CITES,EU",Species,8313
striata,Species,90500,Genus,30426,S,"Milne Edwards & Haime, 1848",,,"CITES,EU",Species,8313
yaeyamaensis,Species,90774,Genus,30111,S,"Shirai, 1980",,,"CITES,EU",Species,8318
ardens,Species,28049,Genus,30189,S,"(Boddaert, 1783)",,,"CITES,EU",Species,8321
macrourus,Species,29013,Genus,30189,S,"(Gmelin, 1789)",,,"CITES,EU",Species,8324
alopex,Species,95325,Genus,30810,S,"Heuglin, 1861",,,"CITES,EU",Species,8442
araea,Species,95323,Genus,30141,S,"Oberholser, 1917",,,"CITES,EU",Species,8444
moluccensis,Species,95324,Genus,30810,S,"Bonaparte, 1850",,,"CITES,EU",Species,8463
newtoni,Species,95322,Genus,30810,S,"Gurney, 1863",,,"CITES,EU",Species,8465
affinis,Species,88269,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8503
aspera,Species,88392,Genus,30074,S,"Milne Edwards & Haime, 1857",,,"CITES,EU",Species,8503
borradailei,Species,88448,Genus,30074,S,"Gardiner, 1904",,,"CITES,EU",Species,8503
deformata,Species,88812,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8503
denticulata,Species,88834,Genus,30074,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,8503
geoffroyi,Species,89133,Genus,30074,S,"(Milne Edwards & Haime, 1857)",,,"CITES,EU",Species,8503
jacquinoti,Species,89380,Genus,30074,S,"(Milne Edwards & Haime, 1857)",,,"CITES,EU",Species,8503
rousseaui,Species,90206,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8503
savignyi,Species,90255,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8503
denticulata,Species,90976,Genus,30074,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,8503
affinis,Species,90978,Genus,30074,S,"(Milne Edwards & Haime, 1850)",,,"CITES,EU",Species,8503
fragum,Species,89090,Genus,30589,S,"(Esper, 1797)",,,"CITES,EU",Species,8504
cerebrum,Species,88578,Genus,30469,S,"Gravier, 1910",,,"CITES,EU",Species,8505
conferta,Species,90909,Genus,30469,S,"(Verrill, 1868)",,,"CITES,EU",Species,8505
laxa,Species,89463,Genus,30553,S,"Klunzinger, 1879",,,"CITES,EU",Species,8507
aperta,Species,88348,Genus,30346,S,"Verrill, 1868",,,"CITES,EU",Species,8508
amplior,Species,88309,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8514
cellulosa,Species,88567,Genus,30074,S,"Verrill, 1869",,,"CITES,EU",Species,8514
cellulosa,Species,88568,Genus,30074,S,"Verrill, 1872",,,"CITES,EU",Species,8514
denticulata,Species,88831,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8514
doreyensis,Species,88894,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8514
ordinata,Species,89803,Genus,30074,S,"Verrill, 1866",,,"CITES,EU",Species,8514
pallida,Species,89842,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8514
urvilliana,Species,90677,Genus,30074,S,"Milne Edwards & Haime, 1850 ",,,"CITES,EU",Species,8514
rotumana,Species,90198,Genus,30074,S,"Gardiner, 1899",,,"CITES,EU",Species,8516
fragilis,Species,89079,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8518
pandanus,Species,89853,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8518
puteolina,Species,90102,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8518
rudis,Species,90221,Genus,30074,S,"Verrill, 1866",,,"CITES,EU",Species,8518
speciosa,Species,90434,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8518
okeni,Species,90977,Genus,30074,S,"(Milne Edwards & Haime, 1857)",,,"CITES,EU",Species,8518
hombronii,Species,89265,Genus,30074,S,"Rousseau, 1854",,,"CITES,EU",Species,8519
intersepta,Species,89326,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8519
lobata,Species,89538,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8519
stelligera,Species,90477,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8519
abdita,Species,78918,Genus,30074,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,8525
crassior,Species,88732,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
favosa,Species,89020,Genus,30074,S,"(Ellis & Solander, 1786)",,,"CITES,EU",Species,8525
filicosa,Species,89030,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8525
fuscoviridis,Species,89109,Genus,30074,S,"Quoy & Gaimard, 1833",,,"CITES,EU",Species,8525
gibbosa,Species,89137,Genus,30074,S,"Klunzinger, 1879",,,"CITES,EU",Species,8525
hemprichii,Species,89236,Genus,30074,S,"Ehrenberg, 1834",,,"CITES,EU",Species,8525
magnifica,Species,89568,Genus,30074,S,"(Blainville, 1830)",,,"CITES,EU",Species,8525
magnifica,Species,89569,Genus,30074,S,"Blainville, 1830",,,"CITES,EU",Species,8525
magnostellata,Species,89570,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
obtusata,Species,89788,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
profundicella,Species,90059,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
quoyi,Species,90116,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
robusta,Species,90176,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8525
robusta,Species,90183,Genus,30074,S,"Studer, 1877",,,"CITES,EU",Species,8525
sulfurea,Species,90533,Genus,30074,S,"Milne Edwards & Haime, 1850",,,"CITES,EU",Species,8525
vasta,Species,90701,Genus,30074,S,"Klunzinger, 1879",,,"CITES,EU",Species,8525
virens,Species,90737,Genus,30074,S,"Dana, 1846",,,"CITES,EU",Species,8525
fuscoviridis,Species,90985,Genus,30074,S,"(Quoy & Gaimard, 1833)",,,"CITES,EU",Species,8525
chinensis,Species,88592,Genus,30663,S,"Verrill, 1866",,,"CITES,EU",Species,8526
