Kingdom,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus,AcceptedSpcRecID,,
Animalia,CHORDATA,MAMMALIA,RODENTIA,HYSTRICIDAE,Thecurus,sumatrae,NULL,NULL,44222,S,10754
Animalia,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Chaetocauda,sichuanensis,NULL,NULL,43656,S,6860
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Metachirops,mcillhennyi,NULL,NULL,43702,S,98385
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Metachirops,opossum,NULL,NULL,43703,S,29954
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,PSEUDOCHEIRIDAE,Schoinobates,volans,NULL,NULL,43720,S,26385
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Dasogale,fontoynonti,NULL,NULL,43726,S,27293
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Microsorex,hoyi,NULL,NULL,43737,S,30066
Animalia,CHORDATA,MAMMALIA,SORICOMORPHA,SORICIDAE,Microsorex,thompsoni,NULL,NULL,43738,S,30066
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Lissonycteris,goliath,NULL,NULL,94784,S,19752
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Lissonycteris,petraea,NULL,NULL,94785,S,19752
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Lissonycteris,smithii,NULL,NULL,101714,S,101713
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peronymus,leucopterus,NULL,NULL,43793,S,16708
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Depanycteris,isabella,NULL,NULL,43799,S,6563
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Barticonycteris,daviesi,NULL,NULL,43812,S,13377
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Pizonyx,vivesi,NULL,NULL,43848,S,14209
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Baeodon,alleni,NULL,NULL,43865,S,19679
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Dasypterus,ega,NULL,NULL,43868,S,11350
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Dasypterus,egregius,NULL,NULL,43869,S,11351
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Dasypterus,intermedius,NULL,NULL,43870,S,11352
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Lamingtona,lophorhina,NULL,NULL,43873,S,15008
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Xiphonycteris,spurrelli,NULL,NULL,43906,S,13848
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Neoplatymops,mattogrossensis,NULL,NULL,43907,S,13640
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hypsimys,budini,NULL,NULL,44037,S,729
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microxus,mimus,NULL,NULL,44041,S,746
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microxus,bogotensis,NULL,NULL,44038,S,727
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microxus,iheringi,NULL,NULL,44039,S,30359
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microxus,latebricola,NULL,NULL,44040,S,741
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cabreramys,temchuki,NULL,NULL,77122,S,2862
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cabreramys,benefactus,NULL,NULL,44043,S,100927
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cabreramys,lenguarum,NULL,NULL,44044,S,101337
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cabreramys,obscurus,NULL,NULL,44045,S,2860
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Daptomys,oyapocki,NULL,NULL,44060,S,14742
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Daptomys,peruviensis,NULL,NULL,44061,S,14743
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Daptomys,venezuelae,NULL,NULL,44062,S,14744
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Dipodillus,kaiseri,NULL,NULL,44104,S,9149
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mindanomys,salomonseni,NULL,NULL,44112,S,2643
Animalia,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Alactagulus,pumilio,NULL,NULL,44218,S,18943
Animalia,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Alactagulus,acontion,NULL,NULL,77837,S,18943
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Hydrochaeris,hydrochaeris,NULL,NULL,101830,S,10300
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Cercomys,cunicularius,NULL,NULL,44231,S,21839
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrinacodus,albicauda,NULL,NULL,44234,S,15189
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrinacodus,edax,NULL,NULL,44235,S,15190
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,tephrosceles,104293,S,73340
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,gordonorum,41752,S,18246
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,tholloni,74592,S,73341
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,foai,104287,S,73336
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,rufomitratus,18259,S,18244
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,kirkii,28559,S,18242
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,pennantii,ssp.,preussi,28749,S,18243
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,tephrosceles,18256,S,73340
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,tholloni,18257,S,73341
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,preussi,18258,S,18243
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,foai,18252,S,73336
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,gordonorum,18253,S,18246
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,badius,ssp.,kirkii,18254,S,18242
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Stenonycteris,lanosus,NULL,NULL,44278,S,19758
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Euxerus,erythropus,NULL,NULL,44279,S,23144
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Geosciurus,inauris,NULL,NULL,44280,S,23145
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Geosciurus,princeps,NULL,NULL,44281,S,23146
Animalia,CHORDATA,MAMMALIA,PHOLIDOTA,MANIDAE,Uromanis,tetradactyla,NULL,NULL,44402,S,12766
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Nelomys,blainvillei,NULL,NULL,44420,S,6977
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Nelomys,dasythrix,NULL,NULL,44421,S,6980
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Nelomys,nigrispinus,NULL,NULL,44417,S,6984
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Nelomys,thomasi,NULL,NULL,44418,S,6989
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Nelomys,lamarum,NULL,NULL,44419,S,6982
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Allosciurus,aubinnii,NULL,NULL,45477,S,18385
Animalia,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurops,beecrofti,NULL,NULL,45478,S,1549
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Sylvaemus,uralensis,NULL,NULL,47563,S,1905
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Sylvaemus,fulvipectus,NULL,NULL,47560,S,101423
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Sylvaemus,sylvaticus,NULL,NULL,47561,S,1904
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Sylvaemus,tauricus,NULL,NULL,47562,S,1892
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Aello,cuvieri,NULL,NULL,70649,S,13877
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Aello,megalophylla,NULL,NULL,70650,S,13878
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Hyperplagiodontia,stenocoronalis,NULL,NULL,72800,S,17461
Animalia,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Rosmarus,rosmarus,NULL,NULL,72810,S,15106
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,TAYASSUIDAE,Dicotyles,tajacu,NULL,NULL,72811,S,16457
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Myomyscus,daltoni,NULL,NULL,73211,S,14092
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Myomyscus,derooi,NULL,NULL,73212,S,14093
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Chilonycteris,rubiginosa,NULL,NULL,73443,S,18708
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anthorhina,crenulata,NULL,NULL,73445,S,13560
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,watsoni,NULL,NULL,73555,S,2141
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,anderseni,NULL,NULL,73577,S,2122
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,gnomus,NULL,NULL,73578,S,2129
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,aztecus,NULL,NULL,73552,S,2123
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,phaeotis,NULL,NULL,73553,S,2138
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Dermanura,tolteca,NULL,NULL,73554,S,2140
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomus,australis,NULL,NULL,73576,S,21313
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Koopmania,concolor,NULL,NULL,73579,S,2125
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Leucopleurus,acutus,NULL,NULL,73986,S,11141
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sagmatias,obscurus,NULL,NULL,76996,S,11146
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sagmatias,obliquidens,NULL,NULL,73987,S,11145
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sagmatias,australis,NULL,NULL,76994,S,11143
Animalia,CHORDATA,MAMMALIA,CETACEA,DELPHINIDAE,Sagmatias,cruciger,NULL,NULL,76995,S,11144
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,rhabdops,NULL,NULL,103796,S,15611
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,rostratus,NULL,NULL,103797,S,15612
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,saturatior,NULL,NULL,103799,S,15613
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,alfaroi,NULL,NULL,103764,S,15585
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,chapmani,NULL,NULL,103770,S,15591
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Handleyomys,melanotis,NULL,NULL,103786,S,15606
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Perimyotis,subflavus,NULL,NULL,74568,S,17366
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Erythronesokia,bunnii,NULL,NULL,77048,S,14660
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nannomys,musculoides,NULL,NULL,77063,S,13971
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Discopus,denticulus,NULL,NULL,77090,S,8168
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Cabreramops,aequatorianus,NULL,NULL,77119,S,13638
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leggada,baoulei,NULL,NULL,77124,S,13952
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leggada,musculoides,NULL,NULL,77125,S,13971
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leggada,setulosa,NULL,NULL,77126,S,13980
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Monodia,juliani,NULL,NULL,77131,S,9155
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Lynchailurus,colocolo,NULL,NULL,81696,S,15309
Animalia,CHORDATA,MAMMALIA,CARNIVORA,FELIDAE,Lynchailurus,pajeros,NULL,NULL,100926,S,101179
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Sciurocheirus,alleni,NULL,NULL,87085,S,8785
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Sciurocheirus,gabonensis,NULL,NULL,87086,S,45010
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Hyelaphus,porcinus,NULL,NULL,87098,S,30195
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Neoromicia,malagasyensis,NULL,NULL,104256,S,7941
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Neoromicia,matroka,NULL,NULL,104257,S,30333
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Cistugo,seabrai,NULL,NULL,103243,S,14200
Animalia,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Macropus,eugenii,ssp.,derbianus,103255,S,12637
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Olisthomys,morrisii,NULL,NULL,98401,S,16739
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Baiyankamys,habbema,NULL,NULL,98959,S,10311
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Baiyankamys,shawmayeri,NULL,NULL,98960,S,10314
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Parastrellus,hesperus,NULL,NULL,99437,S,17341
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,dorsalis,NULL,NULL,99439,S,30232
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Neotamias,merriami,NULL,NULL,99440,S,21358
Animalia,CHORDATA,MAMMALIA,CETACEA,PHOCOENIDAE,Neomeris,phocaenoides,NULL,NULL,100164,S,14550
Animalia,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctophoca,philippii,NULL,NULL,100267,S,2059
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Chacodelphys,formosa,NULL,NULL,100847,S,100981
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,ignitus,NULL,NULL,100862,S,98380
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,unduaviensis,NULL,NULL,100863,S,9417
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,agricolai,NULL,NULL,100859,S,100980
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,chacoensis,NULL,NULL,100860,S,9417
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Cryptonanus,guahybae,NULL,NULL,100861,S,9421
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Toromys,grandis,NULL,NULL,100881,S,6981
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock,hoolock,NULL,NULL,100888,S,10546
Animalia,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Hoolock,leuconedys,NULL,NULL,100889,S,10546
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,flavidus,NULL,NULL,100893,S,6988
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,occasius,NULL,NULL,100894,S,12694
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,semivillosus,NULL,NULL,100890,S,6988
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,punctatus,NULL,NULL,100891,S,6988
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,carrikeri,NULL,NULL,100892,S,6988
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Santamartamys,rufodorsalis,NULL,NULL,100895,S,6664
Animalia,CHORDATA,MAMMALIA,DERMOPTERA,CYNOCEPHALIDAE,Galeopterus,variegatus,NULL,NULL,101000,S,30118
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,ochraceocinereus,NULL,NULL,101533,S,5757
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,whytei,NULL,NULL,101534,S,5755
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,zechi,NULL,NULL,101535,S,5751
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,kafuensis,NULL,NULL,101530,S,30350
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,mechowi,NULL,NULL,101531,S,5756
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,micklemi,NULL,NULL,101532,S,5753
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,damarensis,NULL,NULL,101527,S,5753
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,darlingi,NULL,NULL,101528,S,101486
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,foxi,NULL,NULL,101529,S,5754
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,amatus,NULL,NULL,101524,S,101485
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,anselli,NULL,NULL,101525,S,30349
Animalia,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Fukomys,bocagei,NULL,NULL,101526,S,5752
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Harpiola,grisea,NULL,NULL,104252,S,13941
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Aegialomys,galapagoensis,NULL,NULL,103774,S,15595
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Aegialomys,xantheolus,NULL,NULL,103804,S,15616
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cerradomys,subflavus,NULL,NULL,103801,S,15614
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cerradomys,maracajuensis,NULL,NULL,103783,S,79669
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cerradomys,marinhus,NULL,NULL,103784,S,100865
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Cerradomys,scotti,NULL,NULL,103800,S,79668
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Eremoryzomys,polius,NULL,NULL,103795,S,15609
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,macconnelli,NULL,NULL,103781,S,15605
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,nitidus,NULL,NULL,103790,S,15607
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,russatus,NULL,NULL,103798,S,29405
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,emmonsae,NULL,NULL,103773,S,29402
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,lamia,NULL,NULL,103777,S,15602
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Euryoryzomys,legatus,NULL,NULL,103779,S,15603
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,yunganus,NULL,NULL,103805,S,15617
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,oniscus,NULL,NULL,103791,S,29404
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,perenensis,NULL,NULL,103793,S,101348
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,tatei,NULL,NULL,103803,S,29401
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,acritus,NULL,NULL,103762,S,100898
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,laticeps,NULL,NULL,103778,S,29404
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Hylaeamys,megacephalus,NULL,NULL,103785,S,29403
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mindomys,hammondi,NULL,NULL,103775,S,15597
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,pirrensis,NULL,NULL,103794,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,moerex,NULL,NULL,103788,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,nimbosus,NULL,NULL,103789,S,15586
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,pectoralis,NULL,NULL,103792,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,levipes,NULL,NULL,103780,S,15604
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,maculiventer,NULL,NULL,103782,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,meridensis,NULL,NULL,103787,S,101347
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,childi,NULL,NULL,103771,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,devius,NULL,NULL,103772,S,15593
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,keaysi,NULL,NULL,103776,S,15600
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,albigularis,NULL,NULL,103763,S,15584
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,auriventer,NULL,NULL,103766,S,15586
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nephelomys,caracolus,NULL,NULL,103769,S,98402
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Oreoryzomys,balneator,NULL,NULL,103767,S,15587
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Sooretamys,angouya,NULL,NULL,103765,S,29406
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Transandinomys,bolivaris,NULL,NULL,103768,S,15588
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Transandinomys,talamancae,NULL,NULL,103802,S,15615
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Adenota,kob,NULL,NULL,105085,S,11036
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Panolia,eldii,NULL,NULL,105436,S,4265
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Panolia,siamensis,NULL,NULL,105437,S,4276
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Panolia,thamin,NULL,NULL,105438,S,4282
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,SUIDAE,Porcula,salvania,NULL,NULL,105440,S,21172
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Acrocodia,indica,NULL,NULL,105446,S,21472
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirella,bairdii,NULL,NULL,105447,S,21471
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Aethomys,granti,NULL,NULL,101439,S,570
Animalia,CHORDATA,MAMMALIA,RODENTIA,CUNICULIDAE,Agouti,paca,NULL,NULL,28077,S,699
Animalia,CHORDATA,MAMMALIA,RODENTIA,CUNICULIDAE,Agouti,taczanowskii,NULL,NULL,44226,S,700
Animalia,CHORDATA,MAMMALIA,CARNIVORA,AILURIDAE,Ailurus,ochraceus,NULL,NULL,73910,S,714
Animalia,CHORDATA,MAMMALIA,CARNIVORA,AILURIDAE,Ailurus,refulgens,NULL,NULL,73911,S,714
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,sanborni,NULL,NULL,101324,S,754
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,urichi,NULL,NULL,101340,S,765
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,lanosus,NULL,NULL,101321,S,740
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,markhami,NULL,NULL,101322,S,745
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,olivaceus,NULL,NULL,101323,S,751
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,leucogula,NULL,NULL,99513,S,756
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,kempi,NULL,NULL,99515,S,738
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Akodon,hershkovitzi,NULL,NULL,101319,S,734
