Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcInfraRank,SpcInfraEpithet,SpcRecID,SpcStatus
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,incanus,NULL,NULL,12822,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,cracens,NULL,NULL,12817,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,dorothea,NULL,NULL,12818,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops,fuscatus,NULL,NULL,12819,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,NULL,NULL,30221,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,menzbieri,ssp.,zachidovi,79463,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,bobak,ssp.,bobak,79472,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,olympus,NULL,NULL,12837,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,caligata,NULL,NULL,30219,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,flaviventris,NULL,NULL,30220,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,caligata,ssp.,sheldoni,12833,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,caligata,ssp.,vigilis,12834,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,broweri,NULL,NULL,12836,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,bobak,NULL,NULL,12830,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,camtschatica,NULL,NULL,12831,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,sibirica,NULL,NULL,12832,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,caudata,NULL,NULL,12825,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,himalayana,NULL,NULL,12826,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,baibacina,NULL,NULL,12829,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,zibellina,ssp.,brachyura,12853,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,foina,NULL,NULL,29672,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,melampus,NULL,NULL,30151,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,NULL,NULL,12847,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,melampus,ssp.,tsuensis,12849,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,flavigula,ssp.,robinsoni,12852,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,americana,ssp.,atrata,12844,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,flavigula,NULL,NULL,12845,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,foina,ssp.,intermedia,12846,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CTENODACTYLIDAE,Massoutiera,mzabi,NULL,NULL,12855,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,huberti,NULL,NULL,74556,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,kollmannspergeri,NULL,NULL,101436,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,natalensis,NULL,NULL,12868,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,shortridgei,NULL,NULL,12869,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,awashensis,NULL,NULL,12871,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,pernanus,NULL,NULL,12863,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,coucha,NULL,NULL,12865,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mastomys,erythroleucus,NULL,NULL,12866,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,wattsi,NULL,NULL,12906,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,whiteheadi,NULL,NULL,12907,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,panglima,NULL,NULL,12903,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,rajah,NULL,NULL,12904,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,surifer,NULL,NULL,12905,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,musschenbroekii,NULL,NULL,12900,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,ochraceiventer,NULL,NULL,12901,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,pagensis,NULL,NULL,12902,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,inas,NULL,NULL,12897,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,inflatus,NULL,NULL,12898,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,moi,NULL,NULL,12899,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,dollmani,NULL,NULL,12894,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,hellwaldii,NULL,NULL,12895,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,hylomyoides,NULL,NULL,12896,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,alticola,NULL,NULL,12891,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,baeodon,NULL,NULL,12892,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,bartelsii,NULL,NULL,12893,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mayermys,germani,NULL,NULL,100904,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,temama,NULL,NULL,101204,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,nana,NULL,NULL,29621,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,pandora,NULL,NULL,29622,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,bororo,NULL,NULL,101203,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,bricenii,NULL,NULL,12915,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,americana,NULL,NULL,29619,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,gouazoubira,NULL,NULL,29620,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,temama,ssp.,cerasina,12912,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,chunyi,NULL,NULL,12913,A
Animalia,CHORDATA,MAMMALIA,ARTIODACTYLA,CERVIDAE,Mazama,rufina,NULL,NULL,12914,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Megadendromus,nikolausi,NULL,NULL,12937,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Megaderma,lyra,NULL,NULL,12938,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,MEGADERMATIDAE,Megaderma,spasma,NULL,NULL,12939,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,cryophilus,NULL,NULL,12940,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,nelsoni,NULL,NULL,12941,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megadontomys,thomasi,NULL,NULL,12942,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,ecaudatus,NULL,NULL,12946,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,niphanae,NULL,NULL,12947,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,wetmorei,NULL,NULL,12948,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaloglossus,woermanni,NULL,NULL,12977,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,desmarestii,NULL,NULL,12980,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Megalomys,luciae,NULL,NULL,12981,A
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENOPTERIDAE,Megaptera,novaeangliae,NULL,NULL,13006,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,caliginosus,NULL,NULL,13046,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,robustulus,NULL,NULL,13047,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Melanomys,zunigae,NULL,NULL,13048,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melasmothrix,naso,NULL,NULL,13079,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mellivora,capensis,NULL,NULL,13109,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mellivora,capensis,ssp.,indica,79464,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,orientalis,NULL,NULL,13112,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,moschata,NULL,NULL,30152,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,personata,NULL,NULL,30153,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,dollmani,NULL,NULL,101437,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,frigicola,NULL,NULL,101438,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,arcium,NULL,NULL,44196,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,lutillus,NULL,NULL,44199,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,paveli,NULL,NULL,100879,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,caurinus,NULL,NULL,43548,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,fulgens,NULL,NULL,43549,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,talaudium,NULL,NULL,43550,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,howi,NULL,NULL,13136,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,matambuai,NULL,NULL,13137,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,bannisteri,NULL,NULL,33944,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,rufescens,NULL,NULL,13133,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,spechti,NULL,NULL,13134,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,cooperae,NULL,NULL,13135,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,leucogaster,NULL,NULL,13123,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,obiensis,NULL,NULL,13128,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,rubicola,NULL,NULL,13132,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,capensis,NULL,NULL,13117,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,cervinipes,NULL,NULL,13118,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,fraterculus,NULL,NULL,13120,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,aerosus,NULL,NULL,13114,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,bougainville,NULL,NULL,13115,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,burtoni,NULL,NULL,13116,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,melanops,NULL,NULL,13139,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,woodfordi,NULL,NULL,13140,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,fardoulisi,NULL,NULL,13141,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,URSIDAE,Melursus,ursinus,NULL,NULL,13143,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Menetes,berdmorei,NULL,NULL,13144,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,shawi,NULL,NULL,30265,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,grandis,NULL,NULL,101419,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,unguiculatus,NULL,NULL,13171,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,vinogradovi,NULL,NULL,13172,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,zarudnyi,NULL,NULL,13173,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,sacramenti,NULL,NULL,13168,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,tamariscinus,NULL,NULL,13169,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,tristrami,NULL,NULL,13170,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,meridianus,NULL,NULL,13165,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,persicus,NULL,NULL,13166,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,rex,NULL,NULL,13167,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,dahli,NULL,NULL,13162,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,hurrianae,NULL,NULL,13163,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,libycus,NULL,NULL,13164,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,arimalius,NULL,NULL,13159,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,chengi,NULL,NULL,13160,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,crassus,NULL,NULL,13161,A
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Mesechinus,hughi,NULL,NULL,13209,A
Animalia,CHORDATA,MAMMALIA,ERINACEOMORPHA,ERINACEIDAE,Mesechinus,dauuricus,NULL,NULL,29982,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mesembriomys,gouldii,NULL,NULL,13211,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mesembriomys,macrurus,NULL,NULL,13212,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mesocapromys,melanurus,NULL,NULL,14256,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,auratus,NULL,NULL,13219,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,brandti,NULL,NULL,13220,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Mesocricetus,raddei,NULL,NULL,13222,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,occultus,NULL,NULL,77002,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,hispidus,NULL,NULL,13234,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,leniceps,NULL,NULL,13235,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Mesomys,stimulax,NULL,NULL,13237,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Mesophylla,macconnelli,NULL,NULL,13240,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,traversii,NULL,NULL,77838,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,perrini,NULL,NULL,77839,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,mirus,NULL,NULL,13250,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,peruvianus,NULL,NULL,13251,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,stejnegeri,NULL,NULL,13252,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,grayi,NULL,NULL,13247,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,hectori,NULL,NULL,13248,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,layardii,NULL,NULL,13249,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,densirostris,NULL,NULL,13244,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,europaeus,NULL,NULL,13245,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,ginkgodens,NULL,NULL,13246,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,bidens,NULL,NULL,13241,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,bowdoini,NULL,NULL,13242,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ZIPHIIDAE,Mesoplodon,carlhubbsi,NULL,NULL,13243,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,regina,NULL,NULL,29949,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,phaeus,NULL,NULL,47566,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,paraguayanus,NULL,NULL,100982,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,alstoni,NULL,NULL,13296,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,constantiae,NULL,NULL,13297,A
Animalia,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Micoureus,demerarae,NULL,NULL,29948,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,australis,NULL,NULL,13319,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,niata,NULL,NULL,13320,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CAVIIDAE,Microcavia,shiptoni,NULL,NULL,13321,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,berthae,NULL,NULL,73184,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,griseorufus,NULL,NULL,101002,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,macarthurii,NULL,NULL,105309,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,ravelobensis,NULL,NULL,30343,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,tavaratra,NULL,NULL,73182,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,sambiranensis,NULL,NULL,73183,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,murinus,NULL,NULL,13323,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,rufus,NULL,NULL,13324,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Microcebus,myoxinus,NULL,NULL,13325,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Microdillus,peeli,NULL,NULL,13332,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,megacephalus,NULL,NULL,13336,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,pallidus,NULL,NULL,13337,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,megacephalus,ssp.,atrirelictus,13333,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,megacephalus,ssp.,nexus,13334,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Microdipodops,pallidus,ssp.,restrictus,13335,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,jenkinsae,NULL,NULL,96150,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,jobihely,NULL,NULL,103314,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,monticola,NULL,NULL,29462,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,fotsifotsy,NULL,NULL,30339,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,nasoloi,NULL,NULL,30517,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,pusilla,NULL,NULL,13360,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,soricoides,NULL,NULL,13361,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,talazaci,NULL,NULL,13362,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,cowani,NULL,NULL,13357,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,dobsoni,NULL,NULL,13358,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,gymnorhyncha,NULL,NULL,13359,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,taiva,NULL,NULL,13354,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,thomasi,NULL,NULL,13355,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,dryas,NULL,NULL,13356,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,longicaudata,NULL,NULL,13344,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,parvula,NULL,NULL,13349,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,principula,NULL,NULL,13350,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,brevicaudata,NULL,NULL,13340,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,drouhardi,NULL,NULL,13342,A
Animalia,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Microgale,gracilis,NULL,NULL,13343,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Microhydromys,richardsoni,NULL,NULL,13369,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Microhydromys,musseri,NULL,NULL,13370,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Micromys,minutus,NULL,NULL,13373,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,giovanniae,NULL,NULL,104247,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,homezi,NULL,NULL,44260,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,microtis,NULL,NULL,73477,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,matses,NULL,NULL,79226,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,schmidtorum,NULL,NULL,13383,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,sanborni,NULL,NULL,13385,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,brosseti,NULL,NULL,30346,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,hirsuta,NULL,NULL,13378,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,megalotis,NULL,NULL,13379,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,minuta,NULL,NULL,13380,A
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,aplini,NULL,NULL,97402,A
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,longicauda,NULL,NULL,13388,A
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,murina,NULL,NULL,13389,A
Animalia,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Microperoryctes,papuensis,NULL,NULL,13390,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,intermedius,NULL,NULL,13401,A
Animalia,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,pusillus,NULL,NULL,13402,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,altissimus,NULL,NULL,13407,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microryzomys,minutus,NULL,NULL,13408,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,santanderensis,NULL,NULL,13412,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Microsciurus,alfari,NULL,NULL,13409,A
