ComName,LanDesc,SpcRecID
Burramys,English,3339
Northern Naked-tailed Armadillo,English,3412
Tatou,French,3412
Tatou d'Amérique centrale,French,3412
Armado de zapilots,Spanish,3412
Tatú de América central,Spanish,3412
Cabasu de orejas largas,Spanish,3414
Tatú de rabo molle,Spanish,3414
Tatú de rabo mol,Spanish,3414
Tatú cabasú,Spanish,3414
Tatou gumnure,French,3414
Tatou à queue nue,French,3414
Greater Naked-tailed Armadillo,English,3414
Red-and-white Uacari,English,3416
Bald-headed Uacari,English,3416
Ouakari chauve,French,3416
Huapo colorado,Spanish,3416
Uacari blanco,Spanish,3416
Cacayao,Spanish,3416
Huapo rojo,Spanish,3416
Cacajao,Spanish,3416
Ouakari à tête noire,French,3417
Black-headed Uacari,English,3417
Black Uacari,English,3417
Yellow Golden Mole,English,3519
Brown Titi,English,3544
Titi brun,French,3544
Titi botté,French,3545
Booted Titi,English,3545
Chestnut-bellied Titi,English,3545
Ashy-black Titi,English,3546
Titi gris cendré,French,3546
Titi roux,French,3547
Callicèbe roux,French,3547
Callicèbe cuivré,French,3547
Coppery Titi,English,3547
White-eared Titi,English,3548
Titi d'Orbigny,French,3548
Titi d'Herskhovitz,French,3549
Dubious Titi,English,3549
Hershkovitz's Titi,English,3549
Hoffmanns's Titi,English,3550
Titi d'Hoffman,French,3550
Titi de Bolivie ,French,3551
Rio Beni Titi,English,3551
Red-bellied Titi,English,3552
Dusky Titi,English,3552
Titi gris,French,3552
Titi molock,French,3552
Titi des montagnes du Pérou,French,3553
Andean Titi,English,3553
Rio Mayo Titi,English,3553
Olalla Brothers' Titi,English,3554
Beni Titi,English,3554
Titi d'Olalla,French,3554
Titi à masque,French,3555
Titi à masque,French,3555
Masked Titi,English,3555
Atlantic Titi,English,3555
Widow Titi,English,3556
Collared Titi,English,3556
Titi à collier,French,3556
Titi à fraise,French,3556
Ornate Titi,English,3557
Northern Bahian Blond Titi,English,3558
Barbara Brown's Titi,English,3558
Coastal Black-handed Titi,English,3559
Southern Bahian Masked Titi,English,3559
Black-fronted Titi,English,3560
Northern Masked Titi,English,3561
Widow Monkey,English,3562
Lucifer Titi,English,3562
Colombian Black-handed Titi,English,3563
Goeldi's Tamarin,English,3564
Goeldi's Marmoset,English,3564
Goeldi's Monkey,English,3564
Tamarin de Goeldi,French,3564
Tamarin sauteur,French,3564
Pichico negro,Spanish,3564
Tití de Goeldi,Spanish,3564
Tamarín de Goeldi,Spanish,3564
Ouistiti argenté,French,3569
Silvery Marmoset,English,3569
White-eared Marmoset,English,3570
Buffy-tufted-ear Marmoset,English,3570
Marmouset à oreilles blanches,French,3570
Oustiti à oreilles blanches,French,3570
Oustiti oreillard,French,3570
Callitrix de orejas blancas,Spanish,3570
Callitrix de cabeza amarilla,Spanish,3571
Ouistiti à tête jaune,French,3571
Buffy-headed Marmoset,English,3571
White-fronted Marmoset,English,3572
Geoffroy's Tufted-ear Marmoset,English,3572
Ouistiti de Geoffroy,French,3572
Tití de caba blanca,Spanish,3572
Ouistiti à camail,French,3573
Tassel-eared Marmoset,English,3573
Black-and-white Tassel-ear Marmoset,English,3573
Common Marmoset,English,3574
White-tufted-ear Marmoset,English,3574
Ouistiti commun,French,3574
Ouistiti à toupet blanc,French,3574
Ouistiti à pinceaux blancs,French,3574
Ouistiti de Kuhl,French,3575
Ouistiti à pinceaux noirs,French,3575
Wied's Marmoset,English,3575
Wied's Black-tufted-ear Marmoset,English,3575
Black-pencilled Marmoset,English,3576
Black-tufted-ear Marmoset,English,3576
Ouistiti à pinceaux noirs,French,3576
Ouistiti mignon,French,3577
Pygmy Marmoset,English,3577
Golden-white Tassel-ear Marmoset,English,3578
Gold-and-white Marmoset,English,3578
Hershkovitz's Marmoset,English,3579
Aripuana Marmoset,English,3579
Black-headed Marmoset,English,3580
Ouistiti à tête noire,French,3580
White Marmoset,English,3581
Sateré Marmoset,English,3582
Ouistiti à oreilles argentées,French,3582
Ouistiti de Marca,French,3584
Marca's Marmoset,English,3584
Rio Maués Marmoset,English,3585
Ouistiti du rio Maues ,French,3585
Northern Fur Seal,English,3590
Ear-spot Squirrel,English,3591
Kloss's Squirrel,English,3592
Kinabalu Squirrel,English,3593
Grey-bellied Squirrel,English,3594
Finlayson's Squirrel,English,3596
Variable Squirrel,English,3596
Inornate Squirrel,English,3597
Mentawai Squirrel,English,3598
Black-striped Squirrel,English,3599
Black-banded Squirrel,English,3599
Plantain Squirrel,English,3600
Bornean Black-banded Squirrrel,English,3601
Phayre's Squirrel,English,3602
Prevost's Squirrel,English,3603
Irrawaddy Squirrel,English,3604
Anderson's Squirrel,English,3605
Bolivian Vesper Mouse,English,3609
Crafty Vesper Mouse,English,3610
Large Vesper Mouse,English,3611
Hummelinck's Vesper Mouse,English,3612
Small Vesper Mouse,English,3613
Andean Vesper Mouse,English,3614
Drylands Vesper Mouse,English,3615
Peruvian Vesper Mouse,English,3616
Delicate Vesper Mouse,English,3617
Mouse-like Hamster,English,3618
Baluchi Mouse-like Hamster,English,3619
Hotson's Mouse-like Hamster,English,3620
Afghan Mouse-like Hamster,English,3621
Tsolov's Mouse-like Hamster,English,3622
Urartsk Mouse-like Hamster,English,3623
Canguro-rata desértico,Spanish,3626
Canguro del desierto,Spanish,3626
Kangourou-rat du désert,French,3626
Buff-nosed Rat-kangaroo,English,3626
Desert Rat-kangaroo,English,3626
Plains Rat-kangaroo,English,3626
Western Woolly Opossum,English,3648
Bare-tailed Woolly Opossum,English,3649
Central American Woolly Opossum,English,3650
Black-shouldered Opossum,English,3651
Wild Bactrian Camel,English,3707
Chameau de Bactriane,French,3707
Chameau domestique,French,3707
Camello Bactriano,Spanish,3707
Canary Mouse,English,3738
Chacal,Spanish,3744
Common Jackal,English,3744
Chacal commun,French,3744
Chacal doré,French,3744
Chacal doré,French,3744
Golden Jackal,English,3744
Timber Wolf,English,3746
Grey Wolf,English,3746
Wolf,English,3746
Common Wolf,English,3746
Loup,French,3746
Loup,French,3746
Loup gris,French,3746
Loup vulgaire,French,3746
Lobo,Spanish,3746
Lobo común,Spanish,3746
Northern Rocky Mountain Wolf,English,3750
Texas Grey Wolf,English,3751
Indian Grey Wolf,English,3752
Loup des Indes,French,3752
Side-striped Jackal,English,3753
Black-backed Jackal,English,3755
Lesser Bamboo Rat,English,3759
Gansu Hamster,English,3760
Ballena franca pigmea,Spanish,3778
Baleine pygmée,French,3778
Pygmy Right Whale,English,3778
Wild Goat,English,3786
Chèvre à bézoard,French,3786
Chèvre égagre,French,3786
Chèvre sauvage,French,3786
Cabra Salvaje,Spanish,3786
Egagro,Spanish,3786
Markhor,Spanish,3787
Markhor,French,3787
Markhor,English,3787
Markhor de Suleiman,French,3792
Markhor de Kaboul,French,3793
Straight-horned Markhor,English,3793
West Caucasian Tur,English,3794
Nubian Ibex,English,3796
Sind Ibex,English,3799
Turkman Wild Goat,English,3802
Flare-horned Markhor,English,3804
Tadjik Markhor,English,3805
Japanese Serow,English,3811
Sumatran Serow,English,3812
Indochinese Serow,English,3813
Assam Rabbit,English,3833
Hispid Hare,English,3833
Hispid Rabbit,English,3833
Lapin de l'Assam,French,3833
Conejo de Assam,Spanish,3833
Conejo de Assam,Spanish,3833
Desmarest's Hutia,English,3842
Conga Hutia,English,3842
Asian Caracal,English,3847
African Caracal,English,3847
Caracal,English,3847
Desert Lynx,English,3847
Lince africano,Spanish,3847
Caracal,Spanish,3847
Lince caracal,Spanish,3847
Caracal,French,3847
Lynx du désert,French,3847
Turkmenian Caracal,English,3848
Five-toed Pygmy Jerboa,English,3858
Heart-nosed Bat,English,3859
Silky Short-tailed Bat,English,3903
Chestnut Short-tailed Bat,English,3904
Allen's Short-tailed Bat,English,3904
Seba's Short-tailed Bat,English,3905
Grey Short-tailed Bat,English,3906
White-bellied Luzon Tree Rat,English,3916
Short-footed Luzon Tree Rat,English,3917
Owls's Spiny Rat,English,3921
Short-palated Fruit Bat,English,3999
Broad-tail Beaver,English,4004
Mexican Beaver,English,4005
Rio Grande Beaver,English,4005
Castor Mejicano,Spanish,4005
Colorado River Beaver,English,4006
Mongolian Beaver,English,4008
Admiralty Island Beaver,English,4009
Tagua,English,4015
Chacoan Peccary,English,4015
Chaco argentino,Spanish,4015
Quimilero,Spanish,4015
Pécari du Chaco,French,4015
Chat bai,French,4037
Bornean Marbled Cat,English,4037
Bay Cat,English,4037
Temminck's Cat,English,4038
Asian Golden Cat,English,4038
Golden Cat,English,4038
Chat doré d'Asie,French,4038
Chat de Temminck,French,4038
Gato dorado asiático,Spanish,4038
Brazilian Guinea-pig,English,4064
Pampas Cavy,English,4064
Shiny Guinea-pig,English,4065
Greater Guinea-pig,English,4066
Guinea-pig,English,4067
Montane Guinea-pig,English,4068
Peruvian Cavy,English,4068
White-fronted Capuchin,English,4069
Brown Pale-fronted Capuchin,English,4069
Sajou à front blanc,French,4069
Sajou apelle,French,4070
Tufted Capuchin,English,4070
Black-capped Capuchin,English,4070
White-throated Capuchin,English,4071
White-faced Capuchin,English,4071
Sajou à gorge blanche,French,4071
Mono capuchino,Spanish,4071
Sajou brun,French,4072
Weeper Capuchin,English,4072
Kaapori Capuchin,English,4073
Golden-bellied Tufted Capuchin,English,4074
Yellow-breasted Capuchin,English,4074
White-fronted Capuchin,English,4075
Andean White-fronted Capuchin,English,4076
Robust Tufted Capuchin,English,4077
Luzon Shrew-rat,English,4092
Blazed Luzon Shrew-rat,English,4092
Shaggy Bat,English,4112
Thomas's Bat,English,4112
Wrinkle-faced Bat,English,4133
Bay Duiker,English,4139
Duiquero bayo,Spanish,4139
Céphalophe bai,French,4139
Céphalophe à bande dorsale noire,French,4139
Céphalophe de Jentink,French,4140
Duiquero de Jentink,Spanish,4140
Jentink's Duiker,English,4140
Blue Duiker,English,4143
Duiquero azul,Spanish,4143
Cefalofo azul,Spanish,4143
Céphalophe bleu,French,4143
Ruwenzori Black-fronted Duiker,English,4147
Ogilby's Duiker,English,4148
Céphalophe d'Ogilby,French,4148
Duiquero de Ogilby,Spanish,4148
Duiquero de lomo amarillo,Spanish,4150
Cefalofo silvicultor,Spanish,4150
Céphalophe à dos jaune,French,4150
Céphalophe géant,French,4150
Yellow-backed Duiker,English,4150
Zebra Duiker,English,4153
Banded Duiker,English,4153
Zebra Antelope,English,4153
Céphalophe zèbré,French,4153
Céphalophe rayé,French,4153
Duiquero cebrado,Spanish,4153
White-legged Duiker,English,4155
Piebald Dolphin,English,4159
Commerson's Dolphin,English,4159
Jacobita,Spanish,4159
Tunina overa,Spanish,4159
Dauphin de Commerson,French,4159
Dauphin noir du Chili,French,4160
Delfín negro,Spanish,4160
Tunina de vientre blanco,Spanish,4160
White-bellied Dolphin,English,4160
Black Dolphin,English,4160
Chilean Dolphin,English,4160
Benguela Dolphin,English,4161
Heaviside's Dolphin,English,4161
Tunina de Heaviside,Spanish,4161
Dauphin de Heaviside,French,4161
Dauphin d'Hector,French,4162
Delfín de Héctor,Spanish,4162
Tunina de Héctor,Spanish,4162
New Zealand Dolphin,English,4162
White-headed Dolphin,English,4162
Hector's Dolphin,English,4162
Northern Square-lipped Rhinoceros,English,4183
Northern White Rhinoceros,English,4183
Rinoceronte blanco del norte,Spanish,4183
Rhinocéros blanc du Nord,French,4183
Rhinocéros blanc du sud,French,4184
Southern Square-lipped Rhinoceros,English,4184
Southern White Rhinoceros,English,4184
White Rhinoceros,English,4185
Rinoceronte blanco,Spanish,4185
Rhinocéros blanc,French,4185
Grass Rhinoceros,English,4185
Square-lipped Rhinoceros,English,4185
Long-tailed Pygmy-possum,English,4191
Long-tailed Pygmy-possum,English,4192
Long-tailed Pygmy-possum,English,4193
Western Pygmy-possum,English,4194
Little Pygmy-possum,English,4195
Tasmanian Pygmy-possum,English,4195
Eastern Pygmy-possum,English,4196
Agile Mangabey,English,4198
Cercocèbe agile,French,4198
Mangabey agile,French,4198
Mangabey de la Tana,French,4200
Mangabey à crête,French,4200
Mangabey crestado ventriblanco,Spanish,4200
Tana River Mangabey,English,4200
White-collared Mangabey,English,4201
Collared Mangabey,English,4201
Red-capped Mangabey,English,4201
Mangabey de collar blanco,Spanish,4201
Mangabey couronné,French,4201
Mangabey enfumé,French,4205
Sooty Mangabey,English,4205
Golden-bellied Mangabey,English,4207
Black-cheeked White-nosed Monkey,English,4212
Schmidt's Guenon,English,4212
Redtail Monkey,English,4212
Red-tailed Monkey,English,4212
Ascagne,French,4212
Cercopithèque de Campbell,French,4213
Campbell's Monkey,English,4213
Campbell's Guenon,English,4213
Moustached Monkey,English,4214
Moustac bleu,French,4214
Moustac,French,4214
Moustac de Buffon,French,4214
Cercopithèque diane,French,4215
Diana,Spanish,4215
Cercopiteco de Diana,Spanish,4215
Diana Monkey,English,4215
Diana Guenon,English,4215
Dryas Monkey,English,4216
Dryas Guenon,English,4216
Mono dryas,Spanish,4216
Cercopithèque dryas,French,4216
Cercopithèque à ventre roux,French,4217
White-throated Guenon,English,4217
Red-bellied Guenon,English,4217
Red-bellied Monkey,English,4217
White-throated Monkey,English,4217
Red-eared Monkey,English,4218
Russet-eared Guenon,English,4218
Red-eared Guenon,English,4218
Moustac à oreilles rouges,French,4218
Hocheur à nez rouge,French,4218
Mono de orejas rojas,Spanish,4218
Cercopithèque à tête de hibou,French,4219
Cercopithèque d'Hamlyn,French,4219
Owl-faced Monkey,English,4219
Owl-faced Guenon,English,4219
Mountain Monkey,English,4220
L'Hoest's Monkey,English,4220
Cercopithèque de l'Hoest,French,4220
Cercopithèque à barbe en collier,French,4220
Cercopithèque à diadème,French,4221
Blue Monkey,English,4221
Diademed Monkey,English,4221
Gentle Monkey,English,4221
Mona Monkey,English,4222
Cercopithèque mone,French,4222
Cercopithèque de Brazza,French,4223
De Brazza's Monkey,English,4223
Greater White-nosed Monkey,English,4224
White-nosed Guenon,English,4224
Putty-nosed Monkey,English,4224
Spot-nosed Guenon,English,4224
Hocheur,French,4224
Cercopithèque à nez blanc proéminent,French,4224
Blanc-nez,French,4224
Hocheur blanc-nez du Bénin,French,4225
Hocheur du Ghana,French,4225
Lesser White-nosed Monkey,English,4225
Lesser White-nosed Guenon,English,4225
Spot-nosed Monkey,English,4225
Lesser Spot-nosed Guenon,English,4225
Crowned Monkey,English,4226
Golden-bellied Guenon,English,4226
Golden-bellied Monkey,English,4226
Crowned Guenon,English,4226
Mone,French,4226
Guenon couronnée,French,4226
Mono coronado,Spanish,4226
Mono de Preuss,Spanish,4227
Cercopithèque de Preuss,French,4227
Preuss's Monkey,English,4227
Preuss's Guenon,English,4227
White-throated Guenon,English,4229
Sclater's Guenon,English,4229
Cercopithèque de Sclater,French,4229
Mono de Sclater,Spanish,4229
Mono del Gabón,Spanish,4230
Cercopithèque à queue dorée,French,4230
Cercopithèque à queue de soleil,French,4230
Sun-tailed Monkey,English,4230
Sun-tailed Guenon,English,4230
Wolf's Monkey,English,4231
Mone de Wolf,French,4231
Cercopithèque de Wolf,French,4231
Mono de Wolf,Spanish,4231
Roloway Monkey,English,4232
Sykes's Monkey,English,4234
White-throated Monkey,English,4234
Zorro cangrejero,Spanish,4248
Zorro de monte,Spanish,4248
Renard crabier,French,4248
Common Zorro,English,4248
Forest Fox,English,4248
Crab-eating Zorro,English,4248
Barasingha,English,4257
Swamp Deer,English,4257
Barasingha,French,4257
Barasinga,French,4257
Cerf de Duvaucel,French,4257
Ciervo de Duvaucel,Spanish,4257
Barasinga,Spanish,4257
Ciervo bactriano,Spanish,4258
Ciervo del Turquestán,Spanish,4258
Bukhara Deer,English,4258
Cerf du Turkestan,French,4258
Cerf de Bactriane,French,4258
Cerf rouge du Turkestan,French,4258
Cerf élaphe du Turkestan,French,4258
Bactrian Wapiti,English,4258
Bactrian Deer,English,4258
Bokharan Deer,English,4258
Bactrian Red Deer,English,4258
Barbary Red Deer,English,4259
Barbary Deer,English,4259
Barbary Stag,English,4259
Atlas Deer,English,4259
Cerf de Barbarie,French,4259
Ciervo de la Berberia,Spanish,4259
Ciervo de Cachemira,Spanish,4261
Cerf élaphe du Cachemire,French,4261
Hangul,French,4261
Kashmir Red Deer,English,4261
Hangul,English,4261
Kashmir Stag,English,4261
Kashmir Deer,English,4261
MacNeill's Red Deer,English,4262
McNeill's Deer,English,4262
Shou,English,4263
Tibetan Red Deer,English,4263
Eld's Deer,English,4265
Thamin,English,4265
Brow-antlered Deer,English,4265
Cerf d'Eld,French,4265
Ciervo de Eld,Spanish,4265
Shansi Sika,English,4266
Kerama Deer,English,4267
Ryukyu Sika,English,4267
North China Sika,English,4268
South China Sika,English,4269
Tonkin Sika,English,4269
Sichuan Sika,English,4270
Formosan Sika,English,4271
Taiwan Sika,English,4271
Phillipine Spotted Deer,English,4273
Visayan Spotted Deer,English,4273
Philippine Brown Deer,English,4274
Manipur Brow-antlered Deer,English,4275
Thailand Brow-antlered Deer,English,4276
Upland Barasingha,English,4279
Shou,English,4280
Alashan Wapiti,English,4281
Burmese Brow-antlered Deer,English,4282
Manchurian Sika,English,4283
Hokkaido Sika,English,4284
North Honshu Sika,English,4286
Tsushima Sika,English,4287
Schomburgk's Deer,English,4288
Timor Deer,English,4289
Duke of Abruzzi's Free-tailed Bat,English,4305
Ansorge's Free-tailed Bat,English,4306
Gland-tailed Free-tailed Bat,English,4307
Spotted Free-tailed Bat,English,4308
Fijian Mastiff Bat,English,4309
Chapin's Free-tailed Bat,English,4310
Gallagher's Free-tailed Bat,English,4311
Northern Mastiff Bat,English,4312
Northern Freetail Bat,English,4312
Dato Meldrum's Bat,English,4313
Northern Free-tailed Bat,English,4313
Lappet-eared Free-tailed Bat,English,4314
Nigerian Free-tailed Bat,English,4315
Wrinkle-lipped Free-tailed Bat,English,4316
Little Free-tailed Bat,English,4317
Russet Free-tailed Bat,English,4319
Solomons Mastiff Bat,English,4320
São Tomé Free-tailed Bat,English,4321
Cangurito piedecerdo,Spanish,4322
Bandicot de pies porcinos,Spanish,4322
