Scientific name,Rank,RecID,ParentRank,ParentRecID,Status,Species author,notes
Rhipidoglossum curvatum,SPECIES,17953,GENUS,12966,A,"(Rolfe) Garay, 1972",
Rhipidoglossum delepierreanum,SPECIES,73099,GENUS,12966,A,"(J.-P.Lebel & Geerinck) Eb.Fisch., Killmann, J.-P.Lebel & Delep., 2011",
Rhipidoglossum densiflorum,SPECIES,69963,GENUS,12966,A,"Summerh., 1945",
Rhipidoglossum globulosocalcaratum,SPECIES,69546,GENUS,12966,A,"(De Wild.) Summerh., 1937",
Rhipidoglossum kamerunense,SPECIES,79447,GENUS,12966,A,"(Schltr.) Garay, 1972",
Rhipidoglossum laticalcar,SPECIES,79851,GENUS,12966,A,"(J.B.Hall) Senghas, 1986",
Rhipidoglossum laxiflorum,SPECIES,70216,GENUS,12966,A,"Summerh., 1936",
Rhipidoglossum longicalcar,SPECIES,75465,GENUS,12966,A,"Summerh., 1936",
Rhipidoglossum magnicalcar,SPECIES,77703,GENUS,12966,A,"Szlach. & Olszewski, 2001",
Rhipidoglossum melianthum,SPECIES,70169,GENUS,12966,A,"(P.J.Cribb) Senghas, 1986",
Rhipidoglossum microphyllum,SPECIES,74081,GENUS,12966,A,"Summerh., 1945",
Rhipidoglossum mildbraedii,SPECIES,68733,GENUS,12966,A,"(Kraenzl.) Garay, 1972",
Rhipidoglossum montanum,SPECIES,81123,GENUS,12966,A,"(Piers) Senghas, 1986",
Rhipidoglossum montealenense,SPECIES,72676,GENUS,12966,A,"Descourv., Stévart & P.J.Cribb, 2013",
Rhipidoglossum obanense,SPECIES,78850,GENUS,12966,A,"(Rendle) Summerh., 1936",
Rhipidoglossum ochyrae,SPECIES,71609,GENUS,12966,A,"Szlach. & Olszewski, 2001",
Rhipidoglossum orientalis,SPECIES,77014,GENUS,12966,A,"(Mansf.) Szlach. & Olszewski, 2001",
Rhipidoglossum ovale,SPECIES,80888,GENUS,12966,A,"(Summerh.) Garay, 1972",
Rhipidoglossum oxycentron,SPECIES,79689,GENUS,12966,A,"(P.J.Cribb) Senghas, 1986",
Rhipidoglossum paucifolium,SPECIES,75384,GENUS,12966,A,"D.Johanss., 1974",
Rhipidoglossum polyanthum,SPECIES,80152,GENUS,12966,A,"(Kraenzl.) Szlach. & Olszewski, 2001",
Rhipidoglossum polydactylum,SPECIES,78786,GENUS,12966,A,"(Kraenzl.) Garay, 1972",
Rhipidoglossum pulchellum,SPECIES,72634,GENUS,12966,A,"(Summerh.) Garay, 1972",
Rhipidoglossum rutilum,SPECIES,66050,GENUS,12966,A,"(Rchb.f.) Schltr., 1918",
Rhipidoglossum schimperianum,SPECIES,73070,GENUS,12966,A,"(A.Rich.) Garay, 1972",
Rhipidoglossum stellatum,SPECIES,74144,GENUS,12966,A,"(P.J.Cribb) Szlach. & Olszewski, 2001",
Rhipidoglossum stolzii,SPECIES,78130,GENUS,12966,A,"(Schltr.) Garay, 1972",
Rhipidoglossum subsimplex,SPECIES,75332,GENUS,12966,A,"(Summerh.) Garay, 1972",
Rhipidoglossum tanneri,SPECIES,69815,GENUS,12966,A,"(P.J.Cribb) Senghas, 1986",
Rhipidoglossum tenuicalcar,SPECIES,82493,GENUS,12966,A,"(Summerh.) Garay, 1972",
Rhipidoglossum ugandense,SPECIES,72296,GENUS,12966,A,"(Rendle) Garay, 1972",
Rhipidoglossum xanthopollinium,SPECIES,80737,GENUS,12966,A,"(Rchb.f.) Schltr., 1918",
Rhizanthella,GENUS,12809,FAMILY,12509,A,"R.S.Rogers, 1928",
Rhizanthella gardneri,SPECIES,29247,GENUS,12809,A,"R.S.Rogers, 1928",
Rhizanthella omissa,SPECIES,74287,GENUS,12809,A,"D.L.Jones & M.A.Clem., 2006",
Rhizanthella slateri,SPECIES,18033,GENUS,12809,A,"(Rupp) M.A.Clem. & P.J.Cribb, 1984",
Rhomboda,GENUS,68505,FAMILY,12509,A,"Lindl., 1857",
Rhomboda abbreviata,SPECIES,78957,GENUS,68505,A,"(Lindl.) Ormerod, 1995",
Rhomboda alticola,SPECIES,69136,GENUS,68505,A,"(Schltr.) Ormerod, 1995",
Rhomboda arunachalensis,SPECIES,74597,GENUS,68505,A,"A.N.Rao, 1998",
Rhomboda atrorubens,SPECIES,75041,GENUS,68505,A,"(Schltr.) Ormerod, 1995",
Rhomboda bantaengensis,SPECIES,68800,GENUS,68505,A,"(J.J.Sm.) Ormerod, 1995",
Rhomboda blackii,SPECIES,77408,GENUS,68505,A,"(Ames) Ormerod, 1998",
Rhomboda cristata,SPECIES,73622,GENUS,68505,A,"(Blume) Ormerod, 1995",
Rhomboda dennisii,SPECIES,77969,GENUS,68505,A,"Ormerod, 1995",
Rhomboda elbertii,SPECIES,82948,GENUS,68505,A,"Ormerod, 2002",
Rhomboda fanjingensis,SPECIES,79143,GENUS,68505,A,"Ormerod, 1995",
Rhomboda kerintjiensis,SPECIES,75468,GENUS,68505,A,"(J.J.Sm.) Ormerod, 2004",
Rhomboda lanceolata,SPECIES,81462,GENUS,68505,A,"(Lindl.) Ormerod, 1995",
Rhomboda longifolia,SPECIES,70043,GENUS,68505,A,"Lindl., 1857",
Rhomboda minahassae,SPECIES,70578,GENUS,68505,A,"(Schltr.) Ormerod, 1995",
Rhomboda moulmeinensis,SPECIES,78695,GENUS,68505,A,"(C.S.P.Parish & Rchb.f.) Ormerod, 1995",
Rhomboda pauciflora,SPECIES,76422,GENUS,68505,A,"(Ridl.) Ormerod, 1998",
Rhomboda petelottii,SPECIES,80125,GENUS,68505,A,"(Gagnep.) Ormerod, 1998",
Rhomboda polygonoides,SPECIES,74322,GENUS,68505,A,"(F.Muell.) Ormerod, 1995",
Rhomboda pulchra,SPECIES,81147,GENUS,68505,A,"(King & Pantl.) Ormerod & Av.Bhattacharjee, 2014",
Rhomboda tokioi,SPECIES,71382,GENUS,68505,A,"(Fukuy.) Ormerod, 1998",
Rhomboda velutina,SPECIES,72662,GENUS,68505,A,"(J.J.Sm.) Ormerod, 1995",
Rhomboda wardii,SPECIES,81312,GENUS,68505,A,"Ormerod, 1995",
Rhomboda yakusimensis,SPECIES,77333,GENUS,68505,A,"(Masam.) Ormerod, 1995",
Rhynchogyna,GENUS,13630,FAMILY,12509,A,"Seidenf. & Garay, 1973",
Rhynchogyna fallax,SPECIES,82892,GENUS,13630,A,"(Guillaumin) Seidenf., 1992",
Rhynchogyna luisifolia,SPECIES,62984,GENUS,13630,A,"(Ridl.) Seidenf. & Garay, 1973",
Rhynchogyna saccata,SPECIES,62985,GENUS,13630,A,"Seidenf. & Garay, 1973",
Rhyncholaelia,GENUS,13188,FAMILY,12509,A,"Schltr., 1918",
Rhyncholaelia digbyana,SPECIES,26963,GENUS,13188,A,"(Lindl.) Schltr., 1918",
Rhyncholaelia glauca,SPECIES,14020,GENUS,13188,A,"(Lindl.) Schltr., 1918",
Rhynchostele,GENUS,13196,FAMILY,12509,A,"Rchb.f., 1852",
Rhynchostele aptera,SPECIES,14646,GENUS,13196,A,"(Lex.) Soto Arenas & Salazar, 1993",
Rhynchostele bictoniensis,SPECIES,28475,GENUS,13196,A,"(Bateman) Soto Arenas & Salazar, 1993",
Rhynchostele candidula,SPECIES,26036,GENUS,13196,A,"(Rchb.f.) Soto Arenas & Salazar, 1993",
Rhynchostele cervantesii,SPECIES,20039,GENUS,13196,A,"(Lex.) Soto Arenas & Salazar, 1993",
Rhynchostele cordata,SPECIES,29019,GENUS,13196,A,"(Lindl.) Soto Arenas & Salazar, 1993",
Rhynchostele ehrenbergii,SPECIES,27335,GENUS,13196,A,"(Link, Klotzsch & Otto) Soto Arenas & Salazar, 1993",
Rhynchostele galeottiana,SPECIES,19511,GENUS,13196,A,"(A.Rich.) Soto Arenas & Salazar, 1993",
Rhynchostele hortensiae,SPECIES,15731,GENUS,13196,A,"(R.L.Rodr.) Soto Arenas & Salazar, 1993",
Rhynchostele londesboroughiana,SPECIES,69641,GENUS,13196,A,"(Rchb.f.) Soto Arenas & Salazar, 1993",
Rhynchostele maculata,SPECIES,19197,GENUS,13196,A,"(Lex.) Soto Arenas & Salazar, 1993",
Rhynchostele madrensis,SPECIES,22393,GENUS,13196,A,"(Rchb.f.) Soto Arenas & Salazar, 1993",
Rhynchostele majalis,SPECIES,21398,GENUS,13196,A,"(Rchb.f.) Soto Arenas & Salazar, 1993",
Rhynchostele oscarii,SPECIES,79678,GENUS,13196,A,"Archila, 2006",
Rhynchostele pygmaea,SPECIES,28137,GENUS,13196,A,"(Lindl.) Rchb.f., 1852",
Rhynchostele rossii,SPECIES,18808,GENUS,13196,A,"(Lindl.) Soto Arenas & Salazar, 1993",
Rhynchostele stellata,SPECIES,14012,GENUS,13196,A,"(Lindl.) Soto Arenas & Salazar, 1993",
Ridleyella,GENUS,13670,FAMILY,12509,A,"Schltr., 1913",
Ridleyella paniculata,SPECIES,17927,GENUS,13670,A,"(Ridl.) Schltr., 1913",
Rimacola,GENUS,12631,FAMILY,12509,A,"Rupp, 1942",
Rimacola elliptica,SPECIES,71866,GENUS,12631,A,"(R.Br.) Rupp, 1942",
Risleya,GENUS,12618,FAMILY,12509,A,"King & Pantl., 1898",
Risleya atropurpurea,SPECIES,18103,GENUS,12618,A,"King & Pantl., 1898",
Robiquetia,GENUS,13428,FAMILY,12509,A,"Gaudich., 1829",
Robiquetia aberrans,SPECIES,76170,GENUS,13428,A,"(Schltr.) Kocyan & Schuit., 2014",
Robiquetia adelineana,SPECIES,69863,GENUS,13428,A,"P.O'Byrne, 2007",
Robiquetia amboinensis,SPECIES,79202,GENUS,13428,A,"(J.J.Sm.) J.J.Sm., 1912",
Robiquetia amesiana,SPECIES,79875,GENUS,13428,A,"Kocyan & Schuit., 2014",
Robiquetia anceps,SPECIES,80730,GENUS,13428,A,"J.J.Sm., 1927",
Robiquetia andamanica,SPECIES,72599,GENUS,13428,A,"(N.P.Balakr. & N.Bhargava) Kocyan & Schuit., 2014",
Robiquetia angustifolia,SPECIES,73085,GENUS,13428,A,"Schltr., 1925",
Robiquetia arunachalensis,SPECIES,75584,GENUS,13428,A,"(A.N.Rao) Kocyan & Schuit., 2014",
Robiquetia ascendens,SPECIES,78840,GENUS,13428,A,"Gaudich., 1829",
Robiquetia batakensis,SPECIES,69726,GENUS,13428,A,"(Schltr.) Kocyan & Schuit., 2014",
Robiquetia bertholdii,SPECIES,62995,GENUS,13428,A,"(Rchb.f.) Schltr., 1913",
Robiquetia bicruris,SPECIES,82157,GENUS,13428,A,"J.J.Sm., 1928",
Robiquetia brassii,SPECIES,81598,GENUS,13428,A,"Ormerod, 2005",
Robiquetia brevifolia,SPECIES,18920,GENUS,13428,A,"(Lindl.) Garay, 1972",
Robiquetia brevisaccata,SPECIES,82355,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia camptocentrum,SPECIES,80705,GENUS,13428,A,"(Schltr.) J.J.Sm., 1912",
Robiquetia cerina,SPECIES,62996,GENUS,13428,A,"(Rchb.f.) Garay, 1972",
Robiquetia cladophylax,SPECIES,70884,GENUS,13428,A,"(Schltr.) Kocyan & Schuit., 2014",
Robiquetia compressa,SPECIES,62997,GENUS,13428,A,"(Lindl.) Schltr., 1913",
Robiquetia crassa,SPECIES,74884,GENUS,13428,A,"(Ridl.) Schltr., 1913",
Robiquetia crockerensis,SPECIES,62998,GENUS,13428,A,"J.J.Wood & A.L.Lamb, 1993",
Robiquetia culicifera,SPECIES,78824,GENUS,13428,A,"(Ridl.) Kocyan & Schuit., 2014",
Robiquetia dentifera,SPECIES,68946,GENUS,13428,A,"J.J.Sm., 1928",
Robiquetia discolor,SPECIES,74426,GENUS,13428,A,"(Rchb.f.) Seidenf. & Garay, 1972",
Robiquetia eburnea,SPECIES,70500,GENUS,13428,A,"(W.Suarez & Cootes) Kocyan & Schuit., 2014",
Robiquetia enigma,SPECIES,67720,GENUS,13428,A,"Ferreras & W.Suarez, 2009",
Robiquetia flammea,SPECIES,75991,GENUS,13428,A,"(R.Boos, Cootes & W.Suarez) Kocyan & Schuit., 2014",
Robiquetia flexa,SPECIES,79886,GENUS,13428,A,"(Rchb.f.) Garay, 1972",
Robiquetia forbesii,SPECIES,80136,GENUS,13428,A,"(Ridl.) Kocyan & Schuit., 2014",
Robiquetia gautierensis,SPECIES,74629,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia glomerata,SPECIES,73366,GENUS,13428,A,"(Rolfe) Kocyan & Schuit., 2014",
Robiquetia gracilis,SPECIES,80096,GENUS,13428,A,"(Lindl.) Garay, 1972",
Robiquetia gracilistipes,SPECIES,63000,GENUS,13428,A,"(Schltr.) J.J.Sm., 1912",
Robiquetia hamata,SPECIES,63002,GENUS,13428,A,"Schltr., 1913",
Robiquetia hansenii,SPECIES,81527,GENUS,13428,A,"J.J.Sm., 1920",
Robiquetia honhoffii,SPECIES,70488,GENUS,13428,A,"(Schuit. & A.Vogel) Kocyan & Schuit., 2014",
Robiquetia inflata,SPECIES,78741,GENUS,13428,A,"(Metusala & P.O'Byrne) Kocyan & Schuit., 2014",
Robiquetia insectifera,SPECIES,72329,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia josephiana,SPECIES,81341,GENUS,13428,A,"Manilal & C.S.Kumar, 1984",
Robiquetia juliae,SPECIES,80423,GENUS,13428,A,"(P.O'Byrne) Kocyan & Schuit., 2014",
Robiquetia kawakamii,SPECIES,70186,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia kusaiensis,SPECIES,73029,GENUS,13428,A,"Fukuy., 1939",
Robiquetia ligulata,SPECIES,78558,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia longipedunculata,SPECIES,81566,GENUS,13428,A,"Schltr., 1925",
Robiquetia lutea,SPECIES,69081,GENUS,13428,A,"(Volk) Schltr., 1914",
Robiquetia lyonii,SPECIES,82766,GENUS,13428,A,"(Ames) Kocyan & Schuit., 2014",
Robiquetia millariae,SPECIES,77095,GENUS,13428,A,"Ormerod, 2009",
Robiquetia minahassae,SPECIES,82710,GENUS,13428,A,"(Schltr.) J.J.Sm., 1912",
Robiquetia minimiflora,SPECIES,70165,GENUS,13428,A,"(Hook.f.) Kocyan & Schuit., 2014",
Robiquetia pachyphylla,SPECIES,17017,GENUS,13428,A,"(Rchb.f.) Garay, 1972",
Robiquetia palawensis,SPECIES,68752,GENUS,13428,A,"Tuyama, 1939",
Robiquetia palustris,SPECIES,72378,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia pantherina,SPECIES,63007,GENUS,13428,A,"(Kraenzl.) Ames, 1923",
Robiquetia penangiana,SPECIES,70715,GENUS,13428,A,"(Hook.f.) Kocyan & Schuit., 2014",
Robiquetia pinosukensis,SPECIES,82212,GENUS,13428,A,"J.J.Wood & A.L.Lamb, 1993",
Robiquetia punctata,SPECIES,74015,GENUS,13428,A,"(J.J.Wood & A.L.Lamb) Kocyan & Schuit., 2014",
Robiquetia reflexa,SPECIES,68631,GENUS,13428,A,"(R.Boos & Cootes) Kocyan & Schuit., 2014",
Robiquetia rosea,SPECIES,24236,GENUS,13428,A,"(Lindl.) Garay, 1972",
Robiquetia sanguinicors,SPECIES,71548,GENUS,13428,A,"(P.O'Byrne & J.J.Verm.) Kocyan & Schuit., 2014",
Robiquetia serpentina,SPECIES,76234,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia spathulata,SPECIES,26877,GENUS,13428,A,"(Blume) J.J.Sm., 1912",
Robiquetia sphingoides,SPECIES,69744,GENUS,13428,A,"(J.J.Sm.) Kocyan & Schuit., 2014",
Robiquetia steffensii,SPECIES,75471,GENUS,13428,A,"(Schltr.) Kocyan & Schuit., 2014",
Robiquetia succisa,SPECIES,16930,GENUS,13428,A,"(Lindl.) Seidenf. & Garay, 1972",
Robiquetia sulitiana,SPECIES,70741,GENUS,13428,A,"(Ormerod) Kocyan & Schuit., 2014",
Robiquetia sylvestris,SPECIES,69759,GENUS,13428,A,"(Ridl.) Kocyan & Schuit., 2014",
Robiquetia tomaniensis,SPECIES,78643,GENUS,13428,A,"J.J.Wood & A.L.Lamb, 2010",
Robiquetia tongaensis,SPECIES,72439,GENUS,13428,A,"P.J.Cribb & Ormerod, 2005 publ. 2006",
Robiquetia transversisaccata,SPECIES,77360,GENUS,13428,A,"(Ames & C.Schweinf.) J.J.Wood, 1993",
Robiquetia trukensis,SPECIES,79688,GENUS,13428,A,"Tuyama, 1941",
Robiquetia vanoverberghii,SPECIES,80319,GENUS,13428,A,"Ames, 1915",
Robiquetia vaupelii,SPECIES,81119,GENUS,13428,A,"(Schltr.) Ormerod & J.J.Wood, 2002",
Robiquetia vietnamensis,SPECIES,76786,GENUS,13428,A,"(Guillaumin) Kocyan & Schuit., 2014",
Robiquetia viridirosea,SPECIES,76384,GENUS,13428,A,"J.J.Sm., 1920",
Robiquetia wariana,SPECIES,70834,GENUS,13428,A,"(Schltr.) Kocyan & Schuit., 2014",
Robiquetia wassellii,SPECIES,19793,GENUS,13428,A,"Dockrill, 1967",
Robiquetia witteana,SPECIES,81781,GENUS,13428,A,"(Rchb.f.) Kocyan & Schuit., 2014",
Robiquetia woodfordii,SPECIES,70511,GENUS,13428,A,"(Rolfe) Garay, 1972",
Rodriguezia,GENUS,13037,FAMILY,12509,A,"Ruiz & Pav., 1794",
Rodriguezia antioquiana,SPECIES,23961,GENUS,13037,A,"Kraenzl., 1920",
Rodriguezia bahiensis,SPECIES,46254,GENUS,13037,A,"Rchb.f., 1854",
Rodriguezia batemanii,SPECIES,21747,GENUS,13037,A,"Poepp. & Endl., 1836",
Rodriguezia bifolia,SPECIES,75627,GENUS,13037,A,"Barb.Rodr., 1882",
Rodriguezia bockiae,SPECIES,17555,GENUS,13037,A,"D.E.Benn. & Christenson, 1995",
Rodriguezia brachystachys,SPECIES,63012,GENUS,13037,A,"Rchb.f. & Warm., 1881",
Rodriguezia bracteata,SPECIES,41341,GENUS,13037,A,"(Vell.) Hoehne, 1952",
Rodriguezia bungerothii,SPECIES,44251,GENUS,13037,A,"Rchb.f., 1887",
Rodriguezia candelariae,SPECIES,29558,GENUS,13037,A,"Kraenzl., 1916",
Rodriguezia candida,SPECIES,28360,GENUS,13037,A,"Bateman ex Lindl., 1837",
Rodriguezia carnea,SPECIES,22535,GENUS,13037,A,"Lindl., 1843",
Rodriguezia chasei,SPECIES,18457,GENUS,13037,A,"Dodson & D.E.Benn., 1989",
Rodriguezia chimorensis,SPECIES,20823,GENUS,13037,A,"Dodson & R.Vásquez, 1989",
Rodriguezia cinnabarina,SPECIES,23016,GENUS,13037,A,"H.G.Jones, 1975",
Rodriguezia claudiae,SPECIES,19497,GENUS,13037,A,"Chiron, 2001",
Rodriguezia compacta,SPECIES,16722,GENUS,13037,A,"Schltr., 1923",
Rodriguezia cuentillensis,SPECIES,43602,GENUS,13037,A,"Kraenzl., 1920",
Rodriguezia decora,SPECIES,19488,GENUS,13037,A,"(Lem.) Rchb.f., 1852",
Rodriguezia delcastilloi,SPECIES,19491,GENUS,13037,A,"D.E.Benn. & Christenson, 1994",
Rodriguezia dressleriana,SPECIES,14625,GENUS,13037,A,"R.González, 1974 publ. 1975",
Rodriguezia ensiformis,SPECIES,26156,GENUS,13037,A,"Ruiz & Pav., 1798",
Rodriguezia fernandezii,SPECIES,27977,GENUS,13037,A,"Dodson & D.E.Benn., 1989",
Rodriguezia granadensis,SPECIES,28136,GENUS,13037,A,"(Lindl.) Rchb.f., 1852",
Rodriguezia huebneri,SPECIES,42813,GENUS,13037,A,"Schltr., 1925",
Rodriguezia joesiana,SPECIES,79595,GENUS,13037,A,"Campacci & J.B.F.Silva, 2015",
Rodriguezia lanceolata,SPECIES,14993,GENUS,13037,A,"Ruiz & Pav., 1798",
Rodriguezia leeana,SPECIES,18657,GENUS,13037,A,"Rchb.f., 1883",
Rodriguezia lehmannii,SPECIES,15630,GENUS,13037,A,"Rchb.f., 1883",
Rodriguezia leucantha,SPECIES,20373,GENUS,13037,A,"Barb.Rodr., 1877",
Rodriguezia limae,SPECIES,63014,GENUS,13037,A,"Brade, 1932",
Rodriguezia luteola,SPECIES,18333,GENUS,13037,A,"N.E.Br., 1883",
Rodriguezia negrensis,SPECIES,15912,GENUS,13037,A,"(Barb.Rodr.) Cogn., 1904",
Rodriguezia obtusifolia,SPECIES,22477,GENUS,13037,A,"(Lindl.) Rchb.f., 1852",
Rodriguezia pardina,SPECIES,65685,GENUS,13037,A,"Rchb.f., 1862",
Rodriguezia pubescens,SPECIES,18550,GENUS,13037,A,"(Lindl.) Rchb.f., 1852",
Rodriguezia pulcherrima,SPECIES,63015,GENUS,13037,A,"Bogarín, Pupulin & H.Medina, 2008",
Rodriguezia pulchra,SPECIES,17747,GENUS,13037,A,"Løjtnant, 1978",
Rodriguezia refracta,SPECIES,16832,GENUS,13037,A,"(Lindl.) Rchb.f., 1854",
Rodriguezia ricii,SPECIES,15637,GENUS,13037,A,"R.Vásquez & Dodson, 1999",
Rodriguezia rigida,SPECIES,16334,GENUS,13037,A,"(Lindl.) Rchb.f., 1852",
Rodriguezia satipoana,SPECIES,14969,GENUS,13037,A,"Dodson & D.E.Benn., 1989",
Rodriguezia sticta,SPECIES,25800,GENUS,13037,A,"M.W.Chase, 1987",
Rodriguezia strobelii,SPECIES,27072,GENUS,13037,A,"Garay, 1956",
Rodriguezia sucrei,SPECIES,51333,GENUS,13037,A,"Braga, 1973",
Rodriguezia vasquezii,SPECIES,24331,GENUS,13037,A,"Dodson, 1989",
Roeperocharis,GENUS,13279,FAMILY,12509,A,"Rchb.f., 1881",
Roeperocharis alcicornis,SPECIES,78758,GENUS,13279,A,"Kraenzl., 1892",
Roeperocharis bennettiana,SPECIES,73825,GENUS,13279,A,"Rchb.f., 1881",
Roeperocharis maleveziana,SPECIES,71102,GENUS,13279,A,"Geerinck, 2001",
Roeperocharis urbaniana,SPECIES,81153,GENUS,13279,A,"Kraenzl., 1892",
Roeperocharis wentzeliana,SPECIES,73657,GENUS,13279,A,"Kraenzl., 1901",
Rudolfiella,GENUS,12950,FAMILY,12509,A,"Hoehne, 1944",
Rudolfiella aurantiaca,SPECIES,20785,GENUS,12950,A,"(Lindl.) Hoehne, 1949",
Rudolfiella bicornaria,SPECIES,15564,GENUS,12950,A,"(Rchb.f.) Hoehne, 1953",
Rudolfiella floribunda,SPECIES,13840,GENUS,12950,A,"(Schltr.) Hoehne, 1953",
Rudolfiella lindmaniana,SPECIES,77931,GENUS,12950,A,"(Kraenzl.) Hoehne, 1953",
Rudolfiella peruviana,SPECIES,77746,GENUS,12950,A,"D.E.Benn. & Christenson, 1998",
Rudolfiella picta,SPECIES,25108,GENUS,12950,A,"(Schltr.) Hoehne, 1953",
Saccolabiopsis,GENUS,12888,FAMILY,12509,A,"J.J.Sm., 1918",
Saccolabiopsis alata,SPECIES,82734,GENUS,12888,A,"J.J.Sm., 1935",
Saccolabiopsis armitii,SPECIES,63029,GENUS,12888,A,"(F.Muell.) Dockrill, 1967",
Saccolabiopsis bakhuizenii,SPECIES,27049,GENUS,12888,A,"J.J.Sm., 1918",
Saccolabiopsis gillespiei,SPECIES,81807,GENUS,12888,A,"(L.O.Williams) Garay, 1972",
Saccolabiopsis microphyton,SPECIES,77179,GENUS,12888,A,"(Schltr.) J.J.Sm., 1935",
Saccolabiopsis pallida,SPECIES,75887,GENUS,12888,A,"(Schltr.) J.J.Sm., 1935",
Saccolabiopsis papuana,SPECIES,73645,GENUS,12888,A,"J.J.Sm., 1935",
Saccolabiopsis pumila,SPECIES,69886,GENUS,12888,A,"Garay, 1972",
Saccolabiopsis pusilla,SPECIES,20075,GENUS,12888,A,"(Lindl.) Seidenf. & Garay, 1972",
Saccolabiopsis rara,SPECIES,70381,GENUS,12888,A,"(Schltr.) J.J.Sm., 1935",
Saccolabiopsis rectifolia,SPECIES,21237,GENUS,12888,A,"(Dockrill) Garay, 1972",
Saccolabiopsis selebica,SPECIES,78462,GENUS,12888,A,"J.J.Sm., 1928",
Saccolabiopsis tenella,SPECIES,72148,GENUS,12888,A,"(Ames) Garay, 1972",
Saccolabiopsis viridiflora,SPECIES,67890,GENUS,12888,A,"Aver., 2005",
Saccolabium,GENUS,13138,FAMILY,12509,A,"Blume, 1825",
Saccolabium longicaule,SPECIES,73850,GENUS,13138,A,"J.J.Sm., 1920",
Saccolabium pusillum,SPECIES,17000,GENUS,13138,A,"Blume, 1825",
Saccolabium rantii,SPECIES,26774,GENUS,13138,A,"J.J.Sm., 1913",
Saccolabium sigmoideum,SPECIES,28215,GENUS,13138,A,"J.J.Sm., 1914",
Sacoila,GENUS,12669,FAMILY,12509,A,"Raf., 1837",
Sacoila argentina,SPECIES,15458,GENUS,12669,A,"(Griseb.) Garay, 1980 publ. 1982",
Sacoila cerradicola,SPECIES,81890,GENUS,12669,A,"Meneguzzo, 2013",
Sacoila duseniana,SPECIES,23677,GENUS,12669,A,"(Kraenzl.) Garay, 1980 publ. 1982",
Sacoila foliosa,SPECIES,18063,GENUS,12669,A,"(Schltr.) Garay, 1980 publ. 1982",
Sacoila hassleri,SPECIES,69661,GENUS,12669,A,"(Cogn.) Garay, 1980 publ. 1982",
Sacoila lanceolata,SPECIES,29531,GENUS,12669,A,"(Aubl.) Garay, 1980 publ. 1982",
Sacoila pedicellata,SPECIES,77750,GENUS,12669,A,"(Cogn.) Garay, 1980 publ. 1982",
Sacoila squamulosa,SPECIES,24974,GENUS,12669,A,"(Kunth) Garay, 1980 publ. 1982",
Sanderella,GENUS,12800,FAMILY,12509,A,"Kuntze, 1891",
Sanderella discolor,SPECIES,78909,GENUS,12800,A,"(Barb.Rodr.) Cogn., 1905",
Sanderella riograndensis,SPECIES,75457,GENUS,12800,A,"Dutra, 1959",
Sansonia,GENUS,68531,FAMILY,12509,A,"Chiron, 2012",
Sansonia bradei,SPECIES,78890,GENUS,68531,A,"(Schltr.) Chiron, 2012",
Sansonia vandenbergii,SPECIES,74417,GENUS,68531,A,"Chiron, 2012",
Santotomasia,GENUS,68558,FAMILY,12509,A,"Ormerod, 2008",
Santotomasia wardiana,SPECIES,71993,GENUS,68558,A,"Ormerod, 2008",
Sarcanthopsis,GENUS,13373,FAMILY,12509,A,"Garay, 1972",
Sarcanthopsis hansemannii,SPECIES,78117,GENUS,13373,A,"(Kraenzl.) J.J.Wood & Ormerod, 2003",
Sarcanthopsis nagarensis,SPECIES,14627,GENUS,13373,A,"(Rchb.f.) Garay, 1972",
Sarcanthopsis quaifei,SPECIES,74474,GENUS,13373,A,"(Rolfe) Garay, 1972",
Sarcanthopsis warocqueana,SPECIES,63039,GENUS,13373,A,"(Rolfe) Garay, 1972",
Sarcanthopsis woodfordii,SPECIES,82780,GENUS,13373,A,"(Rolfe) Garay, 1972",
Sarcochilus,GENUS,12912,FAMILY,12509,A,"R.Br., 1810",
Sarcochilus argochilus,SPECIES,70461,GENUS,12912,A,"D.L.Jones & M.A.Clem., 2006",
Sarcochilus australis,SPECIES,63046,GENUS,12912,A,"(Lindl.) Rchb.f., 1863",
Sarcochilus borealis,SPECIES,82322,GENUS,12912,A,"(Nicholls) M.A.Clem. & D.L.Jones, 1989",
Sarcochilus ceciliae,SPECIES,63047,GENUS,12912,A,"F.Muell., 1865",
Sarcochilus chrysanthus,SPECIES,79637,GENUS,12912,A,"Schltr., 1913",
Sarcochilus dilatatus,SPECIES,19932,GENUS,12912,A,"F.Muell., 1859",
Sarcochilus falcatus,SPECIES,63049,GENUS,12912,A,"R.Br., 1810",
Sarcochilus fitzgeraldii,SPECIES,26455,GENUS,12912,A,"F.Muell., 1870",
