ID,Scientific name,CurrentParentID,CurrentParentStatus,ParentID,ParentStatus
58234,Epidendrum galeottianum,40787,A,13363,A
58235,Epidendrum garayi,13363,A,13363,A
58236,Epidendrum gastropodium,13363,A,13363,A
58237,Epidendrum geminiflorum,13363,A,13363,A
58239,Epidendrum globiflorum,13363,A,13363,A
64545,Epidendrum gnomus,13363,A,13363,A
58241,Epidendrum goodspeedianum,13363,A,13363,A
58243,Epidendrum haematanthum,13363,A,13363,A
58244,Epidendrum hamatum,13363,A,13363,A
58245,Epidendrum harrisoniae,27535,A,13363,A
64547,Epidendrum hawkesii,13363,A,13363,A
64548,Epidendrum hemiscleria,13363,A,13363,A
58247,Epidendrum henschenii,13363,A,13363,A
58249,Epidendrum heterodoxum,13363,A,13363,A
58250,Epidendrum hugomedinae,13363,A,13363,A
58252,Epidendrum incomptum,13363,A,13363,A
58253,Epidendrum infaustum,13363,A,13363,A
64551,Epidendrum intermixtum,13363,A,13363,A
58255,Epidendrum ionophyllum,13363,A,13363,A
58256,Epidendrum isomerum,13363,A,13363,A
58258,Epidendrum jajense,13363,A,13363,A
58259,Epidendrum jamaicense,13363,A,13363,A
58261,Epidendrum jasminosmum,13363,A,13363,A
58262,Epidendrum jatunsachanum,13363,A,13363,A
58263,Epidendrum johnstonii,13363,A,13363,A
58265,Epidendrum kerryae,13363,A,13363,A
58267,Epidendrum kymatochilum,13363,A,13363,A
58268,Epidendrum lacustre,13363,A,13363,A
58270,Epidendrum lanipes,13363,A,13363,A
58271,Epidendrum lankesteri,13363,A,13363,A
58273,Epidendrum latilabre,13363,A,13363,A
58274,Epidendrum laucheanum,13363,A,13363,A
58275,Epidendrum laxicaule,13363,A,13363,A
58276,Epidendrum lehmannii,13363,A,13363,A
58277,Epidendrum leucochilum,13363,A,13363,A
58278,Epidendrum littorale,13363,A,13363,A
58279,Epidendrum lloense,13363,A,13363,A
58280,Epidendrum longibracteatum,13363,A,13363,A
58281,Epidendrum longirepens,13363,A,13363,A
58283,Epidendrum lopezii,13363,A,13363,A
58286,Epidendrum macbridei,13363,A,13363,A
58287,Epidendrum macrocarpum,13363,A,13363,A
58288,Epidendrum macroclinium,13363,A,13363,A
58289,Epidendrum macroophorum,13363,A,13363,A
58291,Epidendrum macrum,13363,A,13363,A
58292,Epidendrum madsenii,13363,A,13363,A
58293,Epidendrum magnibracteatum,13363,A,13363,A
58295,Epidendrum mancum,13363,A,13363,A
58296,Epidendrum mantiqueranum,13363,A,13363,A
58297,Epidendrum marsupiale,13363,A,13363,A
58298,Epidendrum martinezii,13363,A,13363,A
64552,Epidendrum mathewsii,13363,A,13363,A
58299,Epidendrum medinae,13363,A,13363,A
64553,Epidendrum medusae,13363,A,13363,A
58300,Epidendrum megalospathum,13363,A,13363,A
58301,Epidendrum melanoporphyreum,13363,A,13363,A
58302,Epidendrum melinanthum,13363,A,13363,A
58303,Epidendrum melistagum,13363,A,13363,A
58304,Epidendrum microdiothoneum,13363,A,13363,A
58306,Epidendrum minutidentatum,13363,A,13363,A
58307,Epidendrum minutiflorum,13363,A,13363,A
58308,Epidendrum miradoranum,13363,A,13363,A
64555,Epidendrum miserrimum,13363,A,13363,A
58310,Epidendrum moronense,13363,A,13363,A
58313,Epidendrum musciferum,40787,A,13363,A
58314,Epidendrum myodes,13363,A,13363,A
64556,Epidendrum myrianthum,13363,A,13363,A
58316,Epidendrum nanegalense,13363,A,13363,A
58317,Epidendrum nanosimplex,13363,A,13363,A
58318,Epidendrum nanum,13363,A,13363,A
58320,Epidendrum neoporpax,13363,A,13363,A
58321,Epidendrum nitens,13363,A,13363,A
58322,Epidendrum nocturnum,13363,A,13363,A
58325,Epidendrum norae,13363,A,13363,A
58324,Epidendrum nora-mesae,13363,A,13363,A
64557,Epidendrum nubium,13363,A,13363,A
58327,Epidendrum obliquifolium,13363,A,13363,A
58328,Epidendrum octomerioides,13363,A,13363,A
58329,Epidendrum odontospathum,13363,A,13363,A
58330,Epidendrum oellgaardii,13363,A,13363,A
58331,Epidendrum oerstedii,13363,A,13363,A
58332,Epidendrum orbiculatum,13363,A,13363,A
58333,Epidendrum oxapampense,13363,A,13363,A
58334,Epidendrum pachyceras,13363,A,13363,A
58335,Epidendrum pajitense,27184,A,13363,A
58337,Epidendrum paranaense,13363,A,13363,A
58338,Epidendrum patens,13363,A,13363,A
58339,Epidendrum paucifolium,13363,A,13363,A
64559,Epidendrum pentadactylum,13363,A,13363,A
64560,Epidendrum peperomia,13363,A,13363,A
58342,Epidendrum piliferum,20576,A,13363,A
64561,Epidendrum pinniferum,13363,A,13363,A
58344,Epidendrum platyclinium,13363,A,13363,A
58345,Epidendrum platystigma,13363,A,13363,A
58346,Epidendrum podocarpophilum,13363,A,13363,A
58347,Epidendrum polyanthogastrium,13363,A,13363,A
58348,Epidendrum polyanthum,13363,A,13363,A
64562,Epidendrum porpax,13363,A,13363,A
58350,Epidendrum porphyreum,13363,A,13363,A
58351,Epidendrum porquerense,13363,A,13363,A
58352,Epidendrum prostratum,13363,A,13363,A
58353,Epidendrum pseudepidendrum,13363,A,13363,A
58354,Epidendrum pseudopaniculatum,13363,A,13363,A
58355,Epidendrum pseudoramosum,13363,A,13363,A
58356,Epidendrum pseudoschumannianum,13363,A,13363,A
64565,Epidendrum pumilum,13363,A,13363,A
58357,Epidendrum purpurascens,13363,A,13363,A
58358,Epidendrum purum,13363,A,13363,A
58360,Epidendrum quitensium,13363,A,13363,A
58362,Epidendrum radicans,13363,A,13363,A
64567,Epidendrum ramonianum,13363,A,13363,A
58363,Epidendrum renzii,13363,A,13363,A
58364,Epidendrum repens,13363,A,13363,A
58366,Epidendrum rhizomaniacum,13363,A,13363,A
58367,Epidendrum rigidiflorum,13363,A,13363,A
58368,Epidendrum rivulare,13363,A,13363,A
58369,Epidendrum robustum,13363,A,13363,A
58370,Epidendrum rodrigoi,13363,A,13363,A
58372,Epidendrum rolfeanum,13363,A,13363,A
58373,Epidendrum romanii,13363,A,13363,A
58374,Epidendrum rondoniense,13363,A,13363,A
58377,Epidendrum rugosum,13363,A,13363,A
58378,Epidendrum ruizianum,13363,A,13363,A
58379,Epidendrum rupestre,13363,A,13363,A
58382,Epidendrum saxatile,13363,A,13363,A
58383,Epidendrum saxicola,13363,A,13363,A
58384,Epidendrum scabrum,13363,A,13363,A
64569,Epidendrum schlechterianum,13363,A,13363,A
58385,Epidendrum schlimii,13363,A,13363,A
64571,Epidendrum schumannianum,13363,A,13363,A
64572,Epidendrum schweinfurthianum,13363,A,13363,A
58386,Epidendrum sculptum,13363,A,13363,A
58387,Epidendrum scutella,13363,A,13363,A
58388,Epidendrum selaginella,13363,A,13363,A
58389,Epidendrum serpens,13363,A,13363,A
58390,Epidendrum serrulatum,13363,A,13363,A
58394,Epidendrum sophronitoides,13363,A,13363,A
58395,Epidendrum spathatum,13363,A,13363,A
58398,Epidendrum spilotum,13363,A,13363,A
58399,Epidendrum spinescens,13363,A,13363,A
58401,Epidendrum stangeanum,13363,A,13363,A
58402,Epidendrum stanhopeanum,13363,A,13363,A
58406,Epidendrum stiliferum,13363,A,13363,A
58407,Epidendrum suaveolens,13363,A,13363,A
58408,Epidendrum suavis,13363,A,13363,A
58409,Epidendrum subnutans,13363,A,13363,A
64576,Epidendrum subpurum,13363,A,13363,A
58410,Epidendrum suinii,13363,A,13363,A
58411,Epidendrum summerhayesii,13363,A,13363,A
58412,Epidendrum sympetalostele,13363,A,13363,A
58414,Epidendrum tamaense,13363,A,13363,A
64578,Epidendrum tetraceros,13363,A,13363,A
58415,Epidendrum thurstoniorum,13363,A,13363,A
58416,Epidendrum tigriphyllum,13363,A,13363,A
58417,Epidendrum tipuloideum,13363,A,13363,A
58420,Epidendrum trachysepalum,13363,A,13363,A
58421,Epidendrum trachythece,13363,A,13363,A
58422,Epidendrum triangulabium,13363,A,13363,A
58423,Epidendrum tridactylum,13363,A,13363,A
58424,Epidendrum tridens,13363,A,13363,A
58425,Epidendrum trifidum,13363,A,13363,A
58427,Epidendrum unguiculatum,13363,A,13363,A
58428,Epidendrum uribei,13363,A,13363,A
58429,Epidendrum veroscriptum,13363,A,13363,A
58430,Epidendrum vesicatum,13363,A,13363,A
58431,Epidendrum vesicicaule,13363,A,13363,A
58432,Epidendrum vincentinum,22143,A,13363,A
58433,Epidendrum viviparum,13363,A,13363,A
58434,Epidendrum wallisii,15028,A,13363,A
58435,Epidendrum warrasii,13363,A,13363,A
58436,Epidendrum weberbauerianum,13363,A,13363,A
58437,Epidendrum whittenii,13363,A,13363,A
64580,Epidendrum williamsii,13363,A,13363,A
58439,Epidendrum wrightii,13363,A,13363,A
58442,Epidendrum xanthinum,13363,A,13363,A
58443,Epidendrum xanthoianthinum,13363,A,13363,A
58444,Epidendrum zosterifolium,13363,A,13363,A
58460,Epipactis flava,13016,A,13016,A
58461,Epipactis ohwii,13016,A,13016,A
58462,Epipactis thunbergii,13016,A,13016,A
58478,Eria atrorubens,13236,A,13236,A
58479,Eria aurantiaca,13236,A,13236,A
58483,Eria bilobulata,13236,A,13236,A
58488,Eria braddonii,13236,A,13236,A
58489,Eria carinata,13236,A,13236,A
58491,Eria clausa,13236,A,13236,A
58497,Eria cymbiformis,13236,A,13236,A
58501,Eria djaratensis,13236,A,13236,A
58514,Eria ignea,13236,A,13236,A
58515,Eria imitans,13236,A,13236,A
58518,Eria kaniensis,13236,A,13236,A
58520,Eria lactiflora,13236,A,13236,A
58526,Eria latilabellis,13236,A,13236,A
58553,Eria ramuana,13236,A,13236,A
58556,Eria siamensis,13236,A,13236,A
58557,Eria simplex,13236,A,13236,A
58561,Eria sutepensis,13236,A,13236,A
58572,Eria vittata,13236,A,13236,A
58579,Eriochilus cucullatus,13389,A,13389,A
58580,Eriopsis rutidobulbon,19416,A,13691,A
58581,Eriopsis sceptrum,13691,A,13691,A
58603,Erythrorchis altissima,13565,A,13565,A
58621,Eulophia alta,13660,A,13660,A
58622,Eulophia andamanensis,13660,A,13660,A
58623,Eulophia angolensis,13660,A,13660,A
58625,Eulophia bicallosa,13660,A,13660,A
58626,Eulophia bracteosa,13660,A,13660,A
58629,Eulophia calanthoides,13660,A,13660,A
58630,Eulophia clitellifera,13660,A,13660,A
58631,Eulophia cristata,13660,A,13660,A
58632,Eulophia cucullata,13660,A,13660,A
58633,Eulophia dabia,13660,A,13660,A
58634,Eulophia dufossei,13660,A,13660,A
58636,Eulophia ensata,13660,A,13660,A
58637,Eulophia epidendraea,13660,A,13660,A
58638,Eulophia euglossa,13660,A,13660,A
58640,Eulophia foliosa,13660,A,13660,A
58643,Eulophia grandidieri,13660,A,13660,A
58644,Eulophia hologlossa,13660,A,13660,A
58645,Eulophia horsfallii,13660,A,13660,A
58647,Eulophia ibityensis,13660,A,13660,A
58648,Eulophia leontoglossa,13660,A,13660,A
58649,Eulophia livingstoneana,13660,A,13660,A
58650,Eulophia longisepala,13660,A,13660,A
58651,Eulophia macrobulbon,13660,A,13660,A
58652,Eulophia mannii,13660,A,13660,A
58653,Eulophia nervosa,13660,A,13660,A
58654,Eulophia nuda,27986,A,13660,A
58655,Eulophia orthoplectra,13660,A,13660,A
58656,Eulophia ovalis,13660,A,13660,A
58658,Eulophia parviflora,13660,A,13660,A
58659,Eulophia pauciflora,13660,A,13660,A
58661,Eulophia perrieri,13660,A,13660,A
58662,Eulophia pileata,13660,A,13660,A
58663,Eulophia plantaginea,13660,A,13660,A
58664,Eulophia pulchra,13660,A,13660,A
58666,Eulophia ramosa,13660,A,13660,A
64609,Eulophia rutenbergiana,13660,A,13660,A
58668,Eulophia siamensis,13660,A,13660,A
58669,Eulophia speciosa,13660,A,13660,A
58670,Eulophia streptopetala,13660,A,13660,A
58671,Eulophia stricta,13660,A,13660,A
58672,Eulophia taitensis,13660,A,13660,A
58675,Eulophiella capuroniana,13034,A,13034,A
58676,Eulophiella ericophila,13034,A,13034,A
58677,Eulophiella galbana,13034,A,13034,A
58791,Eurystyles cotyledon,13416,A,13416,A
58812,Fernandezia hartwegii,12703,A,12703,A
58813,Fernandezia ionanthera,12703,A,12703,A
58814,Fernandezia sanguinea,12703,A,12703,A
64632,Fernandezia subbiflora,12703,A,12703,A
58853,Frondaria caulescens,13520,A,13520,A
58861,Galeandra baueri,13684,A,13684,A
58863,Galeandra claesii,13684,A,13684,A
58864,Galeandra devoniana,13684,A,13684,A
58865,Galeandra dives,13684,A,13684,A
58866,Galeandra greenwoodiana,13684,A,13684,A
58867,Galeandra junceaoides,13684,A,13684,A
58868,Galeandra lacustris,13684,A,13684,A
58869,Galeandra leptoceras,13684,A,13684,A
58870,Galeandra macroplectra,13684,A,13684,A
58871,Galeandra minax,13684,A,13684,A
64655,Galeandra montana,13684,A,13684,A
58872,Galeandra nivalis,13684,A,13684,A
58873,Galeandra stangeana,13684,A,13684,A
58874,Galeandra styllomisantha,13684,A,13684,A
64656,Galearis cyclochila,12565,A,12565,A
58875,Galearis spectabilis,12565,A,12565,A
58876,Galeottia acuminata,13425,A,13425,A
58877,Galeottia ciliata,13425,A,13425,A
58878,Galeottia colombiana,13425,A,13425,A
58879,Galeottia fimbriata,13425,A,13425,A
58880,Galeottia grandiflora,13425,A,13425,A
58881,Galeottia negrensis,13425,A,13425,A
58882,Gastrochilus affinis,13186,A,13186,A
58883,Gastrochilus bellinus,13186,A,13186,A
58884,Gastrochilus distichus,13186,A,13186,A
58885,Gastrochilus formosanus,13186,A,13186,A
58886,Gastrochilus fuscopunctatus,13186,A,13186,A
58887,Gastrochilus intermedius,13186,A,13186,A
58888,Gastrochilus matsuran,13186,A,13186,A
58890,Gastrochilus obliquus,13186,A,13186,A
58891,Gastrochilus patinatus,13186,A,13186,A
58892,Gastrochilus pseudodistichus,13186,A,13186,A
58893,Gastrochilus rutilans,13186,A,13186,A
58896,Gastrochilus sororius,13186,A,13186,A
58897,Gastrochilus toramanus,13186,A,13186,A
58899,Gastrorchis francoisii,12509,A,58898,A
58900,Gastrorchis humblotii,12509,A,58898,A
58901,Gastrorchis peyrotii,12509,A,58898,A
58902,Gastrorchis pulchra,12509,A,58898,A
58903,Gastrorchis simulans,12509,A,58898,A
58904,Gastrorchis tuberculosa,12509,A,58898,A
58905,Gavilea australis,12974,A,12974,A
58915,Geodorum recurvum,12620,A,96849,A
58916,Geodorum siamense,12620,A,96849,A
58919,Glomera aurea,12849,A,12849,A
58920,Glomera macdonaldii,12849,A,12849,A
58925,Gomesa alpina,12851,A,12851,A
58926,Gomesa barkeri,12851,A,12851,A
58927,Gomesa blanchetii,12851,A,12851,A
58928,Gomesa crispa,12851,A,12851,A
58929,Gomesa echinata,12851,A,12851,A
58930,Gomesa fischeri,12851,A,12851,A
58931,Gomesa glaziovii,12851,A,12851,A
64675,Gomesa gomezoides,12851,A,12851,A
58932,Gomesa gutfreundiana,12851,A,12851,A
58933,Gomesa insignis,12851,A,12851,A
58934,Gomesa macronyx,12851,A,12851,A
58935,Gomesa micropogon,12851,A,12851,A
58936,Gomesa paranaensis,12851,A,12851,A
58937,Gomesa planifolia,12851,A,12851,A
58938,Gomesa recurva,12851,A,12851,A
58939,Gomesa sessilis,12851,A,12851,A
58940,Gomesa varicosa,12851,A,12851,A
58941,Gomesa venusta,12851,A,12851,A
58943,Gomphichis altissima,13281,A,13281,A
58944,Gomphichis bogotensis,13281,A,13281,A
58945,Gomphichis caucana,13281,A,13281,A
58946,Gomphichis cladotricha,13281,A,13281,A
58947,Gomphichis cundinamarcae,13281,A,13281,A
58948,Gomphichis goodyeroides,13281,A,13281,A
58949,Gomphichis hetaerioides,13281,A,13281,A
58950,Gomphichis traceyae,13281,A,13281,A
58951,Gomphichis valida,13281,A,13281,A
58952,Gomphichis viscosa,13281,A,13281,A
58953,Gongora aromatica,13158,A,13158,A
58961,Goodyera afzelii,13106,A,13106,A
58962,Goodyera alveolata,13106,A,13106,A
58963,Goodyera bomiensis,13106,A,13106,A
58964,Goodyera clausa,13106,A,13106,A
58965,Goodyera daibuzanensis,13106,A,13106,A
58966,Goodyera erosa,13106,A,13106,A
58967,Goodyera fusca,13106,A,13106,A
58968,Goodyera hachijoensis,13106,A,13106,A
58969,Goodyera hemsleyana,13106,A,13106,A
58970,Goodyera hispida,13106,A,13106,A
58971,Goodyera kwangtungensis,13106,A,13106,A
58972,Goodyera lamprotaenia,13106,A,13106,A
58973,Goodyera oblongifolia,13106,A,13106,A
58974,Goodyera pubescens,13106,A,13106,A
58976,Goodyera rostrata,13106,A,13106,A
58977,Goodyera schlechtendaliana,13106,A,13106,A
58979,Goodyera striata,13106,A,13106,A
58982,Goodyera vittata,13106,A,13106,A
58986,Govenia fasciata,13333,A,13333,A
58987,Govenia latifolia,13333,A,13333,A
58988,Govenia sodiroi,13333,A,13333,A
58989,Govenia superba,13333,A,13333,A
58990,Govenia vilcabambana,13333,A,13333,A
58992,Grammangis spectabilis,12861,A,12861,A
58996,Grammatophyllum multiflorum,24706,A,12654,A
59001,Graphorkis concolor,12752,A,12752,A
59002,Graphorkis ecalcarata,12752,A,12752,A
59003,Grobya amherstiae,12593,A,12593,A
59004,Grobya fascifera,12593,A,12593,A
59005,Grobya galeata,12593,A,12593,A
59006,Grosourdya muscosa,13415,A,13415,A
59011,Guarianthe aurantiaca,12509,A,65439,A
59012,Guarianthe bowringiana,12509,A,65439,A
59013,Guarianthe skinneri,12509,A,65439,A
59071,Habenaria acuifera,12895,A,96848,A
59072,Habenaria acuticalcar,12895,A,96848,A
59073,Habenaria alpestris,12895,A,96848,A
59074,Habenaria ambositrana,12895,A,96848,A
59075,Habenaria amplexicaulis,12895,A,96848,A
59076,Habenaria arenaria,12895,A,96848,A
64708,Habenaria arietina,12895,A,96848,A
59077,Habenaria ayangannensis,12895,A,96848,A
59078,Habenaria bathiei,12895,A,96848,A
59080,Habenaria cerea,12895,A,96848,A
59081,Habenaria chlorina,12895,A,96848,A
59083,Habenaria clavata,12895,A,96848,A
59085,Habenaria commelinifolia,12895,A,96848,A
59086,Habenaria cornuta,12895,A,96848,A
59087,Habenaria corymbosa,12895,A,96848,A
59088,Habenaria diphylla,12895,A,96848,A
59090,Habenaria dives,12895,A,96848,A
59091,Habenaria entomantha,12895,A,96848,A
59093,Habenaria filicornis,12895,A,96848,A
59095,Habenaria furcifera,12895,A,96848,A
59098,Habenaria gourlieana,12895,A,96848,A
59099,Habenaria hollandiana,12895,A,96848,A
59100,Habenaria holotricha,12895,A,96848,A
59102,Habenaria hosseusii,12895,A,96848,A
59103,Habenaria humidicola,12895,A,96848,A
59105,Habenaria incarnata,12895,A,96848,A
59106,Habenaria intermedia,12895,A,96848,A
59107,Habenaria juruenensis,12895,A,96848,A
59108,Habenaria khasiana,12895,A,96848,A
59109,Habenaria leucosantha,12895,A,96848,A
59110,Habenaria limprichtii,12895,A,96848,A
59111,Habenaria lindleyana,12895,A,96848,A
59112,Habenaria longitheca,12895,A,96848,A
59113,Habenaria lucida,12895,A,96848,A
59114,Habenaria malintana,12895,A,96848,A
59115,Habenaria mandersii,12895,A,96848,A
59116,Habenaria marginata,12895,A,96848,A
59117,Habenaria medioflexa,12895,A,96848,A
59118,Habenaria myriotricha,12895,A,96848,A
59119,Habenaria ochroleuca,12895,A,96848,A
59121,Habenaria pectinata,12895,A,96848,A
59122,Habenaria plantaginea,12895,A,96848,A
59123,Habenaria poilanei,12895,A,96848,A
59124,Habenaria porphyricola,12895,A,96848,A
59126,Habenaria quinqueseta,12895,A,96848,A
59128,Habenaria repens,12895,A,96848,A
59131,Habenaria rostellifera,12895,A,96848,A
59132,Habenaria rostrata,12895,A,96848,A
59134,Habenaria sagittifera,12895,A,96848,A
59135,Habenaria secundiflora,12895,A,96848,A
59136,Habenaria simplex,12895,A,96848,A
59138,Habenaria tortilis,12895,A,96848,A
59140,Habenaria trifida,12895,A,96848,A
59141,Habenaria triplonema,12895,A,96848,A
59142,Habenaria vidua,12895,A,96848,A
59143,Habenaria viridiflora,12895,A,96848,A
59174,Herpysma longicaulis,13368,A,13368,A
59189,Hippeophyllum micranthum,13540,A,13540,A
59190,Hippeophyllum scortechinii,13540,A,13540,A
59193,Hofmeisterella eumicroscopica,12980,A,12980,A
59194,Holcoglossum calcicola,12711,A,12711,A
59195,Holcoglossum kimballianum,12711,A,12711,A
59196,Holcoglossum sinicum,12711,A,12711,A
59197,Holcoglossum wangii,12711,A,12711,A
59198,Holothrix villosa,13435,A,13435,A
59203,Horichia dressleri,12805,A,12805,A
59211,Houlletia brocklehurstiana,12936,A,12936,A
59213,Houlletia conspersa,12936,A,12936,A
59217,Houlletia sanderi,12936,A,12936,A
59219,Houlletia wallisii,12936,A,12936,A
59227,Hymenorchis javanica,13310,A,13310,A
59229,Hymenorchis vanoverberghii,13310,A,13310,A
59234,Imerinaea madagascarica,12584,A,12584,A
59245,Ionopsis minutiflora,13547,A,13547,A
59248,Ionopsis satyrioides,13547,A,13547,A
59252,Ipsea thailandica,13411,A,13411,A
59253,Isabelia pulchella,12596,A,12596,A
59254,Isabelia violacea,12596,A,12596,A
59255,Isabelia virginalis,12596,A,12596,A
59262,Jacquiniella cobanensis,12930,A,12930,A
59263,Jacquiniella equitantifolia,12930,A,12930,A
59265,Jacquiniella teretifolia,12930,A,12930,A
59266,Jumellea ambrensis,13398,A,13398,A
59267,Jumellea amplifolia,13398,A,13398,A
59268,Jumellea angustifolia,13398,A,13398,A
59269,Jumellea arachnantha,13398,A,13398,A
59270,Jumellea arborescens,13398,A,13398,A
59271,Jumellea bathiei,13398,A,13398,A
59272,Jumellea brachycentra,13398,A,13398,A
59273,Jumellea brevifolia,13398,A,13398,A
