Scientific name,Rank,RecID,ParentRank,Parent recID,Status,Species Author,notes,Designation,AcceptedRank,AcceptedRecID
Agriocharis,Genus,30025,,,S,,,CITES_EU,,
Agrionemys,Genus,30026,,,S,,,CITES_EU,,
Agyrtria,Genus,30027,,,S,,,CITES_EU,,
aiharai,Species,88285,Genus,834,S,"Yabe & Sugiyama, 1936",,CITES_EU,Species,4057
aikeni,subspecies,97063,Species,15669,S,"(Linnaeus, 1758)",,CITES_EU,Species,15685
aimei,Species,10058,Genus,2126,S,"Roule, 1916",,CITES_EU,Species,46844
aimei,Species,10058,Genus,2126,S,"Roule, 1916",,CITES_EU,Species,10084
Aithurus,Genus,30028,,,S,,,CITES_EU,,
ajaja,Species,95114,Genus,3838,S,"Linnaeus, 1758",,CITES_EU,Species,722
ajax,subspecies,41762,Species,20104,S,"(Dufresne, 1797)",,CITES_EU,Species,98472
akahige,Species,45541,Genus,2650,S,"(Temminck, 1835)",,CMS,Species,31285
Akialoa,Genus,30029,,,S,,,CITES_EU,,
alabastrum,Species,17453,Genus,3826,S,"(Alcock, 1902)",,CITES_EU,Species,10936
alabastrum,Species,88286,Genus,1392,S,"Alcock, 1902",,CITES_EU,Species,10936
alaotrensis,subspecies,101809,Species,9673,S,"(Link, 1795)",,CITES_EU,Species,9676
alaskanus,subspecies,90870,Species,21053,S,"(Esper, 1790)",,CITES_EU,Species,21021
alata,Species,87899,Genus,306,S,"(Brook, 1889)",,CITES_EU,Species,1684
alata,Species,93558,Genus,332,S,"Brook, 1889",,CITES_EU,Species,1684
Alauda,Genus,30030,,,S,,,CITES_EU,,
alba,Species,29893,Genus,1532,S,"(Linnaeus, 1758)",,CITES_EU,Species,4000
alba,Species,95087,Genus,4392,S,"Linnaeus, 1758",,CITES_EU,Species,8169
alba,Species,96018,Genus,30207,S,"(Pallas, 1764)",,"CITES_EU,CMS",Species,3525
alba,Species,96019,Genus,4911,S,"Pallas, 1764",,"CITES_EU,CMS",Species,3525
alba,Species,96570,Genus,30410,S,"(P. L. S. Müller, 1776)",,CITES_EU,Species,3423
alba,Species,97002,Genus,4616,S,"Scopoli, 1769",,CITES_EU,Species,22710
albatrus,Species,41550,Genus,1414,S,"Pallas, 1769",,CITES_EU,Species,6610
albellus,Species,29894,Genus,2845,S,"Linnaeus, 1758",,CMS,Species,13149
albeola,Species,95445,Genus,239,S,"Linnaeus, 1758",,CMS,Species,3147
albertinum,Species,9207,Genus,1879,S,"Prigogine, 1983",,CITES_EU,Species,9212
albertisi,Species,28129,Genus,1613,S,"(Sclater, 1873)",,CITES_EU,Species,7838
albertisii,subspecies,28299,Species,32979,S,"Peters, 1873",,CITES_EU,Species,13853
albertisii,Species,29221,Genus,5733,S,"Peters & Doria, 1878",,CITES_EU,Species,13853
albertisii,Species,32980,Genus,2987,S,"(Peters & Doria, 1878)",,CITES_EU,Species,13853
albertisii,Species,93599,Genus,7525,S,"(Peters & Doria, 1878)",,CITES_EU,Species,13853
albibarbis,subspecies,41810,Species,10543,S,"F. Cuvier, 1821",,CITES_EU,Species,98788
albicans,Species,93636,Genus,593,S,"Schneider, 1801",,CITES_EU,Species,19023
albiceps,Species,87328,Genus,633,S,"Pocock, 1903",,CITES_EU,Species,27854
albiceps,Species,87329,Genus,30701,S,"(Pocock, 1903)",,CITES_EU,Species,27854
albiceps,Species,95853,Genus,30851,S,"(Gould, 1834)",,CMS,Species,22852
albicilla,Species,95153,Genus,1752,S,"Linnaeus, 1758",,CITES_EU,Species,9646
albicilla,Species,99804,Genus,1768,S,"(Pallas, 1811)",,CMS,Species,8562
albicollis,Species,95241,Genus,1752,S,"Latham, 1790",,CITES_EU,Species,11901
albicollis,Species,97680,Genus,4923,S,"Vieillot, 1818",,CITES_EU,Species,11897
albidinucha,Species,96525,Genus,30255,S,"Rothschild & Hartert, 1924",,CITES_EU,Species,12376
albidinuchus,Species,103183,Genus,2633,S,"(Rothschild & Hartert, 1924)",,CITES_EU,Species,12376
albifacies,Species,96461,Genus,30555,S,"(Sclater, 1858)",,CITES_EU,Species,36059
albifacies,Species,97149,Genus,451,S,"G. R. Gray, 1844",,CITES_EU,Species,19952
albifrons,subspecies,101804,Species,8200,S,NULL,,CITES_EU,Species,8204
albifrons,Species,95343,Genus,647,S,"Scopoli, 1769",,"CITES_EU,CMS",Species,1571
albifrons,Species,96712,Genus,4103,S,"Sparrman, 1788",,CITES_EU,Species,1043
albigena,Species,28715,Genus,867,S,"(Gray, 1850)",,CITES_EU,Species,12309
albigula,subspecies,28874,Species,3352,S,"Vieillot, 1816",,CITES_EU,Species,3346
albigularis,subspecies,28772,Species,22871,S,"(Bosc, 1792)",,CITES_EU,Species,22861
albigularis,Species,91990,Genus,4967,S,"Daudin, 1802",,CITES_EU,Species,22861
albilinea,Species,96342,Genus,1115,S,"Bonaparte, 1854",,CITES_EU,Species,36012
albimors,Species,94740,Genus,787,S,"Whitley, 1939",,CITES_EU,Species,3855
albinucha,subspecies,96340,Species,36005,S,"Temminck, 1809",,CITES_EU,Species,5207
albirostris,Species,100976,Genus,4748,S,"(Illiger, 1815)",,CITES_EU,Species,21552
albirostris,Species,101206,Genus,879,S,"Przewalski, 1883",,CITES_EU,Species,4256
albitarse,Species,97154,Genus,30782,S,"Bonaparte, 1850",,CITES_EU,Species,20894
albitarsis,Species,103193,Genus,6344,S,"(Bonaparte, 1850)",,CITES_EU,Species,20894
albitarsus,Species,28034,Genus,6344,S,"(Bonaparte, 1850)",,CITES_EU,Species,20894
albiventris,subspecies,97046,Species,15691,S,"(Quoy & Gaimard, 1830)",,CITES_EU,Species,15690
albiventris,Species,97943,Genus,136,S,"Scopoli, 1786",,CITES_EU,Species,9634
albocollaris,subspecies,101805,Species,8200,S,"(É. Geoffroy, 1796)",,CITES_EU,Species,8205
albocoronata,Species,97736,Genus,2834,S,"Lawrence, 1855",,CITES_EU,Species,13327
albogularis,subspecies,28486,Species,16868,S,"(Meyen, 1834)",,CITES_EU,Species,16865
albogularis,subspecies,101780,Species,4221,S,"Wolf, 1822",,CITES_EU,Species,4234
albogularis,Species,42713,Genus,239,S,"(Hume, 1873)",,CITES_EU,Species,30731
albogularis,Species,81831,Genus,30481,S,"(Cassin, 1849)",,CITES_EU,Species,15667
albogularis,Species,95303,Genus,30650,S,"Gould, 1837",,CITES_EU,Species,16865
albomaculata,Species,25363,Genus,30392,S,"(Duméril & Bibron, 1854)",,CITES_EU,Species,7752
alboniger,Species,95293,Genus,30525,S,"Blyth, 1845",,CITES_EU,Species,20653
albonotata,Species,28108,Genus,1987,S,"Ramsay, 1885",,CITES_EU,Species,21939
albopilosus,Species,87332,Genus,30285,S,"(Valerio, 1980)",,CITES_EU,Species,2967
albula,Species,42828,Genus,43,S,"Forster, 1767",,CITES_EU,Species,10269
albus,Species,42836,Genus,30586,S,"Forbes & Richardson, 1905",,CITES_EU,Species,19940
albus,Species,79184,Genus,30133,S,"(Linnaeus, 1758)",,CITES_EU,Species,4000
albus,Species,96582,Genus,4103,S,"P. L. S. Müller, 1776",,CITES_EU,Species,3423
alchata,Species,96188,Genus,4774,S,"Linnaeus, 1766",,CITES_EU,Species,18660
alcicornis,Species,88287,Genus,30818,S,"Kent, 1871",,CITES_EU,Species,16459
alcinus,Species,28329,Genus,30465,S,"(Westerman, 1851)",,CITES_EU,Species,12578
alcocki,Species,88288,Genus,809,S,"Vaughan, 1907",,CITES_EU,Species,3933
alcocki,Species,88289,Genus,2715,S,"Faustino, 1927",,CITES_EU,Species,12689
alcocki,Species,88290,Genus,4387,S,"Wells, 1954",,CITES_EU,Species,6450
alcyon,Species,28010,Genus,880,S,"(Linnaeus, 1758)",,CITES_EU,Species,12931
alcyon,Species,97913,Genus,136,S,"Linnaeus, 1758",,CITES_EU,Species,12931
Alcyone,Genus,30031,,,S,,,CITES_EU,,
aldabrensis,subspecies,18772,Species,18759,S,"Milne-Edwards, 1877",,CITES_EU,Species,18714
aleutensis,Species,42819,Genus,43,S,"Fitzinger & Heckel, 1836",,CITES_EU,Species,234
aleuticus,Species,8737,Genus,1797,S,"Keller, 1976",,CITES_EU,Species,8745
alexanderi,Species,29281,Genus,1752,S,"Bourne, 1955",,CITES_EU,Species,8477
alexandrae,Species,89518,Genus,30746,S,"(Gould, 1863)",,CITES_EU,Species,17960
alexandrae,Species,99132,Genus,30855,S,"(Rothschild, 1907)",,CITES_EU,Species,15513
alexandrae,Species,99154,Genus,30017,S,"Rothschild, 1907",,CITES_EU,Species,15513
alexandri,Species,96776,Genus,4103,S,"Linnaeus, 1758",,CITES_EU,Species,18612
alexandri,Species,97866,Genus,4923,S,"Bourcier & Mulsant, 1846",,CITES_EU,Species,2046
alfredi,Species,97021,Genus,30630,S,"Hartert, 1897",,CITES_EU,Species,29294
algirus,Species,8016,Genus,30280,S,"Lereboullet, 1842",,CITES_EU,Species,27926
algoensis,Species,93969,Genus,1157,S,"A. Smith, 1838",,CITES_EU,Species,77969
alice,Species,97648,Genus,4923,S,"Bourcier & Mulsant, 1848",,CITES_EU,Species,4752
alinae,Species,97811,Genus,30558,S,"Bourcier, 1842",,CITES_EU,Species,8019
allamandi,Species,28190,Genus,1814,S,"(Göldi & Hagmann, 1904)",,CITES_EU,Species,8832
alle,Species,96129,Genus,30637,S,"(Linnaeus, 1758)",,"CITES_EU,CMS",Species,864
alle,Species,96130,Genus,135,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,864
alleni,Species,28543,Genus,30658,S,"(Thomson, 1842)",,CMS,Species,18068
alleni,Species,45009,Genus,30311,S,"(Waterhouse, 1838)",,CITES_EU,Species,8785
alleni,Species,87085,Genus,30727,S,"(Waterhouse, 1838)",,CITES_EU,Species,8785
allnutti,Species,88292,Genus,1440,S,"Wright, 1882",,CITES_EU,Species,6753
Allopora,Genus,30032,,,S,,,CITES_EU,,
alopex,Species,95325,Genus,30810,S,"Heuglin, 1861",,CITES_EU,Species,8442
alpina,Species,96036,Genus,30283,S,"(Linnaeus, 1758)",,"CITES_EU,CMS",Species,3526
alpina,Species,96049,Genus,4911,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,3526
alta,Species,88293,Genus,1796,S,"Nemenzo, 1983",,CITES_EU,Species,8719
altaeelgonis,subspecies,91528,Species,200117,S,"(Fischer, 1884)",,CITES_EU,Species,4465
altaica,Species,40300,Genus,4196,S,"Kastschenko, 1899",,CITES_EU,Species,19140
altaicus,Species,28180,Genus,1752,S,"(Menzbier, 1891)",,CITES_EU,Species,8449
alternans,Species,22067,Genus,4886,S,"Cairns & Parker, 1992",,CITES_EU,Species,29527
alticola,Species,100259,Genus,365,S,"Chapman, 1921",,CITES_EU,Species,2005
altobueyensis,Species,38880,Genus,30496,S,"(Silverstone, 1975)",,CITES_EU,Species,23453
altobueyensis,Species,103371,Genus,19640,S,"(Silverstone, 1975)",,CITES_EU,Species,23453
altobueyensis,Species,105471,Genus,1358,S,"Silverstone, 1975",,CITES_EU,Species,23453
alvarezi,subspecies,93746,Species,7816,S,"(Linnaeus, 1758)",,CITES_EU,Species,7816
alveolata,Species,88295,Genus,3951,S,"Milne Edwards & Haime, 1860",,CITES_EU,Species,18055
amabilis,Species,78786,Genus,30651,S,"(Gould, 1853)",,CITES_EU,Species,1011
amabilis,Species,89522,Genus,30389,S,"(E. P. Ramsay, 1876)",,CITES_EU,Species,4569
amabilis,Species,92593,Genus,915,S,"(E. P. Ramsay, 1875)",,CITES_EU,Species,4569
amabilis,Species,96516,Genus,30255,S,"(Stresemann, 1931)",,CITES_EU,Species,12380
amabilis,Species,96517,Genus,2633,S,"Stresemann, 1931",,CITES_EU,Species,12380
amabilis,Species,97713,Genus,4923,S,"Gould, 1853",,CITES_EU,Species,1011
amakusensis,Species,42323,Genus,7957,S,"(Veron, 1990)",,CITES_EU,Species,29629
amarantum,Species,88296,Genus,2738,S,"Dana, 1846",,CITES_EU,Species,22032
amarantum,Species,88297,Genus,4880,S,"(Dana, 1846)",,CITES_EU,Species,22032
amauroptera,Species,28098,Genus,1987,S,"Pearson, 1841",,CITES_EU,Species,16481
amauroptera,Species,102894,Genus,3617,S,"(Pearson, 1841)",,CITES_EU,Species,16481
amauropteryx,Species,29308,Genus,5059,S,"(Sharpe, 1890)",,CITES_EU,Species,22963
amazilia,Species,97731,Genus,30558,S,"Lesson, 1828",,CITES_EU,Species,1012
Amazilius,Genus,30033,,,S,,,CITES_EU,,
amazona,Species,97915,Genus,136,S,"Latham, 1790",,CITES_EU,Species,4718
amazonica,Species,94336,Genus,1580,S,"Spix, 1824",,CITES_EU,Species,17822
amazonicus,Species,96734,Genus,4103,S,"Linnaeus, 1766",,CITES_EU,Species,1044
amazonicus,Species,103372,Genus,1358,S,"Schulte, 1999",,CITES_EU,Species,94593
amazoninus,Species,96696,Genus,4103,S,"Des Murs, 1845",,CITES_EU,Species,9681
amazonum,Species,81790,Genus,4170,S,"Hellmayr, 1906",,CITES_EU,Species,19013
ambigua,Species,88298,Genus,2715,S,"Brook, 1892",,CITES_EU,Species,424
ambigua,Species,103174,Genus,359,S,"(Bechstein, 1811)",,CITES_EU,Species,1963
ambiguus,Species,96597,Genus,4103,S,"Bechstein, 1811",,CITES_EU,Species,1963
ambleocephala,Species,93718,Genus,593,S,"Donndorff, 1798",,CITES_EU,Species,5329
Amblonyx,Genus,30034,,,S,,,CITES_EU,,
amboinensis,Species,93981,Genus,4767,S,"Daudin, 1802",,CITES_EU,Species,5958
amboinensis,Species,96355,Genus,1115,S,"Linnaeus, 1766",,CITES_EU,Species,30956
amboinensis,Species,96791,Genus,4103,S,"Linnaeus, 1766",,CITES_EU,Species,845
ambreensis,subspecies,91572,Species,4485,S,"(Günther, 1881)",,CITES_EU,Species,105229
amecae,Species,68912,Genus,30379,S,NULL,,CITES_EU,Species,14881
americana,Species,43429,Genus,2812,S,"(Swainson, 1832)",,"CITES_EU,CMS",Species,13030
americana,Species,94314,Genus,30599,S,"Cornalia, 1849",,CITES_EU,Species,16505
americana,Species,95423,Genus,30308,S,"Eyton, 1838",,CMS,Species,30734
americana,Species,95686,Genus,384,S,"Linnaeus, 1758",,CITES_EU,Species,9513
americana,Species,97916,Genus,136,S,"Gmelin, 1788",,CITES_EU,Species,4719
americana,Species,103506,Genus,306,S,"Duchassaing & Michelotti, 1861",,CITES_EU,Species,1685
americana,Species,200144,Genus,2770,S,,,CITES_EU,,
americanus,Species,42430,Genus,1334,S,"(Boddaert, 1783)",,CITES_EU,Species,6259
americanus,Species,94792,Genus,4622,S,"Linnaeus, 1758",,CITES_EU,Species,19465
americanus,Species,95300,Genus,1752,S,"Boddaert, 1783",,CITES_EU,Species,6259
americanus,Species,200126,Genus,30208,S,,,CITES_EU,,
amethistina,Species,93607,Genus,593,S,"Schneider, 1801",,CITES_EU,Species,13854
amethistinus,Species,28601,Genus,4171,S,"(Schneider, 1801)",,CITES_EU,Species,13854
amethistinus,Species,29340,Genus,5733,S,"(Schneider, 1801)",,CITES_EU,Species,13854
amethistinus,Species,93613,Genus,30082,S,"(Schneider, 1801)",,CITES_EU,Species,13854
amethysticollis,Species,97794,Genus,30558,S,"d'Orbigny & Lafresnaye, 1838",,CITES_EU,Species,9778
amethystina,Species,93608,Genus,30194,S,"(Schneider, 1801)",,CITES_EU,Species,13854
amethystinus,Species,97867,Genus,4923,S,"Boddaert, 1783",,CITES_EU,Species,3566
amethystinus,Species,102882,Genus,3703,S,"Bonaparte, 1855",,CITES_EU,Species,16877
amherstiae,Species,95653,Genus,30612,S,"Leadbeater, 1829",,CITES_EU,Species,4822
amicorum,Species,88300,Genus,1756,S,"(Milne Edwards & Haime, 1848)",,CITES_EU,Species,2550
amicorum,Species,88301,Genus,30589,S,"Milne Edwards & Haime, 1848",,CITES_EU,Species,2550
amnicola,Species,44950,Genus,2607,S,"Stepanyan, 1972",,CMS,Species,12257
amoena,Species,88302,Genus,1651,S,"Boschma, 1956",,CITES_EU,Species,8047
amoena,Species,88303,Genus,30707,S,"Semper, 1872",,CITES_EU,Species,29565
amoenus,Species,94599,Genus,1358,S,"Werner, 1901",,CITES_EU,Species,6359
Amoropsittaca,Genus,30036,,,S,,,CITES_EU,,
Amphelia,Genus,30037,,,S,,,CITES_EU,,
amphelioides,Species,88304,Genus,30043,S,"(Alcock, 1902)",,CITES_EU,Species,7724
amphelioides,Species,88305,Genus,1370,S,"Alcock, 1902",,CITES_EU,Species,7724
amphelioides,Species,88306,Genus,1582,S,"(Alcock, 1902)",,CITES_EU,Species,7724
Amphihelia,Genus,30038,,,S,,,CITES_EU,,
amphimedon,Species,105001,Genus,4939,S,"(Doubleday, 1846 (nec Cramer, 1779))",,CITES_EU,Species,22304
amphrisius,Species,104971,Genus,4939,S,"(Godart, 1819 (nec Fabricius, 1787))",,CITES_EU,Species,22310
ampla,Species,88307,Genus,30359,S,"Verrill, 1864",,CITES_EU,Species,9962
ampliata,Species,88308,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,13202
amplior,Species,88309,Genus,30589,S,"Milne Edwards & Haime, 1850",,CITES_EU,Species,8514
amurensis,subspecies,95326,Species,8478,S,"Linnaeus, 1766",,CITES_EU,Species,8443
anaca,Species,88632,Genus,4170,S,"(J. F. Gmelin, 1788)",,CITES_EU,Species,19008
anacondo,Species,93763,Genus,593,S,"Daudin, 1803",,CITES_EU,Species,8254
anamurensis,Species,96177,Genus,4767,S,"Weissinger, 1987",,CITES_EU,Species,21646
ananas,Species,88310,Genus,30074,S,"Quoy & Gaimard, 1833",,CITES_EU,Species,2550
anasimos,Species,42685,Genus,2169,S,"Duméril, 1870",,CITES_EU,Species,223
anatolicus,Species,38914,Genus,1623,S,"Felten, 1971",,CMS,Species,7915
anchietae,subspecies,91475,Species,4501,S,"Daudin, 1802",,CITES_EU,Species,4431
anchietae,Species,105425,Genus,6441,S,"(Bocage, 1879)",,CITES_EU,Species,4143
Ancistrodon,Genus,30039,,,S,,,CITES_EU,,
andersoni,Species,40695,Genus,6266,S,"Boulenger, 1892",,CITES_EU,Species,32353
andicola,Species,96658,Genus,4101,S,"Finsch, 1874",,CITES_EU,Species,2856
andicolus,Species,96659,Genus,601,S,"(Finsch, 1874)",,CITES_EU,Species,2856
andinus,Species,38856,Genus,1358,S,"(Myers & Burrowes, 1987)",,CITES_EU,Species,23432
andinus,Species,41395,Genus,3748,S,"Philippi, 1854",,CITES_EU,Species,17042
andinus,Species,103344,Genus,5200,S,"Myers & Burrowes, 1987",,CITES_EU,Species,23432
andium,Species,100925,Genus,239,S,"(Sclater & Salvin, 1873",,CMS,Species,30760
andrewsi,Species,88313,Genus,3951,S,"Vaughan, 1918",,CITES_EU,Species,18009
andringitraensis,subspecies,91554,Species,31790,S,"(Boulenger, 1888)",,CITES_EU,Species,42605
andringitraensis,subspecies,91557,Species,4460,S,"(Boulenger, 1888)",,CITES_EU,Species,42605
androsi,subspecies,93826,Species,22333,S,"(Gundlach, 1840)",,CITES_EU,Species,22324
angeli,Species,31777,Genus,907,S,"Brygoo & Domergue, 1968",,CITES_EU,Species,4432
angelinae,subspecies,28946,Species,15708,S,"(Blyth, 1846)",,CITES_EU,Species,15668
angelinae,Species,97017,Genus,30630,S,"Finsch, 1912",,CITES_EU,Species,15668
Angia,Genus,30041,,,S,,,CITES_EU,,
angiostomum,Species,90963,Genus,1772,S,"Folkeson, 1919",,CITES_EU,Species,8578
angiova,Species,79105,Genus,30793,S,"Rafinesque, 1809",,CITES_EU,Species,4292
angolensis,Species,93933,Genus,30858,S,"Bocage, 1895",,CITES_EU,Species,5355
angolensis,Species,95159,Genus,1752,S,"Gmelin, 1788",,CITES_EU,Species,9584
anguiformis,Species,93793,Genus,593,S,"Schneider, 1801",,CITES_EU,Species,8091
anguiformis,Species,93794,Genus,30180,S,"(Schneider, 1801)",,CITES_EU,Species,8091
anguina,Species,87980,Genus,306,S,"Dana, 1846",,CITES_EU,Species,4916
Anguis,Genus,30042,,,S,,,CITES_EU,,
angulata,Species,322,Genus,55,S,"(Quelch, 1886)",,CITES_EU,Species,375
angulata,Species,29025,Genus,4767,S,"Schweigger, 1812",,CITES_EU,Species,4623
angulata,Species,88316,Genus,2715,S,"Quelch, 1886",,CITES_EU,Species,375
angulata,Species,88317,Genus,3951,S,"Lamarck, 1816",,CITES_EU,Species,13740
angulata,Species,88318,Genus,4424,S,"Klunzinger, 1879",,CITES_EU,Species,20120
angulosa,Species,88320,Genus,2605,S,"(Pallas, 1766)",,CITES_EU,Species,14008
angulosa,Species,88321,Genus,2715,S,"Pallas, 1766",,CITES_EU,Species,14008
angusta,Species,88323,Genus,2983,S,"Nemenzo, 1967",,CITES_EU,Species,13776
angusta,Species,94271,Genus,30752,S,"Philippi, 1899",,CITES_EU,Species,6494
angusticoronatus,Species,91494,Genus,907,S,"Barbour, 1903",,CITES_EU,Species,4452
angustifolium,Species,42842,Genus,3930,S,"Kaup, 1862",,CITES_EU,Species,18428
angustirostris,Species,79497,Genus,239,S,"Ménétriés, 1832",,CITES_EU,Species,12811
angustus,Species,87333,Genus,30285,S,"(Valerio, 1980)",,CITES_EU,Species,2968
Anisopsammia,Genus,30043,,,S,,,CITES_EU,,
anjouanae,Species,94754,Genus,30471,S,"Smith, 1953",,CITES_EU,Species,11375
anna,Species,27916,Genus,375,S,"(Lesson, 1829)",,CITES_EU,Species,3652
anna,Species,97869,Genus,30558,S,"Lesson, 1929",,CITES_EU,Species,3652
annae,Species,88324,Genus,504,S,"van der Horst, 1933",,CITES_EU,Species,19649
Annamemys,Genus,30044,,,S,,,CITES_EU,,
annamense,Species,36399,Genus,30214,S,"Wallach & Jones, 1992",,CITES_EU,Species,23351
annamensis,Species,1309,Genus,30044,S,"(Siebenrock, 1903)",,CITES_EU,Species,12876
annamensis,Species,79067,Genus,30226,S,"Siebenrock, 1903",,CITES_EU,Species,12876
annamiticus,subspecies,28846,Species,43624,S,"Zimmermann, 1777",,CITES_EU,Subspecies,2445
annandalii,Species,79072,Genus,30226,S,"Boulenger, 1903",,CITES_EU,Species,10041
annandalii,Species,101249,Genus,30366,S,"(Boulenger, 1903)",,CITES_EU,Species,10041
annectens,Species,28547,Genus,30659,S,"(Powell, 1936)",,CITES_EU,Species,16397
annectens,Species,29218,Genus,2613,S,"(Major, 1897)",,CITES_EU,Species,12304
annularis,Species,88326,Genus,30074,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,13722
annularis,Species,88327,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,13722
annularis,Species,88328,Genus,30553,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,13722
annularis,Species,90947,Genus,30300,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,13722
annulata,Species,27949,Genus,593,S,"(Cope, 1875)",,CITES_EU,Species,5327
annulatum,Species,93701,Genus,30852,S,"Cope, 1875",,CITES_EU,Species,5327
annulifer,Species,93735,Genus,593,S,"Daudin, 1803",,CITES_EU,Species,7816
annuligera,Species,88330,Genus,30074,S,"Milne Edwards & Haime, 1850",,CITES_EU,Species,13723
annuligera,Species,90994,Genus,30553,S,"(Milne Edwards & Haime, 1850)",,CITES_EU,Species,13723
Anoa,Genus,30045,,,S,,,CITES_EU,,
Anomalophrys,Genus,30046,,,S,,,"CITES_EU,CMS",,
Anomalurops,Genus,30047,,,S,,,CITES_EU,,
anser,Species,95345,Genus,239,S,"Linnaeus, 1758",,"CITES_EU,CMS",Species,1573
Antaceus,Genus,30048,,,S,,,CITES_EU,,
antakyensis,Species,42107,Genus,4767,S,"Perälä, 1996",,CITES_EU,Species,21646
antarctica,Species,30405,Genus,1826,S,"Gardiner, 1929",,CITES_EU,Species,8907
antarctica,Species,88331,Genus,30413,S,"(Gray, 1872)",,CITES_EU,Species,8037
antarctica,Species,88332,Genus,30657,S,"Gray, 1872",,CITES_EU,Species,8037
antarctica,Species,96333,Genus,1115,S,"Shaw, 1794",,CITES_EU,Species,25720
antarcticum,Species,88337,Genus,1392,S,"Gravier, 1914",,CITES_EU,Species,10931
antarcticum,Species,88338,Genus,1772,S,"(Gravier, 1914)",,CITES_EU,Species,10931
anthocercis,Species,88339,Genus,2715,S,"Brook, 1893",,CITES_EU,Species,323
anthonyi,Species,74584,Genus,1358,S,"(Noble, 1921)",,CITES_EU,Species,38875
anthonyi,Species,94626,Genus,3766,S,"Noble, 1921",,CITES_EU,Species,38875
anthonyi,Species,94627,Genus,30190,S,"(Noble, 1921)",,CITES_EU,Species,38875
anthopeplus,Species,89517,Genus,30746,S,"(Lear, 1831)",,CITES_EU,Species,17961
anthopeplus,Species,96788,Genus,30574,S,"Lear, 1831",,CITES_EU,Species,17961
anthophilus,Species,97579,Genus,4923,S,"Bourcier, 1843",,CITES_EU,Species,16803
anthophyllites,Species,88340,Genus,2615,S,"(Ellis & Solander, 1786)",,CITES_EU,Species,18110
anthophyllites,Species,88341,Genus,2715,S,"Ellis & Solander, 1786",,CITES_EU,Species,18110
anthophyllum,Species,88342,Genus,30104,S,"(Ehrenberg, 1834)",,CITES_EU,Species,13717
anthophyllum,Species,88343,Genus,1772,S,"(Ehrenberg, 1834)",,CITES_EU,Species,13717
anthophyllum,Species,88344,Genus,2715,S,"Esper, 1794",,CITES_EU,Species,3945
anthophyllum,Species,88345,Genus,2975,S,"Ehrenberg, 1834",,CITES_EU,Species,13717
Anthophyllum,Genus,30049,,,S,,,CITES_EU,,
anthracinus,Species,42687,Genus,2169,S,"Duméril, 1870",,CITES_EU,Species,223
anthracinus,Species,95248,Genus,1752,S,"Deppe, 1830",,CITES_EU,Species,3373
antigone,Species,95687,Genus,384,S,"Linnaeus, 1758",,CITES_EU,Species,9514
Antillia,Genus,30050,,,S,,,CITES_EU,,
Antillophyllia,Genus,30051,,,S,,,CITES_EU,,
antimena,Species,31778,Genus,907,S,"Grandidier, 1872",,CITES_EU,Species,4433
antiquorum,Species,46833,Genus,2126,S,"Leach, 1814",,CITES_EU,Species,10069
antiquus,Species,46858,Genus,2126,S,"Risso, 1827",,CITES_EU,Species,10069
antoetrae,Species,3092,Genus,652,S,"Brygoo & Domergue, 1971",,CITES_EU,Species,3089
antongilii,subspecies,94685,Species,6939,S,"Grandidier, 1872",,CITES_EU,Species,6937
antongilii,Species,28120,Genus,30252,S,"(Grandidier, 1877)",,CITES_EU,Species,6937
antrocrada,Species,73190,Genus,306,S,"Opresko, 1999",,CITES_EU,Species,73189
anubis,subspecies,28730,Species,16013,S,"(Linnaeus, 1758)",,CITES_EU,Species,16020
apaporiensis,subspecies,29038,Species,27970,S,"(Schneider, 1801)",,CITES_EU,Subspecies,3453
aperta,Species,73191,Genus,306,S,"Totton, 1923",,CITES_EU,Species,1686
aperta,Species,88348,Genus,30346,S,"Verrill, 1868",,CITES_EU,Species,8508
aperta,Species,88349,Genus,3785,S,"Quelch, 1884",,CITES_EU,Species,17249
Aphanius,Genus,30052,,,S,,,CITES_EU,,
Aphrastrea,Genus,30053,,,S,,,CITES_EU,,
aphrodes,Species,88353,Genus,2110,S,"Alcock, 1893",,CITES_EU,Species,10022
apicauda,Species,96196,Genus,30754,S,"(Blyth, 1846)",,CITES_EU,Species,30969
apivorus,Species,95129,Genus,1752,S,"Linnaeus, 1758",,CITES_EU,Species,16626
Aplopelia,Genus,30054,,,S,,,CITES_EU,,
Aporoscelis,Genus,30055,,,S,,,CITES_EU,,
approximans,subspecies,28039,Species,4898,S,"(Linnaeus, 1758)",,CITES_EU,Species,4899
apricarius,Species,95931,Genus,911,S,"Linnaeus, 1758",,CMS,Species,17755
apus,Species,97349,Genus,2139,S,"Linnaeus, 1758",,CITES_EU,Species,1942
aquatica,Species,93764,Genus,593,S,"Wied-Neuwied, 1824",,CITES_EU,Species,8254
aquila,Species,97587,Genus,4923,S,"Bourcier, 1847",,CITES_EU,Species,8426
