Kingdom,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,mammulosa,(Lemaire) Taylor,ssp.,ssp.,erythracantha,(Schlosser & Brederoo) Hofacker,15814,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,mammulosa,(Lemaire) Taylor,ssp.,ssp.,eugeniae,(Vliet) Hofacker,15815,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,mammulosa,(Lemaire) Taylor,ssp.,ssp.,submammulosa,(Lemaire) Hofacker,15816,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,mammulosa,(Lemaire) Taylor,ssp.,ssp.,mammulosa,NULL,15817,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,mandragora,(Fric ex Berger) A.Zimmerman,NULL,NULL,NULL,NULL,68154,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,manniana,(Hook.) R.M.Tryon,NULL,NULL,NULL,NULL,111919,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,mapahuwensis,M.Kato 1990,NULL,NULL,NULL,NULL,176646,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,mapimiensis,E.F.Anderson et al.,NULL,NULL,NULL,NULL,11900,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,mapiriensis,Ros. 1928,NULL,NULL,NULL,NULL,175081,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,marattioides,(Willd. ex Kaulf. 1824) R.Tryon 1970,NULL,NULL,NULL,NULL,175082,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pereskia,marcanoi,Areces,NULL,NULL,NULL,NULL,455,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,marcescens,(N.A.Wakef. 1942) R.Tryon 1970,NULL,NULL,NULL,NULL,175083,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,marcosii,Fitz Maurice & Glass,NULL,NULL,NULL,NULL,15274,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,marenae,Parsons,NULL,NULL,NULL,NULL,27584,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,marginalis,(Klotzsch 1844) Domin 1929,NULL,NULL,NULL,NULL,8225,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,marginata,(Brause 1920) R.Tryon 1970,NULL,NULL,NULL,NULL,174597,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,marginata,(Salm-Dyck) Britton & Rose,NULL,NULL,NULL,NULL,103572,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pachycereus,marginatus,(De Candolle) Britton & Rose,NULL,NULL,NULL,NULL,27619,A
Plantae,CARYOPHYLLALES,CACTACEAE,Peniocereus,marianus,(Gentry) Sánchez-Mejorada,NULL,NULL,NULL,NULL,29583,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,mariposensis,(Hester) Taylor,NULL,NULL,NULL,NULL,75730,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,maritimus,(M.E.Jones) Schumann,NULL,NULL,NULL,NULL,11905,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,maritimus,(M.E.Jones) Schumann,ssp.,ssp.,hancockii,(Dawson) Blum & Rutlow,61906,A
Plantae,CARYOPHYLLALES,CACTACEAE,Brasilicereus,markgrafii,Backeberg & Voll,NULL,NULL,NULL,NULL,106195,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,marksiana,(Ritter) Kattermann,NULL,NULL,NULL,NULL,12235,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,marksiana,Krainz,NULL,NULL,NULL,NULL,15708,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Alluaudiopsis,marnieriana,Rauh,NULL,NULL,NULL,NULL,9387,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,marsoneri,Fric ex Ito,NULL,NULL,NULL,NULL,107016,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,marsoneri,Fric ex Ito,ssp.,ssp.,matoense,(Buining & Brederoo) Braun & Esteves Pereira,13340,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,marsoneri,Werdermann,NULL,NULL,NULL,NULL,106561,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,marsoneri,Werdermann,NULL,NULL,NULL,NULL,107992,A
Plantae,CARYOPHYLLALES,CACTACEAE,Disocactus,martianus,(Zuccarini) Barthlott,NULL,NULL,NULL,NULL,11792,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,martinezii,(J.G.Ortega) Buxbaum,NULL,NULL,NULL,NULL,29596,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,martiniana,(Benson) Parfitt,NULL,NULL,NULL,NULL,107776,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,martinii,(Labouret) Britton,NULL,NULL,NULL,NULL,107055,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,masapilidensis,(Copel. 1952) R.Tryon 1970,NULL,NULL,NULL,NULL,175090,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,matanzanus,Leon,NULL,NULL,NULL,NULL,22153,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,mataranensis,Cardenas,NULL,NULL,NULL,NULL,106562,A
Plantae,CARYOPHYLLALES,CACTACEAE,Armatocereus,mataranus,Ritter,NULL,NULL,NULL,NULL,106144,A
Plantae,CARYOPHYLLALES,CACTACEAE,Armatocereus,mataranus,Ritter,ssp.,ssp.,ancashensis,(Ritter) Ostolaza,17044,A
Plantae,CARYOPHYLLALES,CACTACEAE,Armatocereus,mataranus,Ritter,ssp.,ssp.,mataranus,NULL,17045,A
Plantae,CARYOPHYLLALES,CACTACEAE,Neolloydia,matehualensis,Backeberg,NULL,NULL,NULL,NULL,107254,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mathildae,Kraehenbuehl & Krainz,NULL,NULL,NULL,NULL,15709,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,matitanensis,R.Tryon 1970,NULL,NULL,NULL,NULL,175091,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,matthewii,Christ 1909,NULL,NULL,NULL,NULL,175092,A
Plantae,CARYOPHYLLALES,CACTACEAE,Armatocereus,matucanensis,Backeberg ex A.W.Hill,NULL,NULL,NULL,NULL,106145,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,matudae,Bravo,NULL,NULL,NULL,NULL,15710,A
Plantae,BROMELIALES,BROMELIACEAE,Tillandsia,mauryana,Lyman B. Smith,NULL,NULL,NULL,NULL,20192,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,maximiliana,Heyder ex A.Dietrich,NULL,NULL,NULL,NULL,106563,A
Plantae,CARYOPHYLLALES,CACTACEAE,Leptocereus,maxonii,Britton & Rose,NULL,NULL,NULL,NULL,22129,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mazatlanensis,Schumann ex Guerke,NULL,NULL,NULL,NULL,15711,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mazatlanensis,Schumann ex Guerke,ssp.,ssp.,patonii,(Bravo) Hunt,17483,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mazatlanensis,Schumann ex Guerke,ssp.,ssp.,mazatlanensis,NULL,17476,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,mazelianus,Riha,NULL,NULL,NULL,NULL,107174,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,media,(Wagn. & Grether 1948) R.Tryon.,NULL,NULL,NULL,NULL,175094,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,medullaris,(Forst. 1786) Bernh. 1801,NULL,NULL,NULL,NULL,174598,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,megacantha,Salm-Dyck,NULL,NULL,NULL,NULL,105242,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,megalanthus,(Schumann ex Vaupel) Moran,NULL,NULL,NULL,NULL,108133,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,megalosora,(Copel. 1917) R.Tryon 1970,NULL,NULL,NULL,NULL,174600,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,megapotamica,Arechavaleta,NULL,NULL,NULL,NULL,15350,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,megarhiza,Britton & Rose,NULL,NULL,NULL,NULL,17106,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,megarhiza,Rose,NULL,NULL,NULL,NULL,27586,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,megarhizus,Ritter,NULL,NULL,NULL,NULL,106732,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,megasperma,Howell,NULL,NULL,NULL,NULL,15410,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,megasperma,Howell,NULL,NULL,NULL,NULL,171774,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pterocactus,megliolii,Kiesling,NULL,NULL,NULL,NULL,107942,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,melaleuca,Karwinski ex Salm-Dyck,NULL,NULL,NULL,NULL,15712,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,melaleucus,Ritter,NULL,NULL,NULL,NULL,106735,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,melanocentra,Poselger,NULL,NULL,NULL,NULL,107446,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,melanocentra,Poselger,ssp.,ssp.,linaresensis,(R. & f. Wolf) Hunt,15275,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,melanocentra,Poselger,ssp.,ssp.,melanocentra,NULL,15276,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,melanocentra,Poselger,ssp.,ssp.,rubrograndis,(Reppenhagen & Lau) Hunt,15277,A
Plantae,CARYOPHYLLALES,CACTACEAE,Espostoa,melanostele,(Vaupel) Borg,NULL,NULL,NULL,NULL,106697,A
Plantae,CARYOPHYLLALES,CACTACEAE,Corryocactus,melanotrichus,(Scumann) Britton & Rose,NULL,NULL,NULL,NULL,106740,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arthrocereus,melanurus,(Schumann) Diers et al.,NULL,NULL,NULL,NULL,106168,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arthrocereus,melanurus,(Schumann) Diers et al.,ssp.,ssp.,melanurus,NULL,170180,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arthrocereus,melanurus,(Schumann) Diers et al.,ssp.,ssp.,odorus,(Ritter) Taylor & Zappi,170181,A
Plantae,CARYOPHYLLALES,CACTACEAE,Arthrocereus,melanurus,(Schumann) Diers et al.,ssp.,ssp.,magnus,Taylor & Zappi,7844,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,meleagris,H. Huber,NULL,NULL,NULL,NULL,46664,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,melleospina,Bravo,NULL,NULL,NULL,NULL,27418,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,melleri,(Baker in Hook. & Baker 1874) R.Tryon 1970,NULL,NULL,NULL,NULL,175102,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,mello-baroetoi,(Brade) comb.ined.,NULL,NULL,NULL,NULL,176647,A
Plantae,GENTIANALES,APOCYNACEAE,Pachypodium,menabeum,Léandri,NULL,NULL,NULL,NULL,24553,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,mendesii,Stopp,NULL,NULL,NULL,NULL,10551,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,mentosa,(Ritter) Donald,NULL,NULL,NULL,NULL,107993,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,mentosa,(Ritter) Donald,ssp.,ssp.,mentosa,NULL,17393,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,mentosa,(Ritter) Donald,ssp.,ssp.,purpurea,(Donald & Lau) Donald ex Hunt,17403,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,meonacantha,(Prestle) Hofacker,NULL,NULL,NULL,NULL,15818,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mercadensis,Patoni,NULL,NULL,NULL,NULL,15799,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,mertensiana,(Kunze 1848) R.Tryon 1970,NULL,NULL,NULL,NULL,174601,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,mesae-verdae,(Boissevain & Davidson ex Marshall & Bock) Benson,NULL,NULL,NULL,NULL,26977,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,mesembryanthemoides,Haworth,NULL,NULL,NULL,NULL,108086,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,mesembryanthoides,Haworth,NULL,NULL,NULL,NULL,179954,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,mesocarpa,(Domin 1930) C.Chr. 1934,NULL,NULL,NULL,NULL,175106,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,mesopotamicum,Kiesling,NULL,NULL,NULL,NULL,107020,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,mesosora,(Holttum 1962) R.Tryon 1970,NULL,NULL,NULL,NULL,175107,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,metteniana,Hance 1868,NULL,NULL,NULL,NULL,175108,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,mexiae,Copel.1932,NULL,NULL,NULL,NULL,8251,A
Plantae,CARYOPHYLLALES,CACTACEAE,Geohintonia,mexicana,Glass & Fitz Maurice,NULL,NULL,NULL,NULL,108116,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,meyeri,Decne.,NULL,NULL,NULL,NULL,111090,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,meyeri,Heese,NULL,NULL,NULL,NULL,106564,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,meyeri-johannis,Engl.,var.,var.,verdickii,(Wildemann) H. Huber,111019,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,meyeri-johannis,Engl.,var.,var.,angiensis,(Wildemann) H. Huber,111000,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,meyranii,Bravo,NULL,NULL,NULL,NULL,15714,A
Plantae,CARYOPHYLLALES,CACTACEAE,Neobuxbaumia,mezcalaensis,(Bravo) Backeberg,NULL,NULL,NULL,NULL,14576,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,micra,R.Tryon 1970,NULL,NULL,NULL,NULL,175111,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,micrantha,(Kunth) De Candolle,NULL,NULL,NULL,NULL,108087,A
Plantae,CARYOPHYLLALES,CACTACEAE,Lepismium,micranthum,(Vaupel) Barthlott,NULL,NULL,NULL,NULL,107124,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,microchlamys,(Holttum 1962) R.Tryon 1970,NULL,NULL,NULL,NULL,175112,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,microcladus,Backeberg,NULL,NULL,NULL,NULL,104821,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,microdasys,(Lehmann) Pfeiffer,NULL,NULL,NULL,NULL,15412,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,microdisca,Weber,NULL,NULL,NULL,NULL,107777,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,microdonta,(Desv. 1811) Domin. 1929,NULL,NULL,NULL,NULL,8260,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,microhelia,Werdermann,NULL,NULL,NULL,NULL,15790,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,microlepidota,(Copel. 1949) R.Tryon 1970,NULL,NULL,NULL,NULL,174602,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,micromera,Ros. 1924,NULL,NULL,NULL,NULL,173805,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,NULL,NULL,NULL,NULL,12166,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,ssp.,ssp.,polycephala,(Backeberg) Glass,27503,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,ssp.,ssp.,pachyrhiza,(W.T.Marshall) Taylor,27504,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,ssp.,ssp.,micromeris,NULL,84626,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,ssp.,ssp.,unguispina,(Boedeker) Taylor,29515,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epithelantha,micromeris,(Engelmann) Weber,ssp.,ssp.,greggii,(Engelmann) Taylor,29455,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,micropetalus,Ritter,NULL,NULL,NULL,NULL,106382,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,microphylla,Mett.,NULL,NULL,NULL,NULL,8059,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,microphyllodes,Domin 1929,NULL,NULL,NULL,NULL,174038,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,microphylloides,(Rosenst. 1913) R.Tryon 1970,NULL,NULL,NULL,NULL,175115,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,microsperma,(Weber) Spegazzini,NULL,NULL,NULL,NULL,107664,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,microsperma,(Weber) Spegazzini,ssp.,ssp.,horrida,(Brandt) Kiesling & Ferrari,15819,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,microsperma,(Weber) Spegazzini,ssp.,ssp.,microsperma,NULL,15820,A
Plantae,CARYOPHYLLALES,CACTACEAE,Browningia,microsperma,(Werdermann & Backeberg) Marshall,NULL,NULL,NULL,NULL,106205,A
Plantae,CARYOPHYLLALES,CACTACEAE,Schlumbergera,microsphaerica,(Schumann) Hoevel,NULL,NULL,NULL,NULL,16892,A
Plantae,CARYOPHYLLALES,CACTACEAE,Schlumbergera,microsphaerica,(Schumann) Hoevel,ssp.,ssp.,candida,(Loefgren) Hunt,16896,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,mieckleyi,R.Meyer,NULL,NULL,NULL,NULL,106566,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,mieckleyi,Schumann,NULL,NULL,NULL,NULL,107778,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,miegiana,Earle,NULL,NULL,NULL,NULL,15715,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,mieheana,Tiegel,NULL,NULL,NULL,NULL,107449,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,mihanovichii,(Fric & Guerke) Britton & Rose,NULL,NULL,NULL,NULL,107021,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,mildbraedii,Brause 1910,NULL,NULL,NULL,NULL,175133,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pachycereus,militaris,(Audot) Hunt,NULL,NULL,NULL,NULL,75729,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,millspaughii,Britton,NULL,NULL,NULL,NULL,43420,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,milnei,(Hook. ex Hook.f 1864) R. Tryon 1970,NULL,NULL,NULL,NULL,175135,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cipocereus,minensis,(Werdermann) Ritter,NULL,NULL,NULL,NULL,106358,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cipocereus,minensis,(Werdermann) Ritter,ssp.,ssp.,pleurocarpus,(Ritter) Taylor & Zappi,170173,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cipocereus,minensis,(Werdermann) Ritter,ssp.,ssp.,minensis,NULL,7727,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,minima,(Baird) Hunt,NULL,NULL,NULL,NULL,106410,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,minor,(D. Eaton) Tryon,NULL,NULL,NULL,NULL,107718,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,minuana,Spegazzini,NULL,NULL,NULL,NULL,106567,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,minuscula,(Backeberg) Rowley,NULL,NULL,NULL,NULL,15422,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rebutia,minuscula,Schumann,NULL,NULL,NULL,NULL,107995,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,minuta,(Backeberg) Castellanos,NULL,NULL,NULL,NULL,107779,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,minutiflorus,Britton & Rose,NULL,NULL,NULL,NULL,104822,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,miquelii,Kunze 1850,NULL,NULL,NULL,NULL,175144,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,miquelii,Monville,NULL,NULL,NULL,NULL,103576,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,mirabella,Taylor,NULL,NULL,NULL,NULL,106308,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Didierea,mirabilis,Baill.,NULL,NULL,NULL,NULL,35651,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,mirabilis,H. Huber,NULL,NULL,NULL,NULL,47023,A
Plantae,CARYOPHYLLALES,CACTACEAE,Espostoa,mirabilis,Ritter,NULL,NULL,NULL,NULL,106698,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,mirabilis,Spegazzini,NULL,NULL,NULL,NULL,106568,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,missouriensis,(Sweet) Hunt,NULL,NULL,NULL,NULL,106413,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,missouriensis,(Sweet) Hunt,ssp.,ssp.,asperispina,(Boedeker) Taylor,12560,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,missouriensis,(Sweet) Hunt,ssp.,ssp.,missouriensis,NULL,12561,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,mistiensis,(Backeberg) Rowley,NULL,NULL,NULL,NULL,107780,A
Plantae,CARYOPHYLLALES,CACTACEAE,Lepismium,miyagawae,(Barthlott & Rauh) Barthlott,NULL,NULL,NULL,NULL,107087,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,modesta,Baker 1880,NULL,NULL,NULL,NULL,175145,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,moelleri,Berger,NULL,NULL,NULL,NULL,27587,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,moelleriana,Boedeker,NULL,NULL,NULL,NULL,15716,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,mojavensis,(Engelmann & Bigelow) Ruempler,NULL,NULL,NULL,NULL,106473,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,mojavensis,Engelmann & Bigelow,NULL,NULL,NULL,NULL,107781,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,molesta,Spegazzini,NULL,NULL,NULL,NULL,106569,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,molesta,T.Brandegee,NULL,NULL,NULL,NULL,27588,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,molinensis,Spegazzini,NULL,NULL,NULL,NULL,107782,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,mollicula,(Maxon 1946) R.Tryon 1970,NULL,NULL,NULL,NULL,174392,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,moluccana,(R.Br. ex Desv. 1827) R.Tryon 1970,NULL,NULL,NULL,NULL,174603,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,mombergeri,Riha,NULL,NULL,NULL,NULL,170709,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,monacantha,Haworth,NULL,NULL,NULL,NULL,107783,A
Plantae,CARYOPHYLLALES,CACTACEAE,Lepismium,monacanthum,(Grisebach) Barthlott,NULL,NULL,NULL,NULL,107088,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,monacanthus,(Lemaire) Britton & Rose,NULL,NULL,NULL,NULL,75742,A
Plantae,CARYOPHYLLALES,CARYOPHYLLACEAE,Silene,mongolica,Maxim.,NULL,NULL,NULL,NULL,9629,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,monilifera,(J.Sm.) comb.ined.,NULL,NULL,NULL,NULL,176648,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,moniliformis,(L.) Haworth ex Steudel,NULL,NULL,NULL,NULL,22196,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,monosticha,Christ 1894,NULL,NULL,NULL,NULL,175151,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Alluaudia,montagnacii,Rauh,NULL,NULL,NULL,NULL,9182,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,montana,(Alderw. 1920) R. Tryon 1970,NULL,NULL,NULL,NULL,175153,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,montana,Ritter,NULL,NULL,NULL,NULL,106893,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,montana,Ritter,ssp.,ssp.,grandiflora,(Ritter) Taylor,11636,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,montana,Ritter,ssp.,ssp.,montana,NULL,11639,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,montanus,(Britton & Rose) Buxbaum,NULL,NULL,NULL,NULL,27657,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,montevideensis,Spegazzini,NULL,NULL,NULL,NULL,107784,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,monticola,W.W. Smith,NULL,NULL,NULL,NULL,111132,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,monvillei,(Lemaire) Britton & Rose,NULL,NULL,NULL,NULL,107022,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,monvillei,(Lemaire) Britton & Rose,ssp.,ssp.,achirasense,(H.Till & Schatzl ex H.Till) H.Till,13377,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,monvillei,(Lemaire) Britton & Rose,ssp.,ssp.,brachyanthum,(Guerke) H.Till,13425,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,monvillei,(Lemaire) Britton & Rose,ssp.,ssp.,horridispinum,(G.Frank & ex H.Till) H.Till,13477,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,morawetzianus,Backeberg,NULL,NULL,NULL,NULL,106383,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,morganiana,Tiegel,NULL,NULL,NULL,NULL,15278,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,mortensenii,(Croizat) Hunt & Taylor,NULL,NULL,NULL,NULL,104256,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,moseleyi,(Baker 1876) R.Tryon 1970,NULL,NULL,NULL,NULL,174604,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,mossambicensis,(Baker 1891) R.Tryon 1970,NULL,NULL,NULL,NULL,175160,A
