Kingdom,PhyName,ClaName,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,bennettianus,"De Vis, 1887",NULL,NULL,NULL,6426,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,inustus,"Müller, 1840",NULL,NULL,NULL,6431,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,lumholtzi,"Collett, 1884",NULL,NULL,NULL,6432,A
Animalia,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,ursinus,"(Temminck, 1836)",NULL,NULL,NULL,6434,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,DERMATEMYDIDAE,Dermatemys,mawii,"Gray, 1847",NULL,NULL,NULL,6493,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,DERMOCHELYIDAE,Dermochelys,coriacea,"(Vandelli, 1761)",NULL,NULL,NULL,6494,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Deroptyus,accipitrinus,"(Linnaeus, 1758)",NULL,NULL,NULL,6505,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Dicerorhinus,sumatrensis,"(G. Fischer, 1814)",NULL,NULL,NULL,6553,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Diceros,bicornis,"(Linnaeus, 1758)",NULL,NULL,NULL,6557,A
Animalia,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,albatrus,"(Pallas, 1769)",NULL,NULL,NULL,6610,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Dipodomys,phillipsii,"Gray, 1841",ssp.,phillipsii,"Gray, 1841",6674,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Discosura,longicaudus,"(Gmelin, 1788)",NULL,NULL,NULL,6719,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Doricha,eliza,"(Lesson & DeLattre, 1839)",NULL,NULL,NULL,6805,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Doricha,enicura,"(Vieillot, 1818)",NULL,NULL,NULL,6806,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Doryfera,johannae,"(Bourcier, 1847)",NULL,NULL,NULL,6812,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Doryfera,ludovicae,"(Bourcier & Mulsant, 1847)",NULL,NULL,NULL,6813,A
Animalia,CHORDATA,REPTILIA,SAURIA,TEIIDAE,Dracaena,guianensis,"Daudin, 1802",NULL,NULL,NULL,6815,A
Animalia,CHORDATA,REPTILIA,SAURIA,TEIIDAE,Dracaena,paraguayensis,"Amaral, 1950",NULL,NULL,NULL,6816,A
Animalia,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,mindorensis,"(Whitehead, 1896)",NULL,NULL,NULL,6889,A
Animalia,CHORDATA,MAMMALIA,SIRENIA,DUGONGIDAE,Dugong,dugon,"(P. L. S. Müller, 1776)",NULL,NULL,NULL,6909,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eclectus,roratus,"(P. L. S. Müller, 1776)",NULL,NULL,NULL,7020,A
Animalia,CHORDATA,AVES,CICONIIFORMES,ARDEIDAE,Egretta,garzetta,"(Linnaeus, 1766)",NULL,NULL,NULL,7073,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Eira,barbara,"(Linnaeus, 1758)",NULL,NULL,NULL,7085,A
Animalia,CHORDATA,REPTILIA,SERPENTES,COLUBRIDAE,Elachistodon,westermanni,"Reinhardt, 1863",NULL,NULL,NULL,7091,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Elanoides,forficatus,"(Linnaeus, 1758)",NULL,NULL,NULL,7092,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Elanus,axillaris,"(Latham, 1801)",NULL,NULL,NULL,7093,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Elanus,caeruleus,"(Desfontaines, 1789)",NULL,NULL,NULL,7094,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Elanus,leucurus,"(Vieillot, 1818)",NULL,NULL,NULL,7095,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Elanus,scriptus,"Gould, 1842",NULL,NULL,NULL,7096,A
Animalia,CHORDATA,MAMMALIA,PROBOSCIDEA,ELEPHANTIDAE,Elephas,maximus,"Linnaeus, 1758",NULL,NULL,NULL,7140,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,GLIRIDAE,Eliomys,quercinus,"(Linnaeus, 1766)",NULL,NULL,NULL,7618,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Elvira,chionura,"(Gould, 1851)",NULL,NULL,NULL,7665,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Elvira,cupreiceps,"(Lawrence, 1867)",NULL,NULL,NULL,7666,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Stagonopleura,oculata,"(Quoy & Gaimard, 1830)",NULL,NULL,NULL,7700,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Emys,orbicularis,"(Linnaeus, 1758)",NULL,NULL,NULL,7717,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Enhydra,lutris,"(Linnaeus, 1758)",NULL,NULL,NULL,7750,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Enhydra,lutris,"(Linnaeus, 1758)",ssp.,nereis,"(Merriam, 1904)",7751,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Enicognathus,ferrugineus,"(Müller, 1776)",NULL,NULL,NULL,7774,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Enicognathus,leptorhynchus,"(King, 1831)",NULL,NULL,NULL,7775,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Ensifera,ensifera,"(Boissonneau, 1839)",NULL,NULL,NULL,7776,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Eolophus,roseicapilla,"(Vieillot, 1817)",NULL,NULL,NULL,7785,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,rubra,"(Gmelin, 1788)",NULL,NULL,NULL,7789,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,cyanogenia,"Bonaparte, 1850",NULL,NULL,NULL,7790,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,histrio,"(P. L. S. Müller, 1776)",NULL,NULL,NULL,7791,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,reticulata,"(S. Müller, 1841)",NULL,NULL,NULL,7792,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,semilarvata,"Bonaparte, 1850",NULL,NULL,NULL,7793,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,squamata,"(Boddaert, 1783)",NULL,NULL,NULL,7794,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,LORIIDAE,Eos,squamata,"(Boddaert, 1783)",ssp.,riciniata,"(Bechstein, 1811)",7796,A
Animalia,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ephippiorhynchus,senegalensis,"(Shaw, 1800)",NULL,NULL,NULL,7814,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,angulifer,"Bibron, 1840",NULL,NULL,NULL,7815,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,cenchria,"(Linnaeus, 1758)",NULL,NULL,NULL,7816,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,chrysogaster,"(Cope, 1871)",NULL,NULL,NULL,7817,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,exsul,"Netting & Goin, 1944",NULL,NULL,NULL,7818,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,fordii,"(Günther, 1861)",NULL,NULL,NULL,7819,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,gracilis,"(Fischer, 1888)",NULL,NULL,NULL,7820,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,inornatus,"(Reinhardt, 1843)",NULL,NULL,NULL,7821,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,monensis,"Zenneck, 1898",NULL,NULL,NULL,7822,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,striatus,"(Fischer, 1856)",NULL,NULL,NULL,7824,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,subflavus,"Stejneger, 1901",NULL,NULL,NULL,7826,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,cenchria,"(Linnaeus, 1758)",ssp.,cenchria,"(Linnaeus, 1758)",7827,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Epicrates,inornatus,"(Reinhardt, 1843)",ssp.,inornatus,"(Reinhardt, 1843)",7828,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Drepanornis,albertisi,"Sclater, 1873",NULL,NULL,NULL,7838,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Drepanornis,bruijnii,"Oustalet, 1880",NULL,NULL,NULL,7839,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Epimachus,fastuosus,"(Hermann, 1783)",NULL,NULL,NULL,7840,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Epimachus,meyeri,"Finsch, 1885",NULL,NULL,NULL,7841,A
Animalia,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Epixerus,ebii,"(Temminck, 1853)",NULL,NULL,NULL,7899,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,africanus,"Heuglin & Fitzinger, 1866",NULL,NULL,NULL,7949,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,grevyi,"Oustalet, 1882",NULL,NULL,NULL,7950,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemionus,"Pallas, 1775",NULL,NULL,NULL,7951,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemionus,"Pallas, 1775",ssp.,hemionus,"Pallas, 1775",7952,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,kiang,"Moorcroft, 1841",NULL,NULL,NULL,7953,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,hemionus,"Pallas, 1775",ssp.,khur,"Lesson, 1827",7955,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,przewalskii,"Poliakov, 1881",NULL,NULL,NULL,7956,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,zebra,"Linnaeus, 1758",ssp.,hartmannae,"Matschie, 1898",7958,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,zebra,"Linnaeus, 1758",ssp.,zebra,"Linnaeus, 1758",7959,A
Animalia,CHORDATA,MAMMALIA,PERISSODACTYLA,EQUIDAE,Equus,zebra,"Linnaeus, 1758",NULL,NULL,NULL,7960,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Eretmochelys,imbricata,"(Linnaeus, 1766)",NULL,NULL,NULL,8005,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Eretmochelys,imbricata,"(Linnaeus, 1766)",ssp.,bissa,"(Rüppell, 1835)",8006,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,CHELONIIDAE,Eretmochelys,imbricata,"(Linnaeus, 1766)",ssp.,imbricata,"(Linnaeus, 1766)",8007,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,alinae,"(Bourcier, 1842)",NULL,NULL,NULL,8019,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,cupreoventris,"(Fraser, 1840)",NULL,NULL,NULL,8020,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,derbyi,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,8021,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,glaucopoides,"(d'Orbigny & Lafresnaye, 1838)",NULL,NULL,NULL,8022,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,godini,"(Bourcier, 1851)",NULL,NULL,NULL,8023,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,luciani,"(Bourcier, 1847)",NULL,NULL,NULL,8024,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,mirabilis,"Meyer de Schauensee, 1967",NULL,NULL,NULL,8025,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,mosquera,"(DeLattre & Bourcier, 1846)",NULL,NULL,NULL,8026,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,nigrivestis,"(Bourcier & Mulsant, 1852)",NULL,NULL,NULL,8027,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eriocnemis,vestita,"(Lesson, 1838)",NULL,NULL,NULL,8028,A
Animalia,CHORDATA,REPTILIA,TESTUDINES,PODOCNEMIDIDAE,Erymnochelys,madagascariensis,"(Grandidier, 1867)",NULL,NULL,NULL,8070,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Erythrocebus,patas,"(Schreber, 1775)",NULL,NULL,NULL,8073,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Erythrotriorchis,buergersi,"(Reichenow, 1914)",NULL,NULL,NULL,8075,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Erythrotriorchis,radiatus,"(Latham, 1801)",NULL,NULL,NULL,8076,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Gongylophis,colubrinus,"(Linnaeus, 1758)",NULL,NULL,NULL,8086,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Gongylophis,conicus,"(Schneider, 1801)",NULL,NULL,NULL,8087,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,elegans,"(Gray, 1849)",NULL,NULL,NULL,8088,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,jaculus,"(Linnaeus, 1758)",NULL,NULL,NULL,8089,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,jayakari,"Boulenger, 1888",NULL,NULL,NULL,8090,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,johnii,"(Russell, 1801)",NULL,NULL,NULL,8091,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,miliaris,"(Pallas, 1773)",NULL,NULL,NULL,8092,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Gongylophis,muelleri,"Boulenger, 1892",NULL,NULL,NULL,8093,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,somalicus,"Scortecci, 1939",NULL,NULL,NULL,8094,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,tataricus,"(Lichtenstein, 1823)",NULL,NULL,NULL,8095,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eryx,whitakeri,"Das, 1991",NULL,NULL,NULL,8096,A
Animalia,CHORDATA,MAMMALIA,CETACEA,ESCHRICHTIIDAE,Eschrichtius,robustus,"(Lilljeborg, 1861)",NULL,NULL,NULL,8097,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Estrilda,astrild,"(Linnaeus, 1758)",NULL,NULL,NULL,8100,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Estrilda,caerulescens,"(Vieillot, 1817)",NULL,NULL,NULL,8101,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Estrilda,melpoda,"(Vieillot, 1817)",NULL,NULL,NULL,8102,A
Animalia,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Estrilda,troglodytes,"(Lichtenstein, 1823)",NULL,NULL,NULL,8105,A
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENIDAE,Eubalaena,australis,"(Desmoulins, 1822)",NULL,NULL,NULL,8153,A
Animalia,CHORDATA,MAMMALIA,CETACEA,BALAENIDAE,Eubalaena,glacialis,"(P. L. S. Müller, 1776)",NULL,NULL,NULL,8154,A
Animalia,CHORDATA,AVES,CICONIIFORMES,THRESKIORNITHIDAE,Eudocimus,ruber,"(Linnaeus, 1758)",NULL,NULL,NULL,8170,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eugenes,fulgens,"(Swainson, 1827)",NULL,NULL,NULL,8180,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eulampis,holosericeus,"(Linnaeus, 1758)",NULL,NULL,NULL,8185,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eulampis,jugularis,"(Linnaeus, 1766)",NULL,NULL,NULL,8186,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,coronatus,"(Gray, 1842)",NULL,NULL,NULL,8199,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,fulvus,"(É. Geoffroy, 1796)",NULL,NULL,NULL,8200,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,macaco,"(Linnaeus, 1766)",NULL,NULL,NULL,8201,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,mongoz,"(Linnaeus, 1766)",NULL,NULL,NULL,8202,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,rubriventer,"(I. Geoffroy, 1850)",NULL,NULL,NULL,8203,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,albifrons,"(É. Geoffroy, 1796)",NULL,NULL,NULL,8204,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,albocollaris,"(Rumpler, 1975)",NULL,NULL,NULL,8205,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,collaris,"(É. Geoffroy, 1812)",NULL,NULL,NULL,8206,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,rufus,"(Audebert, 1799)",NULL,NULL,NULL,8209,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,sanfordi,"(Archbold, 1932)",NULL,NULL,NULL,8210,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eulidia,yarrellii,"(Bourcier, 1847)",NULL,NULL,NULL,8214,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eunectes,deschauenseei,"Dunn & Conant, 1936",NULL,NULL,NULL,8253,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eunectes,murinus,"(Linnaeus, 1758)",NULL,NULL,NULL,8254,A
Animalia,CHORDATA,REPTILIA,SERPENTES,BOIDAE,Eunectes,notaeus,"Cope, 1862",NULL,NULL,NULL,8255,A
Animalia,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eunymphicus,cornutus,"(Gmelin, 1788)",NULL,NULL,NULL,8263,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Euoticus,elegantulus,"(Le Conte, 1857)",NULL,NULL,NULL,8265,A
Animalia,CHORDATA,MAMMALIA,PRIMATES,GALAGIDAE,Euoticus,pallidus,"(Gray, 1863)",NULL,NULL,NULL,8266,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eupetomena,macroura,"(Gmelin, 1788)",NULL,NULL,NULL,8270,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eupherusa,cyanophrys,"Rowley & Orr, 1964",NULL,NULL,NULL,8271,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eupherusa,eximia,"(DeLattre, 1843)",NULL,NULL,NULL,8272,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eupherusa,nigriventris,"Lawrence, 1867",NULL,NULL,NULL,8273,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eupherusa,poliocerca,"Elliot, 1871",NULL,NULL,NULL,8274,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Euplectes,afer,"(Gmelin, 1789)",NULL,NULL,NULL,8320,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Euplectes,ardens,"(Boddaert, 1783)",NULL,NULL,NULL,8321,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Euplectes,franciscanus,"(Isert, 1789)",NULL,NULL,NULL,8322,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Euplectes,hordeaceus,"(Linnaeus, 1758)",NULL,NULL,NULL,8323,A
Animalia,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Euplectes,macroura,"(Gmelin, 1789)",NULL,NULL,NULL,8324,A
Animalia,CHORDATA,MAMMALIA,CARNIVORA,EUPLERIDAE,Eupleres,goudotii,"Doyère, 1835",NULL,NULL,NULL,8327,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Afrotis,afra,"(Linnaeus, 1766)",NULL,NULL,NULL,8355,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Afrotis,afraoides,"(A. Smith, 1831)",NULL,NULL,NULL,8356,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Houbaropsis,bengalensis,"(Gmelin, 1789)",NULL,NULL,NULL,8357,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Eupodotis,caerulescens,"(Vieillot, 1820)",NULL,NULL,NULL,8358,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Lophotis,gindiana,"(Oustalet, 1881)",NULL,NULL,NULL,8359,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Lissotis,hartlaubii,"(Heuglin, 1863)",NULL,NULL,NULL,8360,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Eupodotis,humilis,"(Blyth, 1856)",NULL,NULL,NULL,8361,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Sypheotides,indicus,"(J. F. Miller, 1782)",NULL,NULL,NULL,8362,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Lissotis,melanogaster,"(Rüppell, 1835)",NULL,NULL,NULL,8363,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Eupodotis,rueppellii,"(Wahlberg, 1856)",NULL,NULL,NULL,8364,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Lophotis,ruficrista,"(A. Smith, 1836)",NULL,NULL,NULL,8365,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Lophotis,savilei,"Lynes, 1920",NULL,NULL,NULL,8366,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Eupodotis,senegalensis,"(Vieillot, 1820)",NULL,NULL,NULL,8367,A
Animalia,CHORDATA,AVES,GRUIFORMES,OTIDIDAE,Eupodotis,vigorsii,"(A. Smith, 1831)",NULL,NULL,NULL,8368,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eutoxeres,aquila,"(Bourcier, 1847)",NULL,NULL,NULL,8426,A
Animalia,CHORDATA,AVES,APODIFORMES,TROCHILIDAE,Eutoxeres,condamini,"(Bourcier, 1851)",NULL,NULL,NULL,8427,A
Animalia,CHORDATA,AVES,FALCONIFORMES,ACCIPITRIDAE,Eutriorchis,astur,"(Sharpe, 1875)",NULL,NULL,NULL,8429,A
Animalia,CHORDATA,REPTILIA,SERPENTES,TROPIDOPHIIDAE,Exiliboa,placata,"Bogert, 1968",NULL,NULL,NULL,8435,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,alopex,"(Heuglin, 1861)",NULL,NULL,NULL,8442,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,amurensis,"Radde, 1863",NULL,NULL,NULL,8443,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,araeus,"(Oberholser, 1917)",NULL,NULL,NULL,8444,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,ardosiaceus,"Vieillot, 1823",NULL,NULL,NULL,8445,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,berigora,"Vigors & Horsfield, 1827",NULL,NULL,NULL,8446,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,biarmicus,"Temminck, 1825",NULL,NULL,NULL,8447,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,cenchroides,"Vigors & Horsfield, 1827",NULL,NULL,NULL,8448,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,cherrug,"Gray, 1834",NULL,NULL,NULL,8449,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,chicquera,"Daudin, 1800",NULL,NULL,NULL,8450,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,columbarius,"Linnaeus, 1758",NULL,NULL,NULL,8451,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,concolor,"Temminck, 1825",NULL,NULL,NULL,8452,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,cuvierii,"Smith, 1830",NULL,NULL,NULL,8453,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,deiroleucus,"Temminck, 1825",NULL,NULL,NULL,8454,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,dickinsoni,"Sclater, 1864",NULL,NULL,NULL,8455,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,eleonorae,"Géné, 1839",NULL,NULL,NULL,8456,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,fasciinucha,"Reichenow & Neumann, 1895",NULL,NULL,NULL,8457,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,femoralis,"Temminck, 1822",NULL,NULL,NULL,8458,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,hypoleucos,"Gould, 1841",NULL,NULL,NULL,8459,A
Animalia,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,jugger,"Gray, 1834",NULL,NULL,NULL,8460,A
